GENART;LDATE;LKZ;DLNR;DLNRBEZ;NARTNR;QTY_POS
4921;"2026/1";"Nordic";144;"MEYLE";"1001350114SK";1
4921;"2026/1";"Nordic";144;"MEYLE";"1001350116";5
4921;"2026/1";"Germany";144;"MEYLE";"1001350012";24
4921;"2026/1";"Germany";162;"VAICO";"V380222XXL";7
4921;"2026/1";"EEU";68;"ZF";"1060298069";1
4921;"2026/1";"SEE";144;"MEYLE";"1001350108SK";2
4921;"2026/1";"Croatia";144;"MEYLE";"1001350200";2
4921;"2026/1";"Germany";162;"VAICO";"V103214XXL";4
4921;"2026/1";"Germany";162;"VAICO";"V252191BEK";13
4921;"2026/1";"B";144;"MEYLE";"18141350200SK";3
4921;"2026/1";"Croatia";144;"MEYLE";"3001350001";1
4921;"2026/1";"West Europe";68;"ZF";"1103298007";2
4921;"2026/1";"West Europe";144;"MEYLE";"18141350200SK";2
4921;"2026/1";"Germany";81;"HENGST FILTER";"KIT820";6
4921;"2026/1";"West Europe";144;"MEYLE";"1001350115";2
4921;"2026/1";"Austria";162;"VAICO";"V103223";37
4921;"2026/1";"Austria";144;"MEYLE";"7141350004";1
4921;"2026/1";"Serbia";68;"ZF";"1087298369";6
4921;"2026/1";"Germany";162;"VAICO";"V105540XXL";22
4921;"2026/1";"Nordic";68;"ZF";"1103298007";1
4921;"2026/1";"Austria";4342;"TCMATIC";"1051010011";2
4921;"2026/1";"Germany";68;"ZF";"5961309179";11
4921;"2026/1";"EEU";4342;"TCMATIC";"1051010019";4
4921;"2026/1";"B";144;"MEYLE";"1001350210";4
4921;"2026/1";"Germany";162;"VAICO";"V103231XXL";18
4921;"2026/1";"EEU";144;"MEYLE";"3001350002";1
4921;"2026/1";"West Europe";144;"MEYLE";"0141351402";3
4921;"2026/1";"Nordic";144;"MEYLE";"0141351211SK";1
4921;"2026/1";"EEU";144;"MEYLE";"1001350016";2
4921;"2026/1";"EEU";144;"MEYLE";"1001350112";1
4921;"2026/1";"Nordic";68;"ZF";"1068298062";10
4921;"2026/1";"Other";144;"MEYLE";"3001350403";4
4921;"2026/1";"Austria";68;"ZF";"1060298070";1
4921;"2026/1";"B";144;"MEYLE";"1001350001SK";1
4921;"2026/1";"Nordic";101;"FEBI BILSTEIN";"171785";3
4921;"2026/1";"Slovenia";144;"MEYLE";"3001351009";3
4921;"2026/1";"Germany";68;"ZF";"5961306996";108
4921;"2026/1";"Nordic";144;"MEYLE";"0141350201";3
4921;"2026/1";"Serbia";68;"ZF";"1103298113";8
4921;"2026/1";"SEE";144;"MEYLE";"1001350115XK";1
4921;"2026/1";"Nordic";101;"FEBI BILSTEIN";"171748";1
4921;"2026/1";"Nordic";144;"MEYLE";"3001350310";1
4921;"2026/1";"Switzerland";162;"VAICO";"V450269BEK";1
4921;"2026/1";"Germany";162;"VAICO";"V202093BEK";2
4921;"2026/1";"Germany";68;"ZF";"1090298127";14
4921;"2026/1";"Other";144;"MEYLE";"1001350120SK";1
4921;"2026/1";"West Europe";4342;"TCMATIC";"1051070001";1
4921;"2026/1";"Austria";144;"MEYLE";"1001350108SK";6
4921;"2026/1";"Nordic";68;"ZF";"1091298066";1
4921;"2026/1";"Austria";162;"VAICO";"V302256BEK";5
4921;"2026/1";"West Europe";68;"ZF";"1111298032";3
4921;"2026/1";"Austria";144;"MEYLE";"3001350310SK";2
4921;"2026/1";"Austria";144;"MEYLE";"3001350403XK";1
4921;"2026/1";"Other";101;"FEBI BILSTEIN";"176878";4
4921;"2026/1";"EEU";68;"ZF";"1126298160";1
4921;"2026/1";"Austria";162;"VAICO";"V104991";58
4921;"2026/1";"Germany";162;"VAICO";"V320194";25
4921;"2026/1";"Nordic";68;"ZF";"1071298039";3
4921;"2026/1";"EEU";144;"MEYLE";"1001350116SK";1
4921;"2026/1";"West Europe";162;"VAICO";"V103222";1
4921;"2026/1";"Romania";144;"MEYLE";"1001350108";1
4921;"2026/1";"N";4342;"TCMATIC";"1051090001";1
4921;"2026/1";"B";144;"MEYLE";"3001351009SK";1
4921;"2026/1";"N";68;"ZF";"1111298031";2
4921;"2026/1";"Other";144;"MEYLE";"1001350116";2
4921;"2026/1";"B";68;"ZF";"1087298361";1
4921;"2026/1";"Nordic";68;"ZF";"1111298031";1
4921;"2026/1";"SEE";144;"MEYLE";"1001350103";3
4921;"2026/1";"Slovenia";144;"MEYLE";"3001350401";1
4921;"2026/1";"Austria";144;"MEYLE";"0141351600";4
4921;"2026/1";"Other";162;"VAICO";"V103220BEK";2
4921;"2026/1";"West Europe";101;"FEBI BILSTEIN";"171748";3
4921;"2026/1";"Nordic";144;"MEYLE";"0141351212";1
4921;"2026/1";"Nordic";144;"MEYLE";"1001350116SK";2
4921;"2026/1";"Serbia";144;"MEYLE";"1001350108";1
4921;"2026/1";"Serbia";144;"MEYLE";"1001350115SK";1
4921;"2026/1";"N";144;"MEYLE";"0141351404";7
4921;"2026/1";"Balkan";68;"ZF";"1103298112";1
4921;"2026/1";"Nordic";144;"MEYLE";"0141350201";1
4921;"2026/1";"Germany";68;"ZF";"5961309176";3
4921;"2026/1";"EEU";144;"MEYLE";"1001350108";1
4921;"2026/1";"Croatia";68;"ZF";"1091298066";1
4921;"2026/1";"Nordic";144;"MEYLE";"1001350107";1
4921;"2026/1";"B";4342;"TCMATIC";"1051060012";1
4921;"2026/1";"Germany";6558;"AIC";"73974SET";17
4921;"2026/1";"EEU";144;"MEYLE";"3001351009SK";1
4921;"2026/1";"Germany";4342;"TCMATIC";"1051040003";1
4921;"2026/1";"Balkan";68;"ZF";"1068298062";2
4921;"2026/1";"Germany";144;"MEYLE";"1001350011";1
4921;"2026/1";"Serbia";68;"ZF";"1071298027";1
4921;"2026/1";"Romania";101;"FEBI BILSTEIN";"171762";36
4921;"2026/1";"West Europe";68;"ZF";"1087298364";3
4921;"2026/1";"West Europe";68;"ZF";"1111298031";1
4921;"2026/1";"Nordic";68;"ZF";"1068298083";1
4921;"2026/1";"Nordic";144;"MEYLE";"7141350002";1
4921;"2026/1";"Romania";144;"MEYLE";"1001350109";1
4921;"2026/1";"Romania";144;"MEYLE";"5141350002";1
4921;"2026/1";"Slovenia";144;"MEYLE";"0141350211";1
4921;"2026/1";"West Europe";4342;"TCMATIC";"1051080009";2
4921;"2026/1";"N";162;"VAICO";"V303957";10
4921;"2026/1";"Romania";68;"ZF";"1087298368";6
4921;"2026/1";"Romania";68;"ZF";"1111298032";41
4921;"2026/1";"Germany";6558;"AIC";"73982SET";28
4921;"2026/1";"Switzerland";162;"VAICO";"V302257";2
4921;"2026/1";"N";68;"ZF";"5961308602";8
4921;"2026/1";"Switzerland";162;"VAICO";"V103223";6
4921;"2026/1";"Switzerland";162;"VAICO";"V330533XXL";3
4921;"2026/1";"Switzerland";6558;"AIC";"74789SET";6
4921;"2026/1";"Germany";162;"VAICO";"V302253SP";2
4921;"2026/1";"Balkan";101;"FEBI BILSTEIN";"176877";3
4921;"2026/1";"Austria";162;"VAICO";"V330533";3
4921;"2026/1";"Portugal";144;"MEYLE";"3001351005";2
4921;"2026/1";"Austria";68;"ZF";"1090298126";13
4921;"2026/1";"Austria";68;"ZF";"1102298124";1
4921;"2026/1";"Germany";162;"VAICO";"V103216";5
4921;"2026/1";"Austria";162;"VAICO";"V103220BEK";6
4921;"2026/1";"Slovenia";144;"MEYLE";"0141351212";2
4921;"2026/1";"Switzerland";144;"MEYLE";"1001350014XK";3
4921;"2026/1";"Switzerland";144;"MEYLE";"11141350001";5
4921;"2026/1";"Germany";162;"VAICO";"V103213BEK";5
4921;"2026/1";"West Europe";162;"VAICO";"V250796";1
4921;"2026/1";"West Europe";144;"MEYLE";"3001351007SK";10
4921;"2026/1";"West Europe";144;"MEYLE";"1001350109";5
4921;"2026/1";"Germany";101;"FEBI BILSTEIN";"176896";3
4921;"2026/1";"Slovenia";151;"SWAG";"33110327";3
4921;"2026/1";"Austria";144;"MEYLE";"3001351004SK";1
4921;"2026/1";"Portugal";101;"FEBI BILSTEIN";"171767";7
4921;"2026/1";"Portugal";4342;"TCMATIC";"1051010020";1
4921;"2026/1";"Portugal";4342;"TCMATIC";"1051050001";3
4921;"2026/1";"Austria";68;"ZF";"1084298014";1
4921;"2026/1";"Croatia";6558;"AIC";"73964SET";1
4921;"2026/1";"Croatia";144;"MEYLE";"0141350201";1
4921;"2026/1";"Portugal";4342;"TCMATIC";"1051060001";1
4921;"2026/1";"Portugal";162;"VAICO";"V202088";1
4921;"2026/1";"N";162;"VAICO";"V303695";2
4921;"2026/1";"Serbia";68;"ZF";"1087298361";4
4921;"2026/1";"Serbia";68;"ZF";"1103298006";8
4921;"2026/1";"Austria";68;"ZF";"5961309095";2
4921;"2026/1";"Serbia";101;"FEBI BILSTEIN";"176877";2
4921;"2026/1";"B";101;"FEBI BILSTEIN";"176892";1
4921;"2026/1";"Switzerland";144;"MEYLE";"1001350112SK";1
4921;"2026/1";"West Europe";144;"MEYLE";"0141351202";6
4921;"2026/1";"West Europe";144;"MEYLE";"7141350002";2
4921;"2026/1";"Germany";144;"MEYLE";"0141350214XK";13
4921;"2026/1";"Slovenia";144;"MEYLE";"7141350004";1
4921;"2026/1";"Austria";68;"ZF";"5961308587";7
4921;"2026/1";"Spain";4342;"TCMATIC";"1051012005";1
4921;"2026/1";"Croatia";151;"SWAG";"33108170";1
4921;"2026/1";"Germany";162;"VAICO";"V103847";12
4921;"2026/1";"Switzerland";162;"VAICO";"V105390";2
4921;"2026/1";"Austria";144;"MEYLE";"0141350204";7
4921;"2026/1";"Slovenia";101;"FEBI BILSTEIN";"188328";4
4921;"2026/1";"Spain";4342;"TCMATIC";"1051060012";2
4921;"2026/1";"EEU";144;"MEYLE";"0141350300";1
4921;"2026/1";"Switzerland";144;"MEYLE";"70161350001";2
4921;"2026/1";"Switzerland";6558;"AIC";"70934SET";3
4921;"2026/1";"Portugal";4342;"TCMATIC";"1051080012";6
4921;"2026/1";"Austria";68;"ZF";"5961309094";2
4921;"2026/1";"Austria";68;"ZF";"5961309149";3
4921;"2026/1";"Austria";68;"ZF";"5961309097";3
4921;"2026/1";"West Europe";101;"FEBI BILSTEIN";"171762";5
4921;"2026/1";"Switzerland";162;"VAICO";"V105540";1
4921;"2026/1";"Switzerland";162;"VAICO";"V204186";3
4921;"2026/1";"West Europe";144;"MEYLE";"1001350115";4
4921;"2026/1";"Germany";162;"VAICO";"V202084XXL";3
4921;"2026/1";"Austria";162;"VAICO";"V105541XXL";2
4921;"2026/1";"N";144;"MEYLE";"0141350305XK";6
4921;"2026/1";"Croatia";6558;"AIC";"70317SET";1
4921;"2026/1";"Slovenia";151;"SWAG";"33108306";4
4921;"2026/1";"Other";68;"ZF";"1068298054";2
4921;"2026/1";"N";6558;"AIC";"73964SET";2
4921;"2026/1";"West Europe";101;"FEBI BILSTEIN";"176857";3
4921;"2026/1";"Germany";162;"VAICO";"V380222";16
4921;"2026/1";"Portugal";4342;"TCMATIC";"1051011002";1
4921;"2026/1";"Portugal";4342;"TCMATIC";"1051110007";2
4921;"2026/1";"Slovenia";162;"VAICO";"V105390SP";1
4921;"2026/1";"Balkan";144;"MEYLE";"0141350305";2
4921;"2026/1";"West Europe";4342;"TCMATIC";"1051011075";4
4921;"2026/1";"Switzerland";144;"MEYLE";"1001350001";2
4921;"2026/1";"N";6558;"AIC";"73970SET";1
4921;"2026/1";"N";162;"VAICO";"V250796";3
4921;"2026/1";"West Europe";144;"MEYLE";"1001350130SK";2
4921;"2026/1";"West Europe";144;"MEYLE";"1001350016";4
4921;"2026/1";"West Europe";101;"FEBI BILSTEIN";"171772";3
4921;"2026/1";"Austria";68;"ZF";"1104298050";1
4921;"2026/1";"Switzerland";144;"MEYLE";"3001350314";1
4921;"2026/1";"Slovenia";144;"MEYLE";"3001351007SK";1
4921;"2026/1";"Germany";68;"ZF";"5961309259";1
4921;"2026/1";"Portugal";101;"FEBI BILSTEIN";"176878";2
4921;"2026/1";"Portugal";4342;"TCMATIC";"1051080001";1
4921;"2026/1";"Slovenia";68;"ZF";"5961308372";1
4921;"2026/1";"Switzerland";162;"VAICO";"V202090XXL";1
4921;"2026/1";"Other";101;"FEBI BILSTEIN";"176892";3
4921;"2026/1";"Portugal";144;"MEYLE";"1001350108";1
4921;"2026/1";"Austria";162;"VAICO";"V302254SP";2
4921;"2026/1";"Switzerland";162;"VAICO";"V105582BEK";3
4921;"2026/1";"West Europe";68;"ZF";"1071298033";1
4921;"2026/1";"Serbia";68;"ZF";"1109298031";3
4921;"2026/1";"Germany";6558;"AIC";"74784SET";7
4921;"2026/1";"Balkan";144;"MEYLE";"7141350002";3
4921;"2026/1";"B";162;"VAICO";"V103218";2
4921;"2026/1";"Austria";68;"ZF";"5961308445";1
4921;"2026/1";"Other";144;"MEYLE";"1001350014";2
4921;"2026/1";"Germany";162;"VAICO";"V252253";28
4921;"2026/1";"N";162;"VAICO";"V105390";8
4921;"2026/1";"Germany";144;"MEYLE";"1001350014XK";11
4921;"2026/1";"N";144;"MEYLE";"3001350402";2
4921;"2026/1";"Germany";162;"VAICO";"V107344XXL";3
4921;"2026/1";"Portugal";4342;"TCMATIC";"1051061005";2
4921;"2026/1";"West Europe";144;"MEYLE";"0141350305";1
4921;"2026/1";"Switzerland";162;"VAICO";"V103226XXL";1
4921;"2026/1";"Switzerland";68;"ZF";"1104298050";1
4921;"2026/1";"N";68;"ZF";"5961303474";9
4921;"2026/1";"N";144;"MEYLE";"0141351201XK";1
4921;"2026/1";"West Europe";4342;"TCMATIC";"1051061005";1
4921;"2026/1";"Nordic";162;"VAICO";"V103025";15
4921;"2026/1";"Germany";68;"ZF";"5961308411";10
4921;"2026/1";"Germany";144;"MEYLE";"3001350403XK";1
4921;"2026/1";"N";68;"ZF";"5961303116";4
4921;"2026/1";"West Europe";162;"VAICO";"V204300";1
4921;"2026/1";"Nordic";162;"VAICO";"V303696BEK";2
4921;"2026/1";"Germany";144;"MEYLE";"3001350306XK";2
4921;"2026/1";"Germany";162;"VAICO";"V380222BEK";4
4921;"2026/1";"West Europe";68;"ZF";"5961303275";3
4921;"2026/1";"N";162;"VAICO";"V302253";2
4921;"2026/1";"N";68;"ZF";"1104298050";1
4921;"2026/1";"N";162;"VAICO";"V105582BEK";2
4921;"2026/1";"West Europe";162;"VAICO";"V302377BEK";1
4921;"2026/1";"Romania";162;"VAICO";"V450269";1
4921;"2026/1";"Austria";101;"FEBI BILSTEIN";"171767";3
4921;"2026/1";"Romania";68;"ZF";"1087298367";1
4921;"2026/1";"Romania";162;"VAICO";"V302257";2
4921;"2026/1";"N";68;"ZF";"1102298020";1
4921;"2026/1";"Germany";68;"ZF";"S671090312";1
4921;"2026/1";"Balkan";162;"VAICO";"V220737";1
4921;"2026/1";"N";68;"ZF";"1104298054";1
4921;"2026/1";"N";68;"ZF";"1087298360";1
4921;"2026/1";"West Europe";68;"ZF";"5961308601";4
4921;"2026/1";"N";162;"VAICO";"V103215";2
4921;"2026/1";"Balkan";68;"ZF";"1068298084";1
4921;"2026/1";"Balkan";151;"SWAG";"33108308";5
4921;"2026/1";"Austria";144;"MEYLE";"1001350106";1
4921;"2026/1";"Other";68;"ZF";"1071298038";1
4921;"2026/1";"West Europe";162;"VAICO";"V105390";1
4921;"2026/1";"Nordic";162;"VAICO";"V250796";1
4921;"2026/1";"Austria";144;"MEYLE";"3001350401";1
4921;"2026/1";"Romania";162;"VAICO";"V104991";2
4921;"2026/1";"Nordic";68;"ZF";"1084298013";1
4921;"2026/1";"Germany";162;"VAICO";"V330525";3
4921;"2026/1";"Germany";144;"MEYLE";"1001350101XK";2
4921;"2026/1";"Other";68;"ZF";"1087298364";1
4921;"2026/1";"N";162;"VAICO";"V103220";1
4921;"2026/1";"Nordic";162;"VAICO";"V580004";1
4921;"2026/1";"Germany";162;"VAICO";"V202094XXL";1
4921;"2026/1";"Germany";68;"ZF";"1086120809";2
4921;"2026/1";"Austria";6558;"AIC";"73972SET";3
4921;"2026/1";"Austria";6558;"AIC";"73978SET";4
4921;"2026/1";"Austria";6558;"AIC";"74794SET";2
4921;"2026/1";"Germany";6558;"AIC";"73981SET";2
4921;"2026/1";"Germany";162;"VAICO";"V202086";2
4921;"2026/1";"Austria";162;"VAICO";"V320194XXL";3
4921;"2026/1";"Other";144;"MEYLE";"3001351007";1
4921;"2026/1";"Austria";6558;"AIC";"73969SET";1
4921;"2026/1";"Germany";162;"VAICO";"V202091";2
4921;"2026/1";"Other";162;"VAICO";"V105582";1
