GENART;LDATE;LKZ;DLNR;DLNRBEZ;NARTNR;QTY_POS
479;"2026/1";"Germany";6;"Schaeffler LuK";"620348533";253
479;"2026/1";"Germany";6;"Schaeffler LuK";"622215400";18
479;"2026/1";"Germany";6;"Schaeffler LuK";"622316033";110
479;"2026/1";"Germany";6;"Schaeffler LuK";"622323700";4
479;"2026/1";"Germany";6;"Schaeffler LuK";"622342734";9
479;"2026/1";"Germany";6;"Schaeffler LuK";"623155300";4
479;"2026/1";"Germany";6;"Schaeffler LuK";"623304300";142
479;"2026/1";"Germany";6;"Schaeffler LuK";"623309400";189
479;"2026/1";"Germany";6;"Schaeffler LuK";"623322700";157
479;"2026/1";"Germany";6;"Schaeffler LuK";"623323500";36
479;"2026/1";"Germany";6;"Schaeffler LuK";"624355333";986
479;"2026/1";"Germany";6;"Schaeffler LuK";"624356133";89
479;"2026/1";"ROW";6;"Schaeffler LuK";"600029100";10
479;"2026/1";"ROW";6;"Schaeffler LuK";"600037800";3
479;"2026/1";"ROW";6;"Schaeffler LuK";"600042900";3
479;"2026/1";"ROW";6;"Schaeffler LuK";"618074000";43
479;"2026/1";"ROW";6;"Schaeffler LuK";"620024106";3
479;"2026/1";"ROW";6;"Schaeffler LuK";"620252009";1
479;"2026/1";"ROW";6;"Schaeffler LuK";"623108900";27
479;"2026/1";"ROW";6;"Schaeffler LuK";"623323800";5
479;"2026/1";"ROW";6;"Schaeffler LuK";"624335209";2
479;"2026/1";"ROW";21;"VALEO";"821365";45
479;"2026/1";"ROW";21;"VALEO";"826522";2
479;"2026/1";"ROW";21;"VALEO";"826804";1
479;"2026/1";"ROW";21;"VALEO";"832086";62
479;"2026/1";"ROW";21;"VALEO";"832263";11
479;"2026/1";"ROW";32;"SACHS";"2289000041";7
479;"2026/1";"ROW";32;"SACHS";"3000970132";3
479;"2026/1";"Austria";6;"Schaeffler LuK";"624408309";5
479;"2026/1";"Germany";6;"Schaeffler LuK";"600020400";31
479;"2026/1";"Germany";6;"Schaeffler LuK";"620344900";80
479;"2026/1";"Germany";6;"Schaeffler LuK";"622311033";12
479;"2026/1";"Germany";6;"Schaeffler LuK";"623319410";32
479;"2026/1";"Germany";6;"Schaeffler LuK";"626303333";240
479;"2026/1";"Germany";21;"VALEO";"826985";3
479;"2026/1";"Germany";21;"VALEO";"834001";2
479;"2026/1";"Germany";21;"VALEO";"834401";5
479;"2026/1";"Germany";21;"VALEO";"837154";10
479;"2026/1";"Germany";32;"SACHS";"2290601098";270
479;"2026/1";"Germany";32;"SACHS";"2290601104";223
479;"2026/1";"Germany";32;"SACHS";"2290601189";33
479;"2026/1";"Germany";32;"SACHS";"2290601206";34
479;"2026/1";"Germany";32;"SACHS";"3000836701";98
479;"2026/1";"Germany";32;"SACHS";"3000951008";127
479;"2026/1";"Germany";32;"SACHS";"3000951558";49
479;"2026/1";"Germany";32;"SACHS";"3000951573";7
479;"2026/1";"Germany";6;"Schaeffler LuK";"621304133";31
479;"2026/1";"West Europe";350;"BLUE PRINT";"ADBP300108";2
479;"2026/1";"West Europe";350;"BLUE PRINT";"ADBP300248";2
479;"2026/1";"West Europe";350;"BLUE PRINT";"ADG030238";2
479;"2026/1";"West Europe";350;"BLUE PRINT";"ADP153017";2
479;"2026/1";"Spain";32;"SACHS";"3000855401";1
479;"2026/1";"EEU";156;"JAPANPARTS";"KF1014";3
479;"2026/1";"EEU";166;"AISIN";"SKY121R";1
479;"2026/1";"EEU";201;"KAVO PARTS";"CP1231";1
479;"2026/1";"EEU";350;"BLUE PRINT";"ADF123042";80
479;"2026/1";"EEU";350;"BLUE PRINT";"ADG030238";9
479;"2026/1";"EEU";4828;"RYMEC";"JT1077";6
479;"2026/1";"EEU";4828;"RYMEC";"JT1677019";4
479;"2026/1";"EEU";4828;"RYMEC";"JT1793";6
479;"2026/1";"EEU";4828;"RYMEC";"JT6781026";15
479;"2026/1";"EEU";4828;"RYMEC";"SF10641042";2
479;"2026/1";"B";6;"Schaeffler LuK";"620330833";11
479;"2026/1";"B";6;"Schaeffler LuK";"623323900";2
479;"2026/1";"B";6;"Schaeffler LuK";"626315209";2
479;"2026/1";"B";21;"VALEO";"826522";26
479;"2026/1";"B";21;"VALEO";"837522";11
479;"2026/1";"B";32;"SACHS";"2290601072";1
479;"2026/1";"B";32;"SACHS";"3000990490";34
479;"2026/1";"B";4828;"RYMEC";"JT1837017";1
479;"2026/1";"B";4828;"RYMEC";"JT1936";6
479;"2026/1";"West Europe";6;"Schaeffler LuK";"600030800";31
479;"2026/1";"SEE";6;"Schaeffler LuK";"620108000";40
479;"2026/1";"SEE";6;"Schaeffler LuK";"620317800";4
479;"2026/1";"SEE";6;"Schaeffler LuK";"622310309";5
479;"2026/1";"SEE";6;"Schaeffler LuK";"622333509";9
479;"2026/1";"SEE";6;"Schaeffler LuK";"623121100";3
479;"2026/1";"SEE";6;"Schaeffler LuK";"623312309";24
479;"2026/1";"SEE";6;"Schaeffler LuK";"624333000";4
479;"2026/1";"SEE";21;"VALEO";"801834";5
479;"2026/1";"West Europe";4828;"RYMEC";"JT1650029";2
479;"2026/1";"West Europe";6;"Schaeffler LuK";"620348533";35
479;"2026/1";"West Europe";4828;"RYMEC";"JT1539054";2
479;"2026/1";"SEE";6;"Schaeffler LuK";"600001400";36
479;"2026/1";"SEE";6;"Schaeffler LuK";"600005600";9
479;"2026/1";"ROW";6;"Schaeffler LuK";"618309100";1
479;"2026/1";"ROW";21;"VALEO";"826554";1
479;"2026/1";"ROW";21;"VALEO";"826577";1
479;"2026/1";"ROW";32;"SACHS";"3000826001";2
479;"2026/1";"ROW";32;"SACHS";"3000836701";1
479;"2026/1";"Germany";6;"Schaeffler LuK";"624400533";28
479;"2026/1";"Germany";21;"VALEO";"834063";38
479;"2026/1";"Nordic";350;"BLUE PRINT";"ADP153028";3
479;"2026/1";"Nordic";4828;"RYMEC";"JT17181058";1
479;"2026/1";"Germany";6;"Schaeffler LuK";"623308221";222
479;"2026/1";"Germany";6;"Schaeffler LuK";"602002500";141
479;"2026/1";"Germany";6;"Schaeffler LuK";"602002600";130
479;"2026/1";"Germany";6;"Schaeffler LuK";"621301409";92
479;"2026/1";"Germany";6;"Schaeffler LuK";"623321533";17
479;"2026/1";"Germany";6;"Schaeffler LuK";"623378100";26
479;"2026/1";"Germany";6;"Schaeffler LuK";"624325434";20
479;"2026/1";"Germany";6;"Schaeffler LuK";"624351733";190
479;"2026/1";"Germany";21;"VALEO";"832204";243
479;"2026/1";"Germany";21;"VALEO";"837072";70
479;"2026/1";"Germany";21;"VALEO";"837077";5
479;"2026/1";"Germany";21;"VALEO";"855110";8
479;"2026/1";"Germany";32;"SACHS";"3000288002";74
479;"2026/1";"Germany";32;"SACHS";"3000836101";96
479;"2026/1";"Germany";32;"SACHS";"3000950064";296
479;"2026/1";"Germany";32;"SACHS";"3000950551";47
479;"2026/1";"Germany";32;"SACHS";"3000950630";111
479;"2026/1";"Germany";32;"SACHS";"3000950732";3
479;"2026/1";"Germany";32;"SACHS";"3000951391";43
479;"2026/1";"Germany";32;"SACHS";"3000951462";58
479;"2026/1";"Germany";32;"SACHS";"3000951479";21
479;"2026/1";"Germany";32;"SACHS";"3000951616";1
479;"2026/1";"Germany";32;"SACHS";"3000951653";5
479;"2026/1";"Germany";32;"SACHS";"3000951698";78
479;"2026/1";"Germany";32;"SACHS";"3000951949";4
479;"2026/1";"Germany";32;"SACHS";"3000952012";584
479;"2026/1";"Other";32;"SACHS";"3000951508";7
479;"2026/1";"West Europe";32;"SACHS";"3000836701";3
479;"2026/1";"Germany";4828;"RYMEC";"JT1215";1
479;"2026/1";"Germany";4828;"RYMEC";"JT1422017";2
479;"2026/1";"Germany";4828;"RYMEC";"JT1497";1
479;"2026/1";"Germany";4828;"RYMEC";"JT1536";11
479;"2026/1";"Germany";4828;"RYMEC";"JT1606029";3
479;"2026/1";"Germany";4828;"RYMEC";"JT1613";2
479;"2026/1";"Germany";4828;"RYMEC";"JT16221040";7
479;"2026/1";"Germany";4828;"RYMEC";"JT1643";4
479;"2026/1";"Germany";4828;"RYMEC";"JT1649046";4
479;"2026/1";"Germany";4828;"RYMEC";"JT1740";1
479;"2026/1";"Germany";4828;"RYMEC";"JT1742";15
479;"2026/1";"Germany";4828;"RYMEC";"JT1745052";1
479;"2026/1";"Germany";4828;"RYMEC";"JT1765046";1
479;"2026/1";"Germany";4828;"RYMEC";"JT1784";1
479;"2026/1";"Germany";4828;"RYMEC";"JT1805050";3
479;"2026/1";"Germany";4828;"RYMEC";"JT18561033";1
479;"2026/1";"Germany";4828;"RYMEC";"JT1857";1
479;"2026/1";"Germany";4828;"RYMEC";"JT1864042";4
479;"2026/1";"Germany";4828;"RYMEC";"JT1876";1
479;"2026/1";"Germany";4828;"RYMEC";"JT6421";1
479;"2026/1";"Germany";4828;"RYMEC";"JT6786007";1
479;"2026/1";"Germany";4828;"RYMEC";"JT6801";1
479;"2026/1";"Germany";4828;"RYMEC";"JT6811";1
479;"2026/1";"Germany";4828;"RYMEC";"JT6847";1
479;"2026/1";"Germany";4828;"RYMEC";"JT7347002";1
479;"2026/1";"Germany";4828;"RYMEC";"JT7444";2
479;"2026/1";"Germany";4828;"RYMEC";"JT78611069";1
479;"2026/1";"Germany";4828;"RYMEC";"SF1031";1
479;"2026/1";"Germany";4828;"RYMEC";"SF1041";1
479;"2026/1";"Germany";4828;"RYMEC";"SF1059046";1
479;"2026/1";"Germany";4828;"RYMEC";"SF1061";1
479;"2026/1";"Germany";4828;"RYMEC";"SF1063014";1
479;"2026/1";"Germany";4828;"RYMEC";"SF1066062";1
479;"2026/1";"Croatia";6;"Schaeffler LuK";"622343200";7
479;"2026/1";"Croatia";6;"Schaeffler LuK";"623304300";36
479;"2026/1";"Croatia";6;"Schaeffler LuK";"623332500";146
479;"2026/1";"Croatia";6;"Schaeffler LuK";"624374233";22
479;"2026/1";"Croatia";21;"VALEO";"786034";18
479;"2026/1";"Croatia";21;"VALEO";"826033";37
479;"2026/1";"Croatia";21;"VALEO";"826577";43
479;"2026/1";"Croatia";21;"VALEO";"834107";1
479;"2026/1";"Croatia";21;"VALEO";"837162";37
479;"2026/1";"Croatia";21;"VALEO";"837630";12
479;"2026/1";"Romania";4828;"RYMEC";"DF3024";2
479;"2026/1";"Other";350;"BLUE PRINT";"ADH230107";4
479;"2026/1";"Other";350;"BLUE PRINT";"ADW193048";7
479;"2026/1";"B";6;"Schaeffler LuK";"623332521";6
479;"2026/1";"B";6;"Schaeffler LuK";"623332522";6
479;"2026/1";"B";6;"Schaeffler LuK";"624353000";37
479;"2026/1";"B";6;"Schaeffler LuK";"624395309";3
479;"2026/1";"B";21;"VALEO";"786025";2
479;"2026/1";"B";21;"VALEO";"821303";1
479;"2026/1";"B";21;"VALEO";"826213";14
479;"2026/1";"B";21;"VALEO";"828747";5
479;"2026/1";"B";21;"VALEO";"832394";15
479;"2026/1";"B";21;"VALEO";"834426";8
479;"2026/1";"B";21;"VALEO";"837086";5
479;"2026/1";"B";21;"VALEO";"837397";6
479;"2026/1";"B";21;"VALEO";"837433";7
479;"2026/1";"Germany";4828;"RYMEC";"JT1130";1
479;"2026/1";"Germany";4828;"RYMEC";"JT1133053";1
479;"2026/1";"Germany";32;"SACHS";"3000970151";2
479;"2026/1";"Germany";32;"SACHS";"3000970154";77
479;"2026/1";"Germany";32;"SACHS";"3000990581";5
479;"2026/1";"Germany";32;"SACHS";"3000990591";18
479;"2026/1";"Germany";32;"SACHS";"3000990614";8
479;"2026/1";"Germany";32;"SACHS";"3000990649";10
479;"2026/1";"N";32;"SACHS";"3000990422";8
479;"2026/1";"Romania";6;"Schaeffler LuK";"624314809";20
479;"2026/1";"B";32;"SACHS";"3000950870";13
479;"2026/1";"B";32;"SACHS";"3000970131";1
479;"2026/1";"ROW";21;"VALEO";"833683";27
479;"2026/1";"SEE";21;"VALEO";"828509";3
479;"2026/1";"SEE";32;"SACHS";"2290601108";2
479;"2026/1";"SEE";32;"SACHS";"3000082003";10
479;"2026/1";"SEE";32;"SACHS";"3000305001";2
479;"2026/1";"SEE";32;"SACHS";"3000838801";15
479;"2026/1";"SEE";32;"SACHS";"3000950862";2
479;"2026/1";"SEE";32;"SACHS";"3000950877";1
479;"2026/1";"SEE";32;"SACHS";"3000951092";5
479;"2026/1";"SEE";32;"SACHS";"3000951151";3
479;"2026/1";"SEE";32;"SACHS";"3000951210";12
479;"2026/1";"SEE";32;"SACHS";"3000951456";7
479;"2026/1";"SEE";32;"SACHS";"3000951489";14
479;"2026/1";"Germany";6;"Schaeffler LuK";"624397635";375
479;"2026/1";"Germany";32;"SACHS";"3000970082";189
479;"2026/1";"Germany";32;"SACHS";"3000970116";230
479;"2026/1";"Germany";32;"SACHS";"3000990505";15
479;"2026/1";"Croatia";21;"VALEO";"786080";8
479;"2026/1";"Croatia";21;"VALEO";"821340";25
479;"2026/1";"Croatia";21;"VALEO";"828033";7
479;"2026/1";"Croatia";21;"VALEO";"855101";4
479;"2026/1";"Croatia";32;"SACHS";"2290601050";27
479;"2026/1";"Croatia";32;"SACHS";"3000836101";18
479;"2026/1";"Croatia";32;"SACHS";"3000836701";13
479;"2026/1";"Croatia";32;"SACHS";"3000951008";9
479;"2026/1";"Croatia";32;"SACHS";"3000951629";18
479;"2026/1";"Croatia";32;"SACHS";"3000990131";5
479;"2026/1";"Croatia";32;"SACHS";"3000990477";6
479;"2026/1";"Croatia";32;"SACHS";"3000990586";8
479;"2026/1";"SEE";32;"SACHS";"3000970094";3
479;"2026/1";"West Europe";6;"Schaeffler LuK";"600000600";25
479;"2026/1";"West Europe";6;"Schaeffler LuK";"600014700";3
479;"2026/1";"West Europe";6;"Schaeffler LuK";"600031800";12
479;"2026/1";"West Europe";6;"Schaeffler LuK";"624315810";7
479;"2026/1";"West Europe";350;"BLUE PRINT";"ADG030200";2
479;"2026/1";"West Europe";4828;"RYMEC";"JT1851";3
479;"2026/1";"West Europe";4828;"RYMEC";"JT1858042";20
479;"2026/1";"Portugal";32;"SACHS";"2290601009";23
479;"2026/1";"Portugal";32;"SACHS";"3000815001";2
479;"2026/1";"Portugal";32;"SACHS";"3000990471";13
479;"2026/1";"Portugal";32;"SACHS";"3000990587";33
479;"2026/1";"Portugal";475;"BORG & BECK";"HK7791";1
479;"2026/1";"EEU";32;"SACHS";"2290601129";5
479;"2026/1";"SEE";6;"Schaeffler LuK";"620317300";20
479;"2026/1";"SEE";6;"Schaeffler LuK";"624325119";3
479;"2026/1";"SEE";6;"Schaeffler LuK";"625304409";3
479;"2026/1";"SEE";21;"VALEO";"009290";1
479;"2026/1";"SEE";21;"VALEO";"832086";18
479;"2026/1";"SEE";21;"VALEO";"832227";6
479;"2026/1";"SEE";21;"VALEO";"832392";41
479;"2026/1";"SEE";21;"VALEO";"855101";27
479;"2026/1";"SEE";32;"SACHS";"3000950075";34
479;"2026/1";"SEE";32;"SACHS";"3000950100";75
479;"2026/1";"SEE";32;"SACHS";"3000951008";41
479;"2026/1";"SEE";32;"SACHS";"3000951044";62
479;"2026/1";"SEE";32;"SACHS";"3000951560";88
479;"2026/1";"SEE";32;"SACHS";"3000970069";77
479;"2026/1";"SEE";399;"EXEDY";"MBK2170";48
479;"2026/1";"Nordic";32;"SACHS";"3000970061";1
479;"2026/1";"Nordic";32;"SACHS";"3000990020";1
479;"2026/1";"N";6;"Schaeffler LuK";"600021700";3
479;"2026/1";"N";6;"Schaeffler LuK";"600029100";19
479;"2026/1";"N";6;"Schaeffler LuK";"602002500";26
479;"2026/1";"N";6;"Schaeffler LuK";"620308400";11
479;"2026/1";"N";6;"Schaeffler LuK";"620312600";1
479;"2026/1";"N";6;"Schaeffler LuK";"620323800";69
479;"2026/1";"N";6;"Schaeffler LuK";"620331533";15
479;"2026/1";"N";6;"Schaeffler LuK";"620342333";8
479;"2026/1";"N";6;"Schaeffler LuK";"620348533";35
479;"2026/1";"N";6;"Schaeffler LuK";"622114560";21
479;"2026/1";"N";6;"Schaeffler LuK";"622322633";40
479;"2026/1";"N";6;"Schaeffler LuK";"622323133";7
479;"2026/1";"N";6;"Schaeffler LuK";"622343200";5
479;"2026/1";"N";6;"Schaeffler LuK";"622344633";9
479;"2026/1";"N";6;"Schaeffler LuK";"622352100";22
479;"2026/1";"N";6;"Schaeffler LuK";"623315133";2
479;"2026/1";"N";6;"Schaeffler LuK";"623324134";2
479;"2026/1";"N";6;"Schaeffler LuK";"623378200";24
479;"2026/1";"N";6;"Schaeffler LuK";"624326434";3
479;"2026/1";"N";6;"Schaeffler LuK";"624335233";2
479;"2026/1";"N";6;"Schaeffler LuK";"624403200";11
479;"2026/1";"N";21;"VALEO";"826993";2
479;"2026/1";"N";21;"VALEO";"832465";2
479;"2026/1";"Germany";2789;"NAPA Germany";"NCL1012";7
479;"2026/1";"Austria";21;"VALEO";"826522";9
479;"2026/1";"Austria";21;"VALEO";"826680";6
479;"2026/1";"Austria";21;"VALEO";"828747";4
479;"2026/1";"Austria";32;"SACHS";"3000951556";82
479;"2026/1";"Austria";350;"BLUE PRINT";"ADK83076";3
479;"2026/1";"Germany";6;"Schaeffler LuK";"623323100";15
479;"2026/1";"Germany";21;"VALEO";"786050";12
479;"2026/1";"Germany";21;"VALEO";"837565";156
479;"2026/1";"Germany";32;"SACHS";"2290601105";6
479;"2026/1";"Germany";32;"SACHS";"2290601129";10
479;"2026/1";"Germany";55;"HERTH+BUSS JAKOPARTS";"J2002205";2
479;"2026/1";"Germany";156;"JAPANPARTS";"KF718";5
479;"2026/1";"Germany";4828;"RYMEC";"JT6084";10
479;"2026/1";"Other";21;"VALEO";"837432";6
479;"2026/1";"EEU";21;"VALEO";"834272";3
479;"2026/1";"EEU";21;"VALEO";"834451";4
479;"2026/1";"EEU";21;"VALEO";"834571";6
479;"2026/1";"EEU";21;"VALEO";"834613";14
479;"2026/1";"EEU";21;"VALEO";"837082";11
479;"2026/1";"EEU";21;"VALEO";"837467";8
479;"2026/1";"EEU";21;"VALEO";"837585";2
479;"2026/1";"EEU";32;"SACHS";"3000950006";10
479;"2026/1";"SEE";6;"Schaeffler LuK";"620194300";20
479;"2026/1";"SEE";6;"Schaeffler LuK";"623309400";39
479;"2026/1";"SEE";6;"Schaeffler LuK";"623312433";3
479;"2026/1";"SEE";6;"Schaeffler LuK";"624325633";2
479;"2026/1";"SEE";6;"Schaeffler LuK";"624330733";1
479;"2026/1";"SEE";6;"Schaeffler LuK";"624374233";8
479;"2026/1";"SEE";6;"Schaeffler LuK";"624378534";1
479;"2026/1";"SEE";6;"Schaeffler LuK";"626303433";5
479;"2026/1";"SEE";6;"Schaeffler LuK";"628330700";2
479;"2026/1";"Germany";6;"Schaeffler LuK";"621305233";18
479;"2026/1";"Germany";21;"VALEO";"832708";14
479;"2026/1";"Germany";32;"SACHS";"2290601015";70
479;"2026/1";"Germany";6;"Schaeffler LuK";"622309609";31
479;"2026/1";"Germany";6;"Schaeffler LuK";"624326700";25
479;"2026/1";"Germany";6;"Schaeffler LuK";"624373533";19
479;"2026/1";"EEU";6;"Schaeffler LuK";"600001700";18
479;"2026/1";"EEU";32;"SACHS";"3000970069";13
479;"2026/1";"SEE";6;"Schaeffler LuK";"623354600";8
479;"2026/1";"SEE";6;"Schaeffler LuK";"623356333";5
479;"2026/1";"SEE";6;"Schaeffler LuK";"600034700";8
479;"2026/1";"Switzerland";6;"Schaeffler LuK";"600001700";44
479;"2026/1";"Switzerland";6;"Schaeffler LuK";"618308900";4
479;"2026/1";"Switzerland";6;"Schaeffler LuK";"623374134";1
479;"2026/1";"Portugal";6;"Schaeffler LuK";"600001600";146
479;"2026/1";"Portugal";6;"Schaeffler LuK";"600035700";160
479;"2026/1";"Portugal";6;"Schaeffler LuK";"618074000";52
479;"2026/1";"Portugal";6;"Schaeffler LuK";"618308633";73
479;"2026/1";"Portugal";6;"Schaeffler LuK";"622240000";2
479;"2026/1";"Portugal";6;"Schaeffler LuK";"622314000";4
479;"2026/1";"Portugal";6;"Schaeffler LuK";"623304400";18
479;"2026/1";"Portugal";6;"Schaeffler LuK";"623324100";62
479;"2026/1";"Portugal";32;"SACHS";"3000951560";198
479;"2026/1";"Portugal";32;"SACHS";"3000951591";8
479;"2026/1";"Portugal";32;"SACHS";"3000951605";21
479;"2026/1";"Portugal";32;"SACHS";"3000951656";10
479;"2026/1";"Portugal";32;"SACHS";"3000990018";28
479;"2026/1";"Croatia";21;"VALEO";"834547";3
479;"2026/1";"West Europe";4828;"RYMEC";"JT6084";2
479;"2026/1";"N";6;"Schaeffler LuK";"619309000";14
479;"2026/1";"SEE";6;"Schaeffler LuK";"602003800";1
479;"2026/1";"SEE";32;"SACHS";"2290601143";1
479;"2026/1";"Germany";6;"Schaeffler LuK";"600014800";40
479;"2026/1";"Germany";6;"Schaeffler LuK";"621300834";69
479;"2026/1";"Germany";6;"Schaeffler LuK";"621304333";51
479;"2026/1";"Germany";6;"Schaeffler LuK";"624322633";48
479;"2026/1";"Germany";6;"Schaeffler LuK";"624375133";78
479;"2026/1";"Germany";6;"Schaeffler LuK";"626314133";489
479;"2026/1";"Germany";21;"VALEO";"826030";16
479;"2026/1";"Germany";32;"SACHS";"3000951560";278
479;"2026/1";"Germany";32;"SACHS";"3000951629";147
479;"2026/1";"Germany";350;"BLUE PRINT";"ADK83058";7
479;"2026/1";"Germany";350;"BLUE PRINT";"ADP153041";7
479;"2026/1";"Germany";350;"BLUE PRINT";"ADR163036";43
479;"2026/1";"Germany";350;"BLUE PRINT";"ADR163050";11
479;"2026/1";"ROW";21;"VALEO";"821457";20
479;"2026/1";"Germany";55;"HERTH+BUSS JAKOPARTS";"J2002348";139
479;"2026/1";"West Europe";21;"VALEO";"801984";10
479;"2026/1";"West Europe";185;"KAMOKA";"KC057";3
479;"2026/1";"Germany";32;"SACHS";"3000961101";3
479;"2026/1";"Other";470;"MAPA";"005228000";2
479;"2026/1";"Portugal";6;"Schaeffler LuK";"600037100";107
479;"2026/1";"Portugal";6;"Schaeffler LuK";"620161200";9
479;"2026/1";"Portugal";6;"Schaeffler LuK";"622323800";165
479;"2026/1";"Portugal";6;"Schaeffler LuK";"622352100";7
479;"2026/1";"Portugal";6;"Schaeffler LuK";"624331234";24
479;"2026/1";"Portugal";4561;"WESTLAKE";"WOV003";6
479;"2026/1";"ROW";6;"Schaeffler LuK";"622309609";28
479;"2026/1";"ROW";6;"Schaeffler LuK";"624314809";6
479;"2026/1";"Switzerland";6;"Schaeffler LuK";"623330533";4
479;"2026/1";"Switzerland";21;"VALEO";"837361";23
479;"2026/1";"West Europe";6;"Schaeffler LuK";"619308700";6
479;"2026/1";"West Europe";6;"Schaeffler LuK";"619315433";2
479;"2026/1";"West Europe";6;"Schaeffler LuK";"619315500";1
479;"2026/1";"West Europe";6;"Schaeffler LuK";"620108000";14
479;"2026/1";"West Europe";6;"Schaeffler LuK";"620323700";7
479;"2026/1";"West Europe";6;"Schaeffler LuK";"620342333";4
479;"2026/1";"West Europe";6;"Schaeffler LuK";"620344900";3
479;"2026/1";"West Europe";6;"Schaeffler LuK";"622139609";1
479;"2026/1";"West Europe";6;"Schaeffler LuK";"622315933";3
479;"2026/1";"West Europe";6;"Schaeffler LuK";"622324700";15
479;"2026/1";"West Europe";6;"Schaeffler LuK";"622342709";43
479;"2026/1";"West Europe";6;"Schaeffler LuK";"622348700";16
479;"2026/1";"West Europe";6;"Schaeffler LuK";"623307600";5
479;"2026/1";"West Europe";6;"Schaeffler LuK";"623318200";2
479;"2026/1";"West Europe";6;"Schaeffler LuK";"623324109";5
479;"2026/1";"West Europe";6;"Schaeffler LuK";"623356000";14
479;"2026/1";"Nordic";6;"Schaeffler LuK";"622352100";6
479;"2026/1";"Germany";6;"Schaeffler LuK";"624127200";10
479;"2026/1";"Germany";6;"Schaeffler LuK";"625316509";51
479;"2026/1";"Germany";21;"VALEO";"821303";11
479;"2026/1";"Germany";21;"VALEO";"828342";261
479;"2026/1";"Germany";21;"VALEO";"832291";41
479;"2026/1";"Germany";21;"VALEO";"834025";33
479;"2026/1";"Germany";21;"VALEO";"837075";334
479;"2026/1";"Germany";21;"VALEO";"837438";43
479;"2026/1";"Germany";32;"SACHS";"3000201002";15
479;"2026/1";"Germany";156;"JAPANPARTS";"KF649";10
479;"2026/1";"Germany";156;"JAPANPARTS";"KF843";35
479;"2026/1";"Germany";350;"BLUE PRINT";"ADBP300024";5
479;"2026/1";"Germany";350;"BLUE PRINT";"ADG030143C";13
