NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"22300P3F005";93;83;0;10;5;5;0;100;1;0;0;0;479;"Kupplungssatz"
"22300PEL015";110;103;1;6;5;3;0;60;1;0;1;0;479;"Kupplungssatz"
"22300PLR003";13;9;0;4;1;1;0;100;1;0;0;0;479;"Kupplungssatz"
"22300PM5L00";2;2;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"22300PNB003";60;50;0;10;4;4;0;100;1;0;1;0;479;"Kupplungssatz"
"22300PRB003";13;13;0;0;1;1;0;100;1;0;0;0;479;"Kupplungssatz"
"22300PSA003";27;16;0;11;1;1;0;100;1;0;0;0;479;"Kupplungssatz"
"22300PWA005";167;162;0;5;14;13;3;92,86;1;0;1;0;479;"Kupplungssatz"
"22300R4N003";42;25;1;16;1;1;0;100;1;0;0;0;479;"Kupplungssatz"
"22300R60005";40;36;0;4;6;6;0;100;0;0;0;0;479;"Kupplungssatz"
"22300RB0005";69;61;0;8;8;5;1;62,50;1;0;1;0;479;"Kupplungssatz"
"22300RBA005";45;39;0;6;7;3;0;42,86;1;0;1;0;479;"Kupplungssatz"
"22300RBB005";19;14;0;5;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"22300RNA003";126;119;0;7;5;5;0;100;1;0;1;0;479;"Kupplungssatz"
"22300RSH007";66;58;0;8;4;4;0;100;1;0;0;0;479;"Kupplungssatz"
"22300RSJ007";68;67;0;1;8;8;0;100;1;0;0;0;479;"Kupplungssatz"
"22300RZP005";37;34;0;3;6;6;0;100;1;0;1;0;479;"Kupplungssatz"
"22300−R6V−015";1;1;0;0;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"2239490";105;104;0;1;4;2;0;50;0;0;1;0;479;"Kupplungssatz"
"2240051K40";36;35;0;1;4;4;0;100;1;0;1;0;479;"Kupplungssatz"
"2240051K60";29;27;0;2;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240051K60000";51;29;0;22;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"2240052R00";29;21;1;7;3;1;0;33,33;1;0;1;0;479;"Kupplungssatz"
"2240052R00000";35;16;4;15;2;2;2;100;0;0;1;0;479;"Kupplungssatz"
"2240052R40";1;1;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"2240055L01";83;55;0;28;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"2240055L01000";69;42;1;26;6;6;5;100;1;0;1;0;479;"Kupplungssatz"
"2240060B00";10;10;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240060J00";8;7;0;1;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240060P00";13;10;2;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2240062810";109;84;1;24;9;9;0;100;1;0;0;0;479;"Kupplungssatz"
"2240063B10";13;13;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240063J01";50;48;0;2;4;3;0;75;1;0;1;0;479;"Kupplungssatz"
"2240063J02";11;11;0;0;5;5;0;100;1;0;0;0;479;"Kupplungssatz"
"2240064G20";6;4;0;2;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240065J20";23;19;0;4;3;2;1;66,67;1;0;1;0;479;"Kupplungssatz"
"2240065J20000";10;9;0;1;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"2240066J00";35;27;0;8;2;1;0;50;1;0;1;0;479;"Kupplungssatz"
"2240067J00";194;152;0;42;8;2;0;25;1;0;0;0;479;"Kupplungssatz"
"2240068D00";21;19;0;2;1;1;0;100;1;0;0;0;479;"Kupplungssatz"
"2240068D20";65;58;0;7;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"2240068J00";26;26;0;0;3;2;0;66,67;1;0;0;0;479;"Kupplungssatz"
"2240068L01";64;41;1;22;5;4;0;80;1;0;1;0;479;"Kupplungssatz"
"2240068L01000";54;31;2;21;4;1;0;25;0;0;1;0;479;"Kupplungssatz"
"2240069K01";8;5;0;3;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240072KA2";19;16;0;3;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240078E01";39;29;0;10;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"2240078R00000";88;78;0;10;2;2;2;100;1;0;1;0;479;"Kupplungssatz"
"2240079J01";53;53;0;0;2;1;1;50;1;0;1;0;479;"Kupplungssatz"
"2240079J01000";32;25;1;6;2;2;2;100;1;0;1;0;479;"Kupplungssatz"
"2240080J20";12;12;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240083050";88;84;0;4;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"2240083051";160;128;2;30;5;3;0;60;1;0;0;0;479;"Kupplungssatz"
"2240083E00";33;25;0;8;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240084A00";28;27;0;1;8;8;0;100;1;0;1;0;479;"Kupplungssatz"
"2240084A60";37;35;0;2;5;4;0;80;1;0;1;0;479;"Kupplungssatz"
"2240084E00";49;47;0;2;6;6;0;100;1;0;0;0;479;"Kupplungssatz"
"2240084M00";43;40;0;3;3;1;0;33,33;1;0;1;0;479;"Kupplungssatz"
"2240084M00000";37;34;0;3;4;2;0;50;0;0;1;0;479;"Kupplungssatz"
"2240084M02000";10;9;0;1;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"2240085F00";8;8;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2240085F40";74;70;1;3;8;5;0;62,50;1;0;1;0;479;"Kupplungssatz"
"2240086CA0";48;28;0;20;2;2;1;100;0;0;1;0;479;"Kupplungssatz"
"2240086G00";163;159;0;4;12;12;0;100;1;0;1;0;479;"Kupplungssatz"
"2240086G40";23;20;0;3;3;3;0;100;1;0;1;0;479;"Kupplungssatz"
"22400M68K42";84;83;0;1;4;4;0;100;1;0;1;0;479;"Kupplungssatz"
"22400M68K42000";121;38;1;82;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"22400M72KA2";56;50;0;6;4;3;1;75;1;0;1;0;479;"Kupplungssatz"
"2240948";118;107;0;11;11;11;2;100;0;0;1;0;479;"Kupplungssatz"
"22420321";3;3;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2244624";140;134;2;4;18;18;9;100;1;0;1;0;479;"Kupplungssatz"
"2245736";43;35;0;8;9;9;0;100;1;0;1;0;479;"Kupplungssatz"
"2245739";197;147;1;49;9;9;6;100;1;0;1;0;479;"Kupplungssatz"
"2245743";131;118;0;13;7;7;7;100;1;0;1;1;479;"Kupplungssatz"
"2245751";183;152;1;30;23;23;13;100;0;0;1;0;479;"Kupplungssatz"
"2245763";53;51;0;2;6;6;0;100;1;0;1;1;479;"Kupplungssatz"
"2249997";164;133;2;29;8;6;5;75;1;0;1;0;479;"Kupplungssatz"
"2250251";48;48;0;0;1;0;1;0;0;0;1;0;479;"Kupplungssatz"
"2257493";513;498;1;14;46;46;7;100;0;0;1;0;479;"Kupplungssatz"
"2257503";913;813;3;97;74;63;63;85,14;1;0;1;0;479;"Kupplungssatz"
"2258054";250;225;1;24;32;31;31;96,88;1;0;1;0;479;"Kupplungssatz"
"2258062";156;132;0;24;8;8;8;100;0;0;1;0;479;"Kupplungssatz"
"2258091";126;119;0;7;22;22;20;100;0;0;1;0;479;"Kupplungssatz"
"226951";4;4;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2277270";146;118;0;28;20;17;11;85;1;0;1;0;479;"Kupplungssatz"
"2277925";1;0;1;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2281007";22;20;0;2;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2281057A006";19;17;0;2;4;4;0;100;0;0;0;0;479;"Kupplungssatz"
"22810P21003";43;39;0;4;6;1;0;16,67;0;0;1;0;479;"Kupplungssatz"
"22810PLW005";136;122;0;14;6;1;1;16,67;0;0;1;0;479;"Kupplungssatz"
"22810RPF003";69;63;0;6;5;1;0;20;0;0;1;0;479;"Kupplungssatz"
"22810RPN003";48;47;0;1;2;1;0;50;0;0;1;0;479;"Kupplungssatz"
"2283503";371;337;2;32;59;58;19;98,31;1;0;1;0;479;"Kupplungssatz"
"2283994";46;42;0;4;10;10;0;100;1;0;1;0;479;"Kupplungssatz"
"2284072";271;253;1;17;31;31;28;100;1;0;1;0;479;"Kupplungssatz"
"228503";18;17;0;1;4;3;0;75;0;0;0;0;479;"Kupplungssatz"
"2285722";85;76;0;9;6;6;1;100;1;0;1;0;479;"Kupplungssatz"
"2286819";794;751;4;39;133;131;15;98,50;1;0;1;0;479;"Kupplungssatz"
"2287919";84;68;0;16;9;9;9;100;1;0;1;1;479;"Kupplungssatz"
"2288318";245;123;2;120;7;7;5;100;1;0;1;1;479;"Kupplungssatz"
"2288327";38;37;0;1;3;3;1;100;1;0;1;1;479;"Kupplungssatz"
"2288713";4;2;0;2;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"2289000041";412;402;0;10;35;33;30;94,29;0;1;0;1;479;"Kupplungssatz"
"2289000148";37;37;0;0;2;2;2;100;0;1;1;1;479;"Kupplungssatz"
"2289000257";305;289;2;14;18;18;18;100;0;1;0;1;479;"Kupplungssatz"
"2289000257FS";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2289000280";246;212;3;31;13;13;13;100;0;1;0;1;479;"Kupplungssatz"
"2289000298";394;390;0;4;32;32;29;100;0;1;0;1;479;"Kupplungssatz"
"2289000299";531;522;0;9;56;55;55;98,21;0;1;0;1;479;"Kupplungssatz"
"2289521002";30;30;0;0;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2289521011";26;18;0;8;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2289601001";47;44;0;3;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2289601002";128;124;0;4;5;5;4;100;0;1;0;1;479;"Kupplungssatz"
"2290601002";799;767;2;30;78;73;57;93,59;0;1;0;1;479;"Kupplungssatz"
"2290601003";61;56;0;5;2;2;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601004";111;106;0;5;6;6;4;100;0;1;1;1;479;"Kupplungssatz"
"2290601005";835;812;0;23;93;89;79;95,70;0;1;0;1;479;"Kupplungssatz"
"2290601007";24;19;0;5;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601008";319;315;0;4;25;25;19;100;0;1;0;1;479;"Kupplungssatz"
"2290601008FS";3;3;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2290601009";1813;1764;5;44;234;232;186;99,15;0;1;0;1;479;"Kupplungssatz"
"2290601009FS";2;2;0;0;2;2;2;100;0;0;0;0;479;"Kupplungssatz"
"2290601009SACHS";4;4;0;0;2;2;2;100;0;0;0;0;479;"Kupplungssatz"
"2290601011";125;119;2;4;11;11;7;100;0;1;0;1;479;"Kupplungssatz"
"2290601015";248;235;1;12;25;23;23;92;0;1;0;1;479;"Kupplungssatz"
"2290601016";57;54;0;3;5;4;5;80;0;1;0;1;479;"Kupplungssatz"
"2290601017";363;328;0;35;33;31;23;93,94;0;1;0;1;479;"Kupplungssatz"
"2290601020";573;543;3;27;72;70;66;97,22;0;1;0;1;479;"Kupplungssatz"
"2290601020FS";2;2;0;0;2;2;2;100;0;0;0;0;479;"Kupplungssatz"
"2290601022";64;63;0;1;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601025";175;161;1;13;11;11;9;100;0;1;0;1;479;"Kupplungssatz"
"2290601031";26;24;0;2;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601032";235;213;0;22;16;16;12;100;0;1;0;1;479;"Kupplungssatz"
"2290601034";199;192;1;6;27;27;16;100;0;1;0;1;479;"Kupplungssatz"
"2290601039";50;44;0;6;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601040";6;6;0;0;1;1;0;100;0;1;1;1;479;"Kupplungssatz"
"2290601041";17;17;0;0;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601043";22;18;0;4;1;1;0;100;0;1;1;1;479;"Kupplungssatz"
"2290601045";123;119;0;4;3;3;3;100;0;1;0;1;479;"Kupplungssatz"
"2290601050";1308;1257;1;50;131;127;126;96,95;0;1;0;1;479;"Kupplungssatz"
"2290601051";82;78;0;4;5;5;4;100;0;1;0;1;479;"Kupplungssatz"
"2290601053";146;138;0;8;8;8;6;100;0;1;0;1;479;"Kupplungssatz"
"2290601058";25;24;0;1;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601059";678;666;1;11;105;104;94;99,05;0;1;0;1;479;"Kupplungssatz"
"2290601060";203;181;2;20;22;22;22;100;0;1;0;1;479;"Kupplungssatz"
"2290601062";101;98;0;3;7;7;3;100;0;1;0;1;479;"Kupplungssatz"
"2290601064";28;28;0;0;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601065";261;257;0;4;20;17;10;85;0;1;0;1;479;"Kupplungssatz"
"2290601066";60;49;0;11;2;2;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601069";96;87;0;9;3;3;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601070";368;360;2;6;49;48;45;97,96;0;1;0;1;479;"Kupplungssatz"
"2290601072";165;150;0;15;7;7;6;100;0;1;0;1;479;"Kupplungssatz"
"2290601074";570;546;1;23;51;51;43;100;0;1;0;1;479;"Kupplungssatz"
"2290601075";13;12;0;1;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601076";309;272;2;35;9;9;9;100;0;1;1;1;479;"Kupplungssatz"
"2290601077";26;25;0;1;2;2;1;100;0;1;1;1;479;"Kupplungssatz"
"2290601078";61;52;0;9;3;3;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601080";42;40;0;2;3;3;2;100;0;1;1;1;479;"Kupplungssatz"
"2290601081";25;25;0;0;1;1;1;100;0;1;1;1;479;"Kupplungssatz"
"2290601084";296;263;1;32;20;20;20;100;0;1;0;1;479;"Kupplungssatz"
"2290601086";105;94;0;11;4;4;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601087";29;28;0;1;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601090";99;93;1;5;12;12;6;100;0;1;0;1;479;"Kupplungssatz"
"2290601091";13;10;0;3;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601092";39;37;0;2;2;2;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601093";68;68;0;0;4;4;2;100;0;1;1;1;479;"Kupplungssatz"
"2290601094";77;70;1;6;6;5;5;83,33;0;1;0;1;479;"Kupplungssatz"
"2290601096";15;11;1;3;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601097";11;10;0;1;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601098";1689;1658;2;29;154;154;147;100;0;1;0;1;479;"Kupplungssatz"
"2290601099";180;172;0;8;7;7;7;100;0;1;0;1;479;"Kupplungssatz"
"2290601101";67;66;0;1;2;2;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601102";110;103;0;7;10;10;9;100;0;1;0;1;479;"Kupplungssatz"
"2290601104";329;317;1;11;33;33;33;100;0;1;0;1;479;"Kupplungssatz"
"2290601105";261;252;0;9;9;9;8;100;0;1;0;1;479;"Kupplungssatz"
"2290601106";306;288;4;14;44;42;29;95,45;0;1;0;1;479;"Kupplungssatz"
"2290601108";1194;1168;5;21;150;149;138;99,33;0;1;0;1;479;"Kupplungssatz"
"2290601108FS";3;2;1;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2290601109";37;34;0;3;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601111";14;14;0;0;1;1;1;100;0;1;1;1;479;"Kupplungssatz"
"2290601112";40;39;0;1;3;2;1;66,67;0;1;0;1;479;"Kupplungssatz"
"2290601113";41;39;0;2;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601115";55;52;0;3;2;2;2;100;0;1;1;1;479;"Kupplungssatz"
"2290601116";390;354;4;32;25;25;25;100;0;1;1;1;479;"Kupplungssatz"
"2290601117";627;616;0;11;68;68;53;100;0;1;0;1;479;"Kupplungssatz"
"2290601121";12;12;0;0;2;2;2;100;0;1;1;1;479;"Kupplungssatz"
"2290601122";83;80;0;3;6;6;5;100;0;1;0;1;479;"Kupplungssatz"
"2290601123";475;460;3;12;61;60;58;98,36;0;1;0;1;479;"Kupplungssatz"
"2290601126";670;658;3;9;80;80;62;100;0;1;0;1;479;"Kupplungssatz"
"2290601127";226;205;0;21;9;9;6;100;0;1;0;1;479;"Kupplungssatz"
"2290601128";340;312;2;26;30;30;20;100;0;1;0;1;479;"Kupplungssatz"
"2290601129";80;64;1;15;5;5;5;100;0;1;1;1;479;"Kupplungssatz"
"2290601130";285;267;5;13;9;9;5;100;0;1;0;1;479;"Kupplungssatz"
"2290601131";44;43;0;1;5;5;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601135";41;41;0;0;2;2;2;100;0;1;1;1;479;"Kupplungssatz"
"2290601136";32;30;0;2;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601137";51;45;0;6;4;4;2;100;0;1;1;1;479;"Kupplungssatz"
"2290601138";24;22;0;2;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601140";40;40;0;0;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601141";1184;1154;1;29;122;122;82;100;0;1;0;1;479;"Kupplungssatz"
"2290601142";49;48;0;1;2;2;1;100;0;1;1;1;479;"Kupplungssatz"
"2290601143";1266;1191;2;73;115;113;94;98,26;0;1;0;1;479;"Kupplungssatz"
"2290601144";52;49;0;3;3;3;3;100;0;1;0;1;479;"Kupplungssatz"
"2290601145";489;481;1;7;65;65;42;100;0;1;0;1;479;"Kupplungssatz"
"2290601146";117;111;1;5;7;7;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601147";667;639;1;27;58;58;56;100;0;1;0;1;479;"Kupplungssatz"
"2290601148";94;84;0;10;5;5;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601149";43;43;0;0;3;3;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601150";216;202;2;12;24;24;22;100;0;1;0;1;479;"Kupplungssatz"
"2290601151";31;31;0;0;2;2;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601152";212;193;1;18;10;9;9;90;0;1;0;1;479;"Kupplungssatz"
"2290601154";47;38;1;8;1;1;0;100;0;1;1;1;479;"Kupplungssatz"
"2290601156";278;246;0;32;13;13;13;100;0;1;0;1;479;"Kupplungssatz"
"2290601157";8;7;0;1;1;1;0;100;0;1;1;1;479;"Kupplungssatz"
"2290601158";131;114;3;14;6;6;6;100;0;1;0;1;479;"Kupplungssatz"
"2290601159";387;359;0;28;18;18;18;100;0;1;0;1;479;"Kupplungssatz"
"2290601160";55;51;2;2;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601161";21;17;0;4;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601162";617;603;4;10;55;55;37;100;0;1;0;1;479;"Kupplungssatz"
"2290601163";473;457;0;16;70;70;66;100;0;1;0;1;479;"Kupplungssatz"
"2290601164";134;128;0;6;11;11;8;100;0;1;0;1;479;"Kupplungssatz"
"2290601165";185;172;1;12;9;9;9;100;0;1;0;1;479;"Kupplungssatz"
"2290601166";130;121;0;9;7;7;7;100;0;1;0;1;479;"Kupplungssatz"
"2290601167";83;76;2;5;5;5;5;100;0;1;0;1;479;"Kupplungssatz"
"2290601168";83;57;3;23;4;4;4;100;0;1;0;1;479;"Kupplungssatz"
"2290601169";204;194;0;10;5;5;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601172";165;158;0;7;8;8;4;100;0;1;0;1;479;"Kupplungssatz"
"2290601174";11;11;0;0;3;3;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601176";205;173;2;30;9;9;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601178";18;17;0;1;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601180";49;47;1;1;3;3;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601181";227;220;1;6;36;36;15;100;0;1;0;1;479;"Kupplungssatz"
"2290601182";809;676;6;127;65;65;52;100;0;1;0;1;479;"Kupplungssatz"
"2290601185";130;126;1;3;12;12;6;100;0;1;0;1;479;"Kupplungssatz"
"2290601186";148;144;1;3;8;8;5;100;0;1;0;1;479;"Kupplungssatz"
"2290601188";78;72;0;6;3;3;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601189";310;299;0;11;37;37;32;100;0;1;0;1;479;"Kupplungssatz"
"2290601190";70;62;0;8;2;2;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601191";30;28;0;2;3;3;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601192";263;254;0;9;20;20;7;100;0;1;0;1;479;"Kupplungssatz"
"2290601194";106;72;1;33;9;9;9;100;0;1;0;1;479;"Kupplungssatz"
"2290601195";47;38;0;9;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601196";223;184;3;36;8;8;8;100;0;1;0;1;479;"Kupplungssatz"
"2290601197";55;52;1;2;6;6;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601199";138;112;1;25;9;9;9;100;0;1;0;1;479;"Kupplungssatz"
"2290601203";191;180;0;11;21;21;11;100;0;1;0;1;479;"Kupplungssatz"
"2290601205";39;31;1;7;4;4;4;100;0;1;0;1;479;"Kupplungssatz"
"2290601206";175;146;9;20;8;8;8;100;0;1;0;1;479;"Kupplungssatz"
"2290601207";178;148;1;29;18;18;18;100;0;1;0;1;479;"Kupplungssatz"
"2290601208";25;20;0;5;3;3;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601209";54;29;1;24;4;4;3;100;0;1;0;1;479;"Kupplungssatz"
"2290601214";55;43;0;12;2;2;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601217";259;187;3;69;34;34;34;100;0;1;0;1;479;"Kupplungssatz"
"2290601218";5;3;0;2;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601219";166;131;0;35;24;24;24;100;0;1;0;1;479;"Kupplungssatz"
"2290601223";130;34;12;84;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601228";18;15;0;3;1;1;0;100;0;1;0;1;479;"Kupplungssatz"
"2290601230";13;9;1;3;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601232";168;19;6;143;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601235";240;91;7;142;5;5;5;100;0;1;0;1;479;"Kupplungssatz"
"2290601238";380;170;4;206;16;16;16;100;0;1;0;1;479;"Kupplungssatz"
"2290601239";171;51;8;112;2;2;2;100;0;1;0;1;479;"Kupplungssatz"
"2290601243";48;13;33;2;1;1;1;100;0;1;0;1;479;"Kupplungssatz"
"2290601262";59;34;0;25;3;2;2;66,67;0;1;0;1;479;"Kupplungssatz"
"2290602002";117;109;0;8;17;16;8;94,12;0;1;0;1;479;"Kupplungssatz"
"2290602004";2733;2684;2;47;422;409;394;96,92;0;1;0;1;479;"Kupplungssatz"
"2290602004FS";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2294000296";136;133;0;3;9;1;0;11,11;0;0;0;0;479;"Kupplungssatz"
"2294000838";158;155;0;3;22;1;0;4,55;0;0;0;0;479;"Kupplungssatz"
"2294001091";131;117;0;14;21;1;0;4,76;0;0;0;0;479;"Kupplungssatz"
"2294001155";16;15;0;1;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"2294001362";827;811;3;13;89;1;0;1,12;0;0;0;0;479;"Kupplungssatz"
"2294001750";67;66;0;1;9;1;0;11,11;0;0;0;0;479;"Kupplungssatz"
"2294001995";95;91;0;4;11;1;0;9,09;0;0;0;0;479;"Kupplungssatz"
"2294002113";338;331;0;7;47;1;0;2,13;0;0;0;0;479;"Kupplungssatz"
"2294002157";54;50;0;4;12;1;0;8,33;0;0;0;0;479;"Kupplungssatz"
"2294002240";225;218;0;7;28;1;0;3,57;0;0;0;0;479;"Kupplungssatz"
"2294501172";30;28;0;2;5;1;0;20;0;0;0;0;479;"Kupplungssatz"
"2294701046";59;59;0;0;7;1;0;14,29;0;0;0;0;479;"Kupplungssatz"
"2294701048";224;220;0;4;41;1;0;2,44;0;0;0;0;479;"Kupplungssatz"
"2294701069";166;157;1;8;17;1;0;5,88;0;0;0;0;479;"Kupplungssatz"
"2300723";76;73;0;3;5;5;3;100;0;0;1;0;479;"Kupplungssatz"
"2300A003";188;176;0;12;19;19;2;100;1;0;1;0;479;"Kupplungssatz"
"2300A005";113;108;0;5;12;12;5;100;1;0;1;0;479;"Kupplungssatz"
"2300A034";5;5;0;0;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"2300A036";15;12;0;3;4;4;1;100;1;0;1;0;479;"Kupplungssatz"
"2300A050";9;9;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2300A054";57;44;0;13;4;4;1;100;1;0;1;0;479;"Kupplungssatz"
"2300A055";84;80;0;4;15;15;1;100;1;0;1;0;479;"Kupplungssatz"
"2300A060";29;25;0;4;3;3;0;100;1;0;1;0;479;"Kupplungssatz"
"2300A074";207;185;0;22;21;21;0;100;1;0;1;0;479;"Kupplungssatz"
"2300A078";4;4;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2301A021";91;85;0;6;8;8;0;100;1;0;0;0;479;"Kupplungssatz"
"2301A045";93;78;1;14;5;5;0;100;1;0;1;0;479;"Kupplungssatz"
"2301A051";41;40;0;1;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"2301A054";23;22;0;1;1;1;0;100;1;0;0;0;479;"Kupplungssatz"
"2301A082";45;43;0;2;6;6;0;100;1;0;0;0;479;"Kupplungssatz"
"2301A084";106;100;0;6;9;9;0;100;1;0;0;0;479;"Kupplungssatz"
"2301A088";157;141;0;16;17;14;0;82,35;1;0;1;0;479;"Kupplungssatz"
"2301A091";223;201;2;20;33;33;0;100;1;0;1;0;479;"Kupplungssatz"
"2301A096";26;17;0;9;2;1;0;50;1;0;0;0;479;"Kupplungssatz"
"230367";4;4;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2304994";458;442;1;15;117;117;87;100;0;0;1;0;479;"Kupplungssatz"
"2304A022";28;25;1;2;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"2304A025";90;84;1;5;7;7;1;100;1;0;1;0;479;"Kupplungssatz"
"2304A029";23;22;0;1;4;4;0;100;1;0;0;0;479;"Kupplungssatz"
"2304A036";73;11;3;59;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"2304A038";236;218;0;18;28;25;0;89,29;1;0;1;0;479;"Kupplungssatz"
"2304A041";266;237;0;29;38;37;0;97,37;1;0;1;0;479;"Kupplungssatz"
"2305032";569;501;7;61;88;88;48;100;1;0;1;0;479;"Kupplungssatz"
"2305083";449;410;1;38;59;3;0;5,08;0;0;1;0;479;"Kupplungssatz"
"230745";9;9;0;0;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"230752";11;9;0;2;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"2317A007";92;87;0;5;7;3;0;42,86;0;0;1;0;479;"Kupplungssatz"
"2320008000";58;35;1;22;4;2;0;50;0;0;0;0;479;"Kupplungssatz"
"2320027400";193;181;0;12;16;3;0;18,75;0;0;0;0;479;"Kupplungssatz"
"2320027401";67;62;0;5;6;2;0;33,33;0;0;0;0;479;"Kupplungssatz"
