GENART;LDATE;LKZ;DLNR;DLNRBEZ;NARTNR;QTY_POS
402;"2026/2";"Germany";2789;"NAPA Germany";"NBP1026";34
402;"2026/2";"EEU";3;"ATE";"13046026322";4
402;"2026/2";"EEU";3;"ATE";"13046027402";6
402;"2026/2";"EEU";3;"ATE";"13046027612";1
402;"2026/2";"EEU";3;"ATE";"13046027942";3
402;"2026/2";"EEU";3;"ATE";"13046028822";6
402;"2026/2";"EEU";3;"ATE";"13046048822";6
402;"2026/2";"EEU";3;"ATE";"13046055102";12
402;"2026/2";"EEU";4821;"QUARO";"QP8037";55
402;"2026/2";"EEU";4821;"QUARO";"QP8211";289
402;"2026/2";"EEU";4821;"QUARO";"QP8211C";65
402;"2026/2";"EEU";4821;"QUARO";"QP8215C";37
402;"2026/2";"EEU";4821;"QUARO";"QP8332";47
402;"2026/2";"EEU";4821;"QUARO";"QP8372C";19
402;"2026/2";"EEU";4821;"QUARO";"QP8560";44
402;"2026/2";"EEU";4821;"QUARO";"QP8663";10
402;"2026/2";"EEU";4821;"QUARO";"QP8947";56
402;"2026/2";"EEU";4821;"QUARO";"QP9039";34
402;"2026/2";"EEU";4821;"QUARO";"QP9911C";20
402;"2026/2";"N";4821;"QUARO";"QP6148C";11
402;"2026/2";"Germany";39;"TEXTAR";"2529201";663
402;"2026/2";"West Europe";101;"FEBI BILSTEIN";"16540";1
402;"2026/2";"EEU";403;"MAXGEAR";"190897";47
402;"2026/2";"EEU";403;"MAXGEAR";"191083";3
402;"2026/2";"EEU";403;"MAXGEAR";"191121";1
402;"2026/2";"EEU";403;"MAXGEAR";"191127";16
402;"2026/2";"EEU";403;"MAXGEAR";"191153";50
402;"2026/2";"EEU";403;"MAXGEAR";"191159";3
402;"2026/2";"EEU";403;"MAXGEAR";"191375";7
402;"2026/2";"EEU";403;"MAXGEAR";"191376";3
402;"2026/2";"EEU";403;"MAXGEAR";"191752";3
402;"2026/2";"EEU";403;"MAXGEAR";"191819";14
402;"2026/2";"EEU";403;"MAXGEAR";"191825";6
402;"2026/2";"EEU";403;"MAXGEAR";"191993";69
402;"2026/2";"EEU";403;"MAXGEAR";"192061";92
402;"2026/2";"EEU";403;"MAXGEAR";"192109";46
402;"2026/2";"EEU";403;"MAXGEAR";"192172";4
402;"2026/2";"EEU";403;"MAXGEAR";"192866";11
402;"2026/2";"EEU";403;"MAXGEAR";"192901";5
402;"2026/2";"EEU";403;"MAXGEAR";"192914";1
402;"2026/2";"EEU";403;"MAXGEAR";"192998";8
402;"2026/2";"EEU";403;"MAXGEAR";"193023";67
402;"2026/2";"Germany";65;"BREMBO";"P85185";543
402;"2026/2";"Germany";65;"BREMBO";"P85187";406
402;"2026/2";"Germany";65;"BREMBO";"P85189";940
402;"2026/2";"Germany";86;"ZIMMERMANN";"223071681";17
402;"2026/2";"Germany";3;"ATE";"13046027652";1070
402;"2026/2";"Germany";101;"FEBI BILSTEIN";"16755";131
402;"2026/2";"Germany";101;"FEBI BILSTEIN";"188672";8
402;"2026/2";"Germany";161;"TRW";"GDB1607";46
402;"2026/2";"Germany";161;"TRW";"GDB1840";1019
402;"2026/2";"Germany";161;"TRW";"GDB2036";740
402;"2026/2";"Germany";161;"TRW";"GDB2107";932
402;"2026/2";"Germany";350;"BLUE PRINT";"ADC44212";1
402;"2026/2";"Spain";30;"BOSCH";"0986460006";20
402;"2026/2";"Spain";30;"BOSCH";"0986460026";31
402;"2026/2";"Spain";30;"BOSCH";"0986460164";31
402;"2026/2";"Spain";30;"BOSCH";"0986460173";9
402;"2026/2";"Spain";30;"BOSCH";"0986460998";2
402;"2026/2";"Spain";30;"BOSCH";"0986461763";2
402;"2026/2";"Spain";30;"BOSCH";"0986491030";3
402;"2026/2";"Spain";30;"BOSCH";"0986494010";13
402;"2026/2";"Spain";30;"BOSCH";"0986494027";204
402;"2026/2";"Spain";30;"BOSCH";"0986494039";20
402;"2026/2";"Germany";6985;"JPN";"20H9070JPN";1
402;"2026/2";"Nordic";185;"KAMOKA";"JQ101364";1
402;"2026/2";"Nordic";6983;"ProfiPower";"1B2049";1
402;"2026/2";"ROW";153;"REMSA";"130302";1
402;"2026/2";"ROW";161;"TRW";"GDB1482";35
402;"2026/2";"ROW";161;"TRW";"GDB1563";214
402;"2026/2";"ROW";161;"TRW";"GDB1736";43
402;"2026/2";"ROW";161;"TRW";"GDB1791";55
402;"2026/2";"ROW";161;"TRW";"GDB1920";12
402;"2026/2";"ROW";161;"TRW";"GDB2126";32
402;"2026/2";"ROW";62;"FERODO";"FDB4042";28
402;"2026/2";"ROW";62;"FERODO";"FDB4136";43
402;"2026/2";"ROW";65;"BREMBO";"P24026";3
402;"2026/2";"Germany";3;"ATE";"13046027472";2214
402;"2026/2";"Germany";39;"TEXTAR";"2448601";209
402;"2026/2";"Germany";39;"TEXTAR";"2468501";44
402;"2026/2";"Germany";39;"TEXTAR";"2532601";178
402;"2026/2";"Germany";4821;"QUARO";"QP7748";10
402;"2026/2";"Germany";4821;"QUARO";"QP8101";40
402;"2026/2";"Germany";4821;"QUARO";"QP8348";40
402;"2026/2";"Germany";39;"TEXTAR";"2514501";20
402;"2026/2";"Germany";39;"TEXTAR";"2521402";107
402;"2026/2";"Germany";39;"TEXTAR";"2521509";15
402;"2026/2";"Germany";39;"TEXTAR";"2534801";238
402;"2026/2";"Germany";39;"TEXTAR";"2542901";145
402;"2026/2";"Germany";39;"TEXTAR";"2558501";9
402;"2026/2";"Germany";39;"TEXTAR";"2563201";116
402;"2026/2";"Germany";39;"TEXTAR";"2572201";7
402;"2026/2";"Germany";39;"TEXTAR";"2576001";33
402;"2026/2";"Germany";39;"TEXTAR";"2692101";4
402;"2026/2";"West Europe";3;"ATE";"13046026012";87
402;"2026/2";"West Europe";3;"ATE";"13046026172";70
402;"2026/2";"West Europe";3;"ATE";"13046027902";38
402;"2026/2";"West Europe";3;"ATE";"13046028802";6
402;"2026/2";"West Europe";3;"ATE";"13046038582";19
402;"2026/2";"Austria";65;"BREMBO";"P85126";1467
402;"2026/2";"Austria";65;"BREMBO";"P50068";67
402;"2026/2";"N";4821;"QUARO";"QP0630";2
402;"2026/2";"N";4821;"QUARO";"QP1127";5
402;"2026/2";"ROW";62;"FERODO";"FDB4179";143
402;"2026/2";"ROW";62;"FERODO";"FDB4446";74
402;"2026/2";"ROW";62;"FERODO";"FDB4689";16
402;"2026/2";"ROW";62;"FERODO";"FDB4844";3
402;"2026/2";"ROW";62;"FERODO";"FDB867";8
402;"2026/2";"ROW";62;"FERODO";"FVR1644";35
402;"2026/2";"ROW";65;"BREMBO";"P24077";2
402;"2026/2";"ROW";65;"BREMBO";"P83009";11
402;"2026/2";"ROW";65;"BREMBO";"P83080";9
402;"2026/2";"ROW";65;"BREMBO";"P85072";17
402;"2026/2";"ROW";65;"BREMBO";"P85144";21
402;"2026/2";"ROW";65;"BREMBO";"P86018";1
402;"2026/2";"Portugal";3;"ATE";"13046026162";23
402;"2026/2";"Portugal";3;"ATE";"13046027142";11
402;"2026/2";"Portugal";3;"ATE";"13046027602";41
402;"2026/2";"Portugal";3;"ATE";"13046027702";10
402;"2026/2";"Portugal";3;"ATE";"13046027742";7
402;"2026/2";"Portugal";3;"ATE";"13046038472";8
402;"2026/2";"Portugal";3;"ATE";"13046039942";58
402;"2026/2";"Portugal";3;"ATE";"13046048722";10
402;"2026/2";"Portugal";3;"ATE";"13046048822";17
402;"2026/2";"Portugal";3;"ATE";"13046048942";3
402;"2026/2";"Germany";3;"ATE";"13046040642";945
402;"2026/2";"Germany";3;"ATE";"13046055482";1147
402;"2026/2";"Germany";39;"TEXTAR";"2354901";61
402;"2026/2";"SEE";197;"LPR";"05P1190";57
402;"2026/2";"SEE";197;"LPR";"05P1319";45
402;"2026/2";"SEE";197;"LPR";"05P1836";32
402;"2026/2";"SEE";197;"LPR";"05P777";57
402;"2026/2";"SEE";197;"LPR";"05P946";50
402;"2026/2";"ROW";62;"FERODO";"FDB1394";46
402;"2026/2";"ROW";62;"FERODO";"FDB1595";137
402;"2026/2";"ROW";62;"FERODO";"FDB1698";759
402;"2026/2";"ROW";62;"FERODO";"FDB1773";11
402;"2026/2";"ROW";62;"FERODO";"FDB1852";65
402;"2026/2";"ROW";62;"FERODO";"FDB4114";20
402;"2026/2";"SEE";197;"LPR";"05P1623";5
402;"2026/2";"SEE";197;"LPR";"05P1663";15
402;"2026/2";"SEE";197;"LPR";"05P1845";24
402;"2026/2";"SEE";197;"LPR";"05P354";7
402;"2026/2";"SEE";197;"LPR";"05P764";48
402;"2026/2";"SEE";197;"LPR";"05P795";10
402;"2026/2";"SEE";197;"LPR";"05P819";18
402;"2026/2";"Germany";30;"BOSCH";"0986424699";1002
402;"2026/2";"Germany";30;"BOSCH";"0986494605";88
