GENART;LDATE;LKZ;DLNR;DLNRBEZ;QTY_POS
82;"2026/2";"Nordic";2112;"OE-FIT Schäferbarthold";14
82;"2026/2";"Nordic";206;"A.B.S.";17
82;"2026/2";"EEU";197;"LPR";25
82;"2026/2";"Balkan";55;"HERTH+BUSS JAKOPARTS";30
82;"2026/2";"Nordic";86;"ZIMMERMANN";37
82;"2026/2";"SEE";101;"FEBI BILSTEIN";37
82;"2026/2";"Germany";4373;"BENDIX Braking";10
82;"2026/2";"SEE";403;"MAXGEAR";35
82;"2026/2";"ROW";366;"WOKING";12
82;"2026/2";"Croatia";48;"JURID";139
82;"2026/2";"Austria";4377;"TOMEX Brakes";12
82;"2026/2";"Austria";6933;"SHW Performance";25
82;"2026/2";"Other";89;"DELPHI";22
82;"2026/2";"Serbia";63;"PE Automotive";1
82;"2026/2";"ROW";403;"MAXGEAR";5
82;"2026/2";"Other";89;"DELPHI";3
82;"2026/2";"Germany";4426;"ABE";429
82;"2026/2";"West Europe";378;"OPEN PARTS";33
82;"2026/2";"Croatia";6985;"JPN";25
82;"2026/2";"West Europe";2728;"ORIGINAL Schäferbarthold";6
82;"2026/2";"Germany";94;"METZGER";93
82;"2026/2";"Other";55;"HERTH+BUSS JAKOPARTS";3
82;"2026/2";"Other";350;"BLUE PRINT";4
82;"2026/2";"Balkan";4821;"QUARO";8
82;"2026/2";"West Europe";101;"FEBI BILSTEIN";136
82;"2026/2";"Balkan";89;"DELPHI";4
82;"2026/2";"N";50;"SKF";14
82;"2026/2";"Other";197;"LPR";6
82;"2026/2";"EEU";30;"BOSCH";43
82;"2026/2";"West Europe";4821;"QUARO";8
82;"2026/2";"B";6933;"SHW Performance";15
82;"2026/2";"West Europe";6473;"NAPA";1
82;"2026/2";"Other";30;"BOSCH";8
82;"2026/2";"Portugal";7097;"Fahren";13
82;"2026/2";"Croatia";268;"JP GROUP";178
82;"2026/2";"West Europe";144;"MEYLE";6
82;"2026/2";"Portugal";4938;"FAST";6
82;"2026/2";"Germany";166;"AISIN";2
82;"2026/2";"West Europe";6933;"SHW Performance";16
82;"2026/2";"ROW";2728;"ORIGINAL Schäferbarthold";1
82;"2026/2";"Switzerland";2;"HELLA";7
82;"2026/2";"Other";86;"ZIMMERMANN";3
82;"2026/2";"Other";89;"DELPHI";1
82;"2026/2";"Other";110;"SNR";1
82;"2026/2";"Nordic";89;"DELPHI";7
82;"2026/2";"SEE";4008;"MANDO";5
82;"2026/2";"Germany";151;"SWAG";4
82;"2026/2";"West Europe";350;"BLUE PRINT";3327
82;"2026/2";"EEU";86;"ZIMMERMANN";3
82;"2026/2";"SEE";350;"BLUE PRINT";4
82;"2026/2";"Other";3;"ATE";2
82;"2026/2";"Balkan";2235;"TQ";1
82;"2026/2";"Nordic";108;"TRISCAN";333
82;"2026/2";"B";2112;"OE-FIT Schäferbarthold";1
82;"2026/2";"Croatia";185;"KAMOKA";1
82;"2026/2";"Other";4821;"QUARO";2
82;"2026/2";"Other";350;"BLUE PRINT";1
82;"2026/2";"Other";30;"BOSCH";1
82;"2026/2";"EEU";65;"BREMBO";273
82;"2026/2";"EEU";186;"DENCKERMANN";1
82;"2026/2";"EEU";4564;"MOTAQUIP";2
82;"2026/2";"Nordic";94;"METZGER";1
82;"2026/2";"Other";6368;"EBC Brakes";1
82;"2026/2";"SEE";101;"FEBI BILSTEIN";11
82;"2026/2";"Germany";6558;"AIC";4
82;"2026/2";"West Europe";6933;"SHW Performance";5
82;"2026/2";"Other";257;"ASHIKA";2
82;"2026/2";"Other";48;"JURID";1
82;"2026/2";"Other";65;"BREMBO";27
82;"2026/2";"Other";65;"BREMBO";1
82;"2026/2";"Other";206;"A.B.S.";1
82;"2026/2";"West Europe";350;"BLUE PRINT";790
82;"2026/2";"Other";39;"TEXTAR";3
82;"2026/2";"West Europe";2789;"NAPA Germany";3
82;"2026/2";"Other";421;"COMLINE";2
82;"2026/2";"Germany";4770;"EUROBRAKE";1
82;"2026/2";"SEE";152;"ROADHOUSE";21
82;"2026/2";"N";6397;"TECDRIVE";1
82;"2026/2";"West Europe";55;"HERTH+BUSS JAKOPARTS";44
82;"2026/2";"Balkan";409;"FREMAX";5
82;"2026/2";"ROW";144;"MEYLE";20
82;"2026/2";"Slovenia";199;"TRUSTING";16
82;"2026/2";"Spain";62;"FERODO";62
82;"2026/2";"Romania";48;"JURID";54
82;"2026/2";"Romania";62;"FERODO";423
82;"2026/2";"Other";129;"OPTIMAL";19
82;"2026/2";"Other";144;"MEYLE";1
82;"2026/2";"N";2;"HELLA";8
82;"2026/2";"Romania";21;"VALEO";15
82;"2026/2";"Slovenia";6933;"SHW Performance";9
82;"2026/2";"West Europe";4564;"MOTAQUIP";11
82;"2026/2";"Croatia";4872;"BREMSI";1
82;"2026/2";"Austria";63;"PE Automotive";5
82;"2026/2";"Serbia";48;"JURID";5
82;"2026/2";"N";257;"ASHIKA";1
82;"2026/2";"Balkan";50;"SKF";2
82;"2026/2";"N";4899;"MAXTECH";1
82;"2026/2";"Other";89;"DELPHI";10
82;"2026/2";"Other";108;"TRISCAN";1
82;"2026/2";"Other";350;"BLUE PRINT";3
82;"2026/2";"Switzerland";121;"METELLI";1
82;"2026/2";"West Europe";278;"DON";1
82;"2026/2";"Serbia";206;"A.B.S.";1
82;"2026/2";"N";199;"TRUSTING";1
82;"2026/2";"Romania";2;"HELLA";1
82;"2026/2";"Serbia";6368;"EBC Brakes";1
82;"2026/2";"B";197;"LPR";1
82;"2026/2";"Croatia";152;"ROADHOUSE";1
82;"2026/2";"Romania";278;"DON";2
82;"2026/2";"Slovenia";4426;"ABE";1
82;"2026/2";"Balkan";209;"TRUCKTEC AUTOMOTIVE";1
82;"2026/2";"Nordic";65;"BREMBO";2622
82;"2026/2";"Nordic";257;"ASHIKA";71
82;"2026/2";"Balkan";201;"KAVO PARTS";4
82;"2026/2";"Other";4587;"DANAHER";1
82;"2026/2";"EEU";65;"BREMBO";2
82;"2026/2";"EEU";48;"JURID";2
82;"2026/2";"EEU";55;"HERTH+BUSS JAKOPARTS";3
82;"2026/2";"Nordic";153;"REMSA";5
82;"2026/2";"Austria";5627;"ALTE AUTOMOTIVE";1
82;"2026/2";"Other";197;"LPR";1
82;"2026/2";"West Europe";21;"VALEO";4
82;"2026/2";"Nordic";48;"JURID";1
82;"2026/2";"EEU";301;"TOPRAN";1
82;"2026/2";"Austria";6999;"CIDAK";2
82;"2026/2";"Other";55;"HERTH+BUSS JAKOPARTS";2
82;"2026/2";"Romania";4426;"ABE";1
82;"2026/2";"EEU";55;"HERTH+BUSS JAKOPARTS";2
82;"2026/2";"Nordic";94;"METZGER";1
82;"2026/2";"West Europe";129;"OPTIMAL";4
82;"2026/2";"N";267;"FAI AutoParts";5
82;"2026/2";"EEU";129;"OPTIMAL";1
82;"2026/2";"B";129;"OPTIMAL";4
82;"2026/2";"Other";161;"TRW";2
82;"2026/2";"Other";65;"BREMBO";2
82;"2026/2";"SEE";101;"FEBI BILSTEIN";296
82;"2026/2";"Austria";86;"ZIMMERMANN";19067
82;"2026/2";"Romania";30;"BOSCH";2548
82;"2026/2";"Croatia";3;"ATE";8036
82;"2026/2";"Nordic";350;"BLUE PRINT";34
82;"2026/2";"ROW";65;"BREMBO";275
82;"2026/2";"SEE";3;"ATE";2941
82;"2026/2";"Croatia";156;"JAPANPARTS";1257
82;"2026/2";"Austria";30;"BOSCH";30684
82;"2026/2";"Austria";50;"SKF";110
82;"2026/2";"Switzerland";110;"SNR";165
82;"2026/2";"Switzerland";161;"TRW";6562
82;"2026/2";"Nordic";30;"BOSCH";791
82;"2026/2";"Nordic";144;"MEYLE";804
82;"2026/2";"Nordic";350;"BLUE PRINT";114
82;"2026/2";"SEE";201;"KAVO PARTS";653
82;"2026/2";"SEE";355;"DT Spare Parts";22
82;"2026/2";"SEE";3809;"KNORR-BREMSE";83
82;"2026/2";"Balkan";156;"JAPANPARTS";12
82;"2026/2";"Balkan";197;"LPR";8
82;"2026/2";"EEU";110;"SNR";32
82;"2026/2";"EEU";144;"MEYLE";3419
82;"2026/2";"SEE";65;"BREMBO";11055
82;"2026/2";"Austria";350;"BLUE PRINT";334
82;"2026/2";"SEE";151;"SWAG";59
82;"2026/2";"SEE";39;"TEXTAR";113
82;"2026/2";"B";3;"ATE";1809
82;"2026/2";"Switzerland";101;"FEBI BILSTEIN";162
82;"2026/2";"SEE";350;"BLUE PRINT";237
82;"2026/2";"SEE";500;"GALFER";145
82;"2026/2";"West Europe";156;"JAPANPARTS";21
82;"2026/2";"Romania";403;"MAXGEAR";859
82;"2026/2";"Nordic";127;"NK";610
82;"2026/2";"West Europe";65;"BREMBO";4999
82;"2026/2";"Nordic";161;"TRW";659
82;"2026/2";"EEU";3;"ATE";27
82;"2026/2";"Austria";201;"KAVO PARTS";15
82;"2026/2";"SEE";153;"REMSA";117
82;"2026/2";"Serbia";101;"FEBI BILSTEIN";56
82;"2026/2";"Other";4899;"MAXTECH";3
82;"2026/2";"Spain";2;"HELLA";219
82;"2026/2";"West Europe";89;"DELPHI";28
82;"2026/2";"EEU";110;"SNR";10
82;"2026/2";"Other";3;"ATE";391
82;"2026/2";"Serbia";110;"SNR";96
82;"2026/2";"Other";186;"DENCKERMANN";49
82;"2026/2";"Germany";268;"JP GROUP";28
82;"2026/2";"EEU";50;"SKF";9
82;"2026/2";"SEE";30;"BOSCH";2
82;"2026/2";"SEE";127;"NK";4
82;"2026/2";"Spain";89;"DELPHI";371
82;"2026/2";"Croatia";264;"BERAL";61
82;"2026/2";"Austria";12;"PAGID";439
82;"2026/2";"Slovenia";373;"GSP";12
82;"2026/2";"Nordic";4377;"TOMEX Brakes";17
82;"2026/2";"Other";39;"TEXTAR";3
82;"2026/2";"Other";144;"MEYLE";31
82;"2026/2";"SEE";350;"BLUE PRINT";6
82;"2026/2";"SEE";4821;"QUARO";59
82;"2026/2";"Nordic";50;"SKF";5
82;"2026/2";"Croatia";4821;"QUARO";326
82;"2026/2";"West Europe";311;"CIFAM";7
82;"2026/2";"Germany";2112;"OE-FIT Schäferbarthold";67
82;"2026/2";"Balkan";101;"FEBI BILSTEIN";449
82;"2026/2";"ROW";2;"HELLA";8
82;"2026/2";"EEU";89;"DELPHI";22
82;"2026/2";"Germany";4391;"EUROREPAR";21
82;"2026/2";"Slovenia";421;"COMLINE";78
82;"2026/2";"Balkan";30;"BOSCH";1794
82;"2026/2";"Nordic";101;"FEBI BILSTEIN";67
82;"2026/2";"Nordic";3;"ATE";50
82;"2026/2";"Nordic";65;"BREMBO";310
82;"2026/2";"Other";144;"MEYLE";8
82;"2026/2";"Nordic";403;"MAXGEAR";155
82;"2026/2";"Nordic";55;"HERTH+BUSS JAKOPARTS";18
82;"2026/2";"Austria";197;"LPR";67
82;"2026/2";"Nordic";39;"TEXTAR";7
82;"2026/2";"Other";3;"ATE";3
82;"2026/2";"Balkan";206;"A.B.S.";332
82;"2026/2";"Balkan";161;"TRW";58
82;"2026/2";"Germany";4346;"vika";4
82;"2026/2";"SEE";161;"TRW";101
82;"2026/2";"Other";62;"FERODO";9
82;"2026/2";"SEE";3;"ATE";17
82;"2026/2";"Spain";3;"ATE";113
82;"2026/2";"Balkan";403;"MAXGEAR";61
82;"2026/2";"Nordic";151;"SWAG";1
82;"2026/2";"Austria";127;"NK";48
82;"2026/2";"Other";4821;"QUARO";11
82;"2026/2";"Nordic";311;"CIFAM";1
82;"2026/2";"EEU";48;"JURID";9
82;"2026/2";"Romania";421;"COMLINE";81
82;"2026/2";"Slovenia";301;"TOPRAN";1
82;"2026/2";"West Europe";6473;"NAPA";3
82;"2026/2";"Other";350;"BLUE PRINT";2
82;"2026/2";"Portugal";110;"SNR";125
82;"2026/2";"Other";4872;"BREMSI";1
82;"2026/2";"Austria";129;"OPTIMAL";5172
82;"2026/2";"West Europe";6933;"SHW Performance";1
82;"2026/2";"Serbia";21;"VALEO";1363
82;"2026/2";"N";6985;"JPN";1
82;"2026/2";"Croatia";63;"PE Automotive";54
82;"2026/2";"Nordic";2728;"ORIGINAL Schäferbarthold";1
82;"2026/2";"Austria";243;"CAR";1
82;"2026/2";"SEE";6933;"SHW Performance";6
82;"2026/2";"SEE";86;"ZIMMERMANN";33
82;"2026/2";"West Europe";121;"METELLI";18
82;"2026/2";"SEE";197;"LPR";3
82;"2026/2";"Austria";4373;"BENDIX Braking";75
82;"2026/2";"Other";161;"TRW";1
82;"2026/2";"Other";350;"BLUE PRINT";2
82;"2026/2";"SEE";55;"HERTH+BUSS JAKOPARTS";1
82;"2026/2";"Balkan";89;"DELPHI";828
82;"2026/2";"Nordic";55;"HERTH+BUSS JAKOPARTS";40
82;"2026/2";"Balkan";186;"DENCKERMANN";565
82;"2026/2";"Other";39;"TEXTAR";5
82;"2026/2";"Slovenia";5377;"MOTRIO";1
82;"2026/2";"EEU";6368;"EBC Brakes";1
82;"2026/2";"Other";4657;"ABAKUS";3
82;"2026/2";"N";156;"JAPANPARTS";3
82;"2026/2";"Other";144;"MEYLE";2
82;"2026/2";"West Europe";2728;"ORIGINAL Schäferbarthold";1
82;"2026/2";"Serbia";121;"METELLI";220
82;"2026/2";"Other";12;"PAGID";2
82;"2026/2";"West Europe";4537;"APEC";1291
82;"2026/2";"Portugal";421;"COMLINE";7
82;"2026/2";"Serbia";4373;"BENDIX Braking";5542
82;"2026/2";"Croatia";4564;"MOTAQUIP";782
82;"2026/2";"Austria";311;"CIFAM";25
82;"2026/2";"SEE";63;"PE Automotive";22
82;"2026/2";"B";201;"KAVO PARTS";19
82;"2026/2";"Serbia";4872;"BREMSI";29
82;"2026/2";"Balkan";409;"FREMAX";8
82;"2026/2";"Balkan";421;"COMLINE";1003
82;"2026/2";"Romania";101;"FEBI BILSTEIN";446
82;"2026/2";"Balkan";4373;"BENDIX Braking";1046
82;"2026/2";"N";127;"NK";21
82;"2026/2";"Germany";378;"OPEN PARTS";7
82;"2026/2";"N";12;"PAGID";8
82;"2026/2";"N";4935;"JURATEK";1
82;"2026/2";"SEE";86;"ZIMMERMANN";1
82;"2026/2";"Balkan";4564;"MOTAQUIP";2
82;"2026/2";"EEU";39;"TEXTAR";2
82;"2026/2";"Other";162;"VAICO";2
82;"2026/2";"Other";481;"JAPKO";3
82;"2026/2";"Slovenia";4676;"ROTINGER";3
82;"2026/2";"Other";144;"MEYLE";1
82;"2026/2";"West Europe";4426;"ABE";5
82;"2026/2";"Austria";43;"CHAMPION";2
82;"2026/2";"Portugal";373;"GSP";2
82;"2026/2";"Balkan";394;"BARUM";1
82;"2026/2";"Switzerland";260;"SASIC";1
82;"2026/2";"Switzerland";4587;"DANAHER";1
82;"2026/2";"West Europe";62;"FERODO";1
82;"2026/2";"Nordic";50;"SKF";50
82;"2026/2";"Nordic";62;"FERODO";31
82;"2026/2";"Serbia";6999;"CIDAK";3
82;"2026/2";"Germany";6357;"Stark";2
82;"2026/2";"Balkan";50;"SKF";20
82;"2026/2";"Slovenia";63;"PE Automotive";1
82;"2026/2";"Nordic";108;"TRISCAN";51
82;"2026/2";"Other";206;"A.B.S.";1
82;"2026/2";"Other";65;"BREMBO";1
82;"2026/2";"West Europe";197;"LPR";2
82;"2026/2";"Other";129;"OPTIMAL";1
82;"2026/2";"Other";129;"OPTIMAL";2
82;"2026/2";"Other";55;"HERTH+BUSS JAKOPARTS";1
82;"2026/2";"Other";86;"ZIMMERMANN";1
82;"2026/2";"SEE";89;"DELPHI";962
82;"2026/2";"Austria";108;"TRISCAN";494
82;"2026/2";"Nordic";289;"BRECO";105
82;"2026/2";"N";6473;"NAPA";13
82;"2026/2";"Germany";409;"FREMAX";460
82;"2026/2";"ROW";101;"FEBI BILSTEIN";112
82;"2026/2";"Austria";65;"BREMBO";44361
82;"2026/2";"Nordic";39;"TEXTAR";188
82;"2026/2";"Nordic";39;"TEXTAR";297
82;"2026/2";"SEE";161;"TRW";2738
82;"2026/2";"Nordic";65;"BREMBO";76
82;"2026/2";"Balkan";30;"BOSCH";120
82;"2026/2";"EEU";3;"ATE";2560
82;"2026/2";"Nordic";50;"SKF";3
82;"2026/2";"Nordic";65;"BREMBO";1207
82;"2026/2";"Slovenia";197;"LPR";1056
82;"2026/2";"Switzerland";3;"ATE";47586
82;"2026/2";"West Europe";3;"ATE";4461
82;"2026/2";"B";403;"MAXGEAR";6881
82;"2026/2";"Germany";6933;"SHW Performance";717
82;"2026/2";"SEE";4625;"HELLA PAGID";101
82;"2026/2";"B";2728;"ORIGINAL Schäferbarthold";5
82;"2026/2";"Croatia";144;"MEYLE";186
82;"2026/2";"Nordic";4948;"Dr!ve+";1466
82;"2026/2";"Balkan";39;"TEXTAR";2235
82;"2026/2";"Balkan";62;"FERODO";145
82;"2026/2";"Balkan";86;"ZIMMERMANN";426
82;"2026/2";"Other";3;"ATE";26
82;"2026/2";"Nordic";110;"SNR";32
82;"2026/2";"Nordic";101;"FEBI BILSTEIN";75
82;"2026/2";"West Europe";48;"JURID";9
82;"2026/2";"Germany";2728;"ORIGINAL Schäferbarthold";173
82;"2026/2";"B";350;"BLUE PRINT";306
82;"2026/2";"EEU";39;"TEXTAR";188
82;"2026/2";"Portugal";39;"TEXTAR";5144
82;"2026/2";"Nordic";39;"TEXTAR";26
82;"2026/2";"West Europe";39;"TEXTAR";724
82;"2026/2";"Serbia";3;"ATE";5115
82;"2026/2";"Other";301;"TOPRAN";1
82;"2026/2";"SEE";5251;"HART";67
82;"2026/2";"Spain";30;"BOSCH";4022
82;"2026/2";"Other";161;"TRW";70
82;"2026/2";"Nordic";89;"DELPHI";55
82;"2026/2";"Spain";4821;"QUARO";3
82;"2026/2";"SEE";317;"AKRON-MALÒ";1
82;"2026/2";"West Europe";129;"OPTIMAL";1798
82;"2026/2";"Nordic";6985;"JPN";10
82;"2026/2";"West Europe";350;"BLUE PRINT";136
82;"2026/2";"Nordic";6985;"JPN";129
82;"2026/2";"Austria";6479;"DACO Germany";3
82;"2026/2";"Spain";50;"SKF";1
82;"2026/2";"SEE";161;"TRW";6
82;"2026/2";"Croatia";21;"VALEO";267
82;"2026/2";"N";55;"HERTH+BUSS JAKOPARTS";683
82;"2026/2";"Serbia";50;"SKF";177
82;"2026/2";"West Europe";86;"ZIMMERMANN";8
82;"2026/2";"Balkan";2;"HELLA";13
82;"2026/2";"EEU";350;"BLUE PRINT";7
82;"2026/2";"West Europe";6984;"Oyodo";3
82;"2026/2";"Romania";3;"ATE";5128
82;"2026/2";"Romania";144;"MEYLE";86
82;"2026/2";"Other";161;"TRW";41
82;"2026/2";"Other";403;"MAXGEAR";237
82;"2026/2";"Other";4821;"QUARO";56
82;"2026/2";"Nordic";144;"MEYLE";17
82;"2026/2";"Portugal";89;"DELPHI";112
82;"2026/2";"Switzerland";129;"OPTIMAL";6870
82;"2026/2";"West Europe";403;"MAXGEAR";61
82;"2026/2";"Other";144;"MEYLE";24
82;"2026/2";"Austria";248;"NIPPARTS";8
82;"2026/2";"Austria";4657;"ABAKUS";7
82;"2026/2";"Slovenia";129;"OPTIMAL";146
82;"2026/2";"Nordic";110;"SNR";13
82;"2026/2";"Romania";350;"BLUE PRINT";13
82;"2026/2";"Slovenia";201;"KAVO PARTS";8
82;"2026/2";"Germany";95;"MAGNETI MARELLI";54
82;"2026/2";"Germany";311;"CIFAM";18
82;"2026/2";"Germany";4948;"Dr!ve+";13
82;"2026/2";"Balkan";86;"ZIMMERMANN";10
82;"2026/2";"Balkan";350;"BLUE PRINT";16
82;"2026/2";"Nordic";30;"BOSCH";1052
82;"2026/2";"ROW";153;"REMSA";4
82;"2026/2";"Other";101;"FEBI BILSTEIN";4
82;"2026/2";"Nordic";403;"MAXGEAR";32
82;"2026/2";"SEE";403;"MAXGEAR";60
82;"2026/2";"SEE";4821;"QUARO";2
82;"2026/2";"ROW";4821;"QUARO";8
82;"2026/2";"Germany";63;"PE Automotive";410
82;"2026/2";"Other";62;"FERODO";2
82;"2026/2";"Nordic";48;"JURID";4
82;"2026/2";"N";2728;"ORIGINAL Schäferbarthold";18
82;"2026/2";"Other";144;"MEYLE";2
82;"2026/2";"Other";62;"FERODO";3
82;"2026/2";"Other";161;"TRW";46
82;"2026/2";"Serbia";161;"TRW";3492
82;"2026/2";"EEU";89;"DELPHI";5
82;"2026/2";"Germany";286;"KAWE";1
82;"2026/2";"EEU";65;"BREMBO";23
82;"2026/2";"Other";185;"KAMOKA";1
82;"2026/2";"West Europe";86;"ZIMMERMANN";8
82;"2026/2";"West Europe";243;"CAR";3
82;"2026/2";"SEE";89;"DELPHI";1
82;"2026/2";"Other";156;"JAPANPARTS";3
82;"2026/2";"SEE";4519;"DJ PARTS";2
82;"2026/2";"Other";65;"BREMBO";12
82;"2026/2";"ROW";373;"GSP";2
82;"2026/2";"Balkan";151;"SWAG";3
82;"2026/2";"Other";4821;"QUARO";6
82;"2026/2";"Croatia";153;"REMSA";4
82;"2026/2";"Nordic";6933;"SHW Performance";1
82;"2026/2";"Germany";43;"CHAMPION";1
82;"2026/2";"Other";350;"BLUE PRINT";1
82;"2026/2";"West Europe";144;"MEYLE";3
82;"2026/2";"Germany";529;"SAUER QUALITY PARTS";445
82;"2026/2";"Austria";162;"VAICO";8
82;"2026/2";"Balkan";4595;"STELLOX";3
82;"2026/2";"Other";4948;"Dr!ve+";1
82;"2026/2";"Other";39;"TEXTAR";1241
82;"2026/2";"Other";350;"BLUE PRINT";1
82;"2026/2";"Other";153;"REMSA";2
82;"2026/2";"SEE";30;"BOSCH";1
82;"2026/2";"SEE";4821;"QUARO";1
82;"2026/2";"Slovenia";4657;"ABAKUS";2
82;"2026/2";"Portugal";144;"MEYLE";4
82;"2026/2";"West Europe";267;"FAI AutoParts";1
82;"2026/2";"Germany";264;"BERAL";5
82;"2026/2";"Croatia";301;"TOPRAN";1
82;"2026/2";"Croatia";248;"NIPPARTS";2
82;"2026/2";"Other";403;"MAXGEAR";2
82;"2026/2";"Other";4821;"QUARO";1
82;"2026/2";"Nordic";153;"REMSA";4
82;"2026/2";"Other";201;"KAVO PARTS";1
82;"2026/2";"EEU";4426;"ABE";3
82;"2026/2";"Austria";264;"BERAL";2
82;"2026/2";"ROW";4008;"MANDO";1
82;"2026/2";"Other";161;"TRW";3
82;"2026/2";"Slovenia";4373;"BENDIX Braking";1864
82;"2026/2";"West Europe";65;"BREMBO";90
82;"2026/2";"Germany";349;"MERITOR";7
82;"2026/2";"Switzerland";4373;"BENDIX Braking";770
82;"2026/2";"Other";89;"DELPHI";1
82;"2026/2";"Other";278;"DON";3
82;"2026/2";"Serbia";186;"DENCKERMANN";75
82;"2026/2";"Romania";3809;"KNORR-BREMSE";14
82;"2026/2";"Romania";6368;"EBC Brakes";2
82;"2026/2";"Balkan";129;"OPTIMAL";25
82;"2026/2";"B";4770;"EUROBRAKE";44
82;"2026/2";"Croatia";4675;"STARLINE";37
82;"2026/2";"Slovenia";243;"CAR";1
82;"2026/2";"Switzerland";73;"MINTEX";12
82;"2026/2";"B";54;"FTE";2
82;"2026/2";"Other";121;"METELLI";12
82;"2026/2";"N";48;"JURID";5
82;"2026/2";"West Europe";4373;"BENDIX Braking";4
82;"2026/2";"West Europe";201;"KAVO PARTS";3
82;"2026/2";"Portugal";190;"NATIONAL";2
82;"2026/2";"West Europe";54;"FTE";1
82;"2026/2";"Other";65;"BREMBO";3
82;"2026/2";"Austria";95;"MAGNETI MARELLI";2
82;"2026/2";"SEE";481;"JAPKO";3
82;"2026/2";"Other";4938;"FAST";6
82;"2026/2";"EEU";63;"PE Automotive";1
82;"2026/2";"Austria";3809;"KNORR-BREMSE";2
82;"2026/2";"ROW";144;"MEYLE";6
82;"2026/2";"Germany";4683;"OSSCA";2
82;"2026/2";"Serbia";6933;"SHW Performance";1
82;"2026/2";"Other";144;"MEYLE";3
82;"2026/2";"West Europe";311;"CIFAM";1
82;"2026/2";"West Europe";6985;"JPN";3
82;"2026/2";"N";394;"BARUM";1
82;"2026/2";"SEE";4373;"BENDIX Braking";1
82;"2026/2";"Balkan";2235;"TQ";1
82;"2026/2";"Other";3;"ATE";8
82;"2026/2";"EEU";101;"FEBI BILSTEIN";7
82;"2026/2";"SEE";55;"HERTH+BUSS JAKOPARTS";3
82;"2026/2";"Germany";283;"AP";2
82;"2026/2";"N";3809;"KNORR-BREMSE";2
82;"2026/2";"Germany";916;"_DEL_ProVia";1
82;"2026/2";"Germany";4899;"MAXTECH";2
82;"2026/2";"Other";3;"ATE";4
82;"2026/2";"Other";30;"BOSCH";1
82;"2026/2";"Nordic";129;"OPTIMAL";7
82;"2026/2";"Other";129;"OPTIMAL";2
82;"2026/2";"Other";161;"TRW";2
82;"2026/2";"Other";129;"OPTIMAL";6
