GENART;LDATE;LKZ;DLNR;DLNRBEZ;QTY_POS
479;"2026/1";"EEU";21;"VALEO";1
479;"2026/1";"Croatia";260;"SASIC";1
479;"2026/1";"Other";101;"FEBI BILSTEIN";1
479;"2026/1";"Serbia";4559;"MECARM";1
479;"2026/1";"Balkan";248;"NIPPARTS";1
479;"2026/1";"Romania";5436;"S-TEC";9
479;"2026/1";"Nordic";156;"JAPANPARTS";6
479;"2026/1";"Balkan";166;"AISIN";17
479;"2026/1";"Balkan";257;"ASHIKA";11
479;"2026/1";"Nordic";475;"BORG & BECK";2
479;"2026/1";"Balkan";433;"STATIM";3
479;"2026/1";"EEU";327;"BorgWarner";1
479;"2026/1";"Other";166;"AISIN";1
479;"2026/1";"Other";6;"Schaeffler LuK";3
479;"2026/1";"West Europe";32;"SACHS";1828
479;"2026/1";"Nordic";32;"SACHS";123
479;"2026/1";"N";21;"VALEO";715
479;"2026/1";"N";350;"BLUE PRINT";328
479;"2026/1";"EEU";4828;"RYMEC";1290
479;"2026/1";"B";6;"Schaeffler LuK";3340
479;"2026/1";"B";32;"SACHS";1994
479;"2026/1";"West Europe";6;"Schaeffler LuK";6174
479;"2026/1";"West Europe";32;"SACHS";1979
479;"2026/1";"Germany";55;"HERTH+BUSS JAKOPARTS";1744
479;"2026/1";"Other";21;"VALEO";1051
479;"2026/1";"Other";399;"EXEDY";174
479;"2026/1";"Croatia";21;"VALEO";2250
479;"2026/1";"Germany";475;"BORG & BECK";21
479;"2026/1";"Nordic";32;"SACHS";159
479;"2026/1";"EEU";21;"VALEO";1628
479;"2026/1";"EEU";350;"BLUE PRINT";34
479;"2026/1";"EEU";6;"Schaeffler LuK";319
479;"2026/1";"Slovenia";32;"SACHS";590
479;"2026/1";"Switzerland";6;"Schaeffler LuK";4221
479;"2026/1";"Portugal";350;"BLUE PRINT";1049
479;"2026/1";"Switzerland";21;"VALEO";940
479;"2026/1";"ROW";658;"POLCAR";2
479;"2026/1";"Romania";156;"JAPANPARTS";49
479;"2026/1";"EEU";4828;"RYMEC";30
479;"2026/1";"Spain";4561;"WESTLAKE";231
479;"2026/1";"EEU";55;"HERTH+BUSS JAKOPARTS";11
479;"2026/1";"EEU";6;"Schaeffler LuK";110
479;"2026/1";"Croatia";350;"BLUE PRINT";170
479;"2026/1";"SEE";3809;"KNORR-BREMSE";2
479;"2026/1";"West Europe";6;"Schaeffler LuK";305
479;"2026/1";"Other";185;"KAMOKA";2
479;"2026/1";"Nordic";166;"AISIN";3
479;"2026/1";"Nordic";5436;"S-TEC";3
479;"2026/1";"West Europe";248;"NIPPARTS";6
479;"2026/1";"ROW";4832;"WILMINK GROUP";1
479;"2026/1";"Other";350;"BLUE PRINT";8
479;"2026/1";"Balkan";350;"BLUE PRINT";20
479;"2026/1";"Switzerland";268;"JP GROUP";1
479;"2026/1";"Other";6;"Schaeffler LuK";3
479;"2026/1";"N";2728;"ORIGINAL Schäferbarthold";6
479;"2026/1";"Nordic";350;"BLUE PRINT";19
479;"2026/1";"SEE";4828;"RYMEC";1
479;"2026/1";"Other";6;"Schaeffler LuK";8
479;"2026/1";"Other";6;"Schaeffler LuK";5
479;"2026/1";"Switzerland";327;"BorgWarner";13
479;"2026/1";"EEU";327;"BorgWarner";1
479;"2026/1";"Other";4595;"STELLOX";2
479;"2026/1";"SEE";156;"JAPANPARTS";1
479;"2026/1";"ROW";475;"BORG & BECK";1
479;"2026/1";"Germany";248;"NIPPARTS";3
479;"2026/1";"Other";6;"Schaeffler LuK";1
479;"2026/1";"Other";21;"VALEO";4
479;"2026/1";"EEU";4548;"LIPE CLUTCH";2
479;"2026/1";"Austria";433;"STATIM";4
479;"2026/1";"Other";257;"ASHIKA";2
479;"2026/1";"Nordic";55;"HERTH+BUSS JAKOPARTS";1
479;"2026/1";"Nordic";55;"HERTH+BUSS JAKOPARTS";2
479;"2026/1";"Balkan";156;"JAPANPARTS";9
479;"2026/1";"Germany";5481;"Frankberg";2
479;"2026/1";"Other";2728;"ORIGINAL Schäferbarthold";1
479;"2026/1";"West Europe";21;"VALEO";45
479;"2026/1";"Slovenia";481;"JAPKO";17
479;"2026/1";"Germany";177;"BTS Turbo";6
479;"2026/1";"Other";421;"COMLINE";18
479;"2026/1";"Germany";133;"MAPCO";2
479;"2026/1";"Other";166;"AISIN";1
479;"2026/1";"Balkan";201;"KAVO PARTS";3
479;"2026/1";"Other";4495;"AUGER";1
479;"2026/1";"Other";4559;"MECARM";2
479;"2026/1";"Austria";128;"BE TURBO";1
479;"2026/1";"West Europe";161;"TRW";1
479;"2026/1";"Portugal";4652;"PEMEBLA";2
479;"2026/1";"SEE";481;"JAPKO";1
479;"2026/1";"Balkan";57;"QUINTON HAZELL";1
479;"2026/1";"Germany";4567;"EATON";2
479;"2026/1";"Other";32;"SACHS";1
479;"2026/1";"Austria";4694;"NEXUS";3
479;"2026/1";"SEE";257;"ASHIKA";3
479;"2026/1";"Germany";1471;"Pika Autoteile";2
479;"2026/1";"West Europe";4882;"DIPASPORT";1
479;"2026/1";"West Europe";4501;"LUCAS";1
479;"2026/1";"Nordic";6;"Schaeffler LuK";765
479;"2026/1";"ROW";21;"VALEO";1441
479;"2026/1";"ROW";32;"SACHS";798
479;"2026/1";"Other";6;"Schaeffler LuK";2568
479;"2026/1";"Nordic";21;"VALEO";76
479;"2026/1";"Spain";21;"VALEO";194
479;"2026/1";"EEU";156;"JAPANPARTS";203
479;"2026/1";"Romania";32;"SACHS";4512
479;"2026/1";"Romania";4828;"RYMEC";96
479;"2026/1";"B";201;"KAVO PARTS";30
479;"2026/1";"EEU";32;"SACHS";4254
479;"2026/1";"SEE";399;"EXEDY";4281
479;"2026/1";"ROW";32;"SACHS";643
479;"2026/1";"Portugal";21;"VALEO";1341
479;"2026/1";"Nordic";350;"BLUE PRINT";11
479;"2026/1";"Slovenia";185;"KAMOKA";2
479;"2026/1";"Other";4828;"RYMEC";1
479;"2026/1";"Nordic";166;"AISIN";46
479;"2026/1";"SEE";6;"Schaeffler LuK";13
479;"2026/1";"EEU";32;"SACHS";131
479;"2026/1";"Slovenia";166;"AISIN";4
479;"2026/1";"Slovenia";350;"BLUE PRINT";44
479;"2026/1";"Other";6;"Schaeffler LuK";2
479;"2026/1";"Germany";294;"SACHS PERFORMANCE";17
479;"2026/1";"EEU";4828;"RYMEC";53
479;"2026/1";"Other";201;"KAVO PARTS";1
479;"2026/1";"Romania";166;"AISIN";22
479;"2026/1";"Austria";201;"KAVO PARTS";2
479;"2026/1";"Nordic";327;"BorgWarner";7
479;"2026/1";"Other";185;"KAMOKA";1
479;"2026/1";"ROW";4683;"OSSCA";1
479;"2026/1";"Portugal";156;"JAPANPARTS";16
479;"2026/1";"Other";156;"JAPANPARTS";1
479;"2026/1";"Nordic";156;"JAPANPARTS";11
479;"2026/1";"Portugal";4938;"FAST";1
479;"2026/1";"SEE";4832;"WILMINK GROUP";1
479;"2026/1";"West Europe";257;"ASHIKA";13
479;"2026/1";"Croatia";161;"TRW";2
479;"2026/1";"EEU";55;"HERTH+BUSS JAKOPARTS";1
479;"2026/1";"Other";32;"SACHS";19
479;"2026/1";"Balkan";350;"BLUE PRINT";157
479;"2026/1";"Croatia";327;"BorgWarner";3
479;"2026/1";"West Europe";403;"MAXGEAR";1
479;"2026/1";"B";4561;"WESTLAKE";3
479;"2026/1";"Germany";268;"JP GROUP";5
479;"2026/1";"Germany";658;"POLCAR";3
479;"2026/1";"Slovenia";55;"HERTH+BUSS JAKOPARTS";4
479;"2026/1";"EEU";4815;"Borsehung";1
479;"2026/1";"Austria";185;"KAMOKA";4
479;"2026/1";"SEE";156;"JAPANPARTS";1
479;"2026/1";"Other";32;"SACHS";1
479;"2026/1";"Germany";57;"QUINTON HAZELL";1
479;"2026/1";"Serbia";55;"HERTH+BUSS JAKOPARTS";11
479;"2026/1";"Switzerland";166;"AISIN";182
479;"2026/1";"B";127;"NK";21
479;"2026/1";"Romania";55;"HERTH+BUSS JAKOPARTS";214
479;"2026/1";"Croatia";286;"KAWE";4
479;"2026/1";"Austria";3191;"Augustin Group";1
479;"2026/1";"Germany";4938;"FAST";1
479;"2026/1";"Balkan";481;"JAPKO";28
479;"2026/1";"West Europe";399;"EXEDY";1
479;"2026/1";"Nordic";55;"HERTH+BUSS JAKOPARTS";6
479;"2026/1";"Romania";257;"ASHIKA";12
479;"2026/1";"EEU";101;"FEBI BILSTEIN";1
479;"2026/1";"Nordic";190;"NATIONAL";44
479;"2026/1";"Germany";4376;"AUSTRALIAN CLUTCH";3
479;"2026/1";"Romania";7773;"KNORR-BREMSE";4
479;"2026/1";"Austria";475;"BORG & BECK";1
479;"2026/1";"Austria";127;"NK";1
479;"2026/1";"ROW";6;"Schaeffler LuK";3387
479;"2026/1";"N";32;"SACHS";1971
479;"2026/1";"N";156;"JAPANPARTS";178
479;"2026/1";"Nordic";6;"Schaeffler LuK";997
479;"2026/1";"B";21;"VALEO";1319
479;"2026/1";"West Europe";350;"BLUE PRINT";177
479;"2026/1";"Austria";32;"SACHS";4323
479;"2026/1";"SEE";6;"Schaeffler LuK";4753
479;"2026/1";"Germany";327;"BorgWarner";265
479;"2026/1";"Nordic";201;"KAVO PARTS";20
479;"2026/1";"Other";32;"SACHS";1797
479;"2026/1";"ROW";21;"VALEO";165
479;"2026/1";"SEE";32;"SACHS";1746
479;"2026/1";"Other";21;"VALEO";261
479;"2026/1";"Austria";156;"JAPANPARTS";54
479;"2026/1";"Nordic";21;"VALEO";3
479;"2026/1";"Nordic";4828;"RYMEC";24
479;"2026/1";"Balkan";6;"Schaeffler LuK";367
479;"2026/1";"Slovenia";4828;"RYMEC";17
479;"2026/1";"Other";350;"BLUE PRINT";1
479;"2026/1";"Nordic";32;"SACHS";232
479;"2026/1";"Slovenia";327;"BorgWarner";3
479;"2026/1";"EEU";161;"TRW";20
479;"2026/1";"West Europe";55;"HERTH+BUSS JAKOPARTS";24
479;"2026/1";"EEU";156;"JAPANPARTS";32
479;"2026/1";"ROW";350;"BLUE PRINT";4
479;"2026/1";"Nordic";6;"Schaeffler LuK";669
479;"2026/1";"ROW";156;"JAPANPARTS";3
479;"2026/1";"Nordic";21;"VALEO";8
479;"2026/1";"West Europe";32;"SACHS";453
479;"2026/1";"SEE";21;"VALEO";16
479;"2026/1";"Nordic";156;"JAPANPARTS";8
479;"2026/1";"Serbia";6;"Schaeffler LuK";6987
479;"2026/1";"Other";21;"VALEO";12
479;"2026/1";"Austria";399;"EXEDY";9
479;"2026/1";"Nordic";201;"KAVO PARTS";13
479;"2026/1";"West Europe";166;"AISIN";52
479;"2026/1";"Other";4561;"WESTLAKE";7
479;"2026/1";"Austria";4598;"3RG";1
479;"2026/1";"Switzerland";55;"HERTH+BUSS JAKOPARTS";27
479;"2026/1";"B";55;"HERTH+BUSS JAKOPARTS";44
479;"2026/1";"Germany";4869;"RED-LINE";2
479;"2026/1";"Other";350;"BLUE PRINT";69
479;"2026/1";"Other";2728;"ORIGINAL Schäferbarthold";3
479;"2026/1";"West Europe";4869;"RED-LINE";18
479;"2026/1";"Other";127;"NK";4
479;"2026/1";"N";185;"KAMOKA";1
479;"2026/1";"EEU";403;"MAXGEAR";1
479;"2026/1";"Other";32;"SACHS";1
479;"2026/1";"ROW";55;"HERTH+BUSS JAKOPARTS";2
479;"2026/1";"Germany";399;"EXEDY";8
479;"2026/1";"EEU";55;"HERTH+BUSS JAKOPARTS";1
479;"2026/1";"Other";350;"BLUE PRINT";2
479;"2026/1";"Other";166;"AISIN";1
479;"2026/1";"B";294;"SACHS PERFORMANCE";5
479;"2026/1";"Other";6;"Schaeffler LuK";1
479;"2026/1";"EEU";4828;"RYMEC";1
479;"2026/1";"Slovenia";403;"MAXGEAR";1
479;"2026/1";"Germany";4342;"TCMATIC";5
479;"2026/1";"Croatia";185;"KAMOKA";1
479;"2026/1";"N";2789;"NAPA Germany";1
479;"2026/1";"Germany";3191;"Augustin Group";2
479;"2026/1";"Serbia";4828;"RYMEC";1
479;"2026/1";"Serbia";481;"JAPKO";52
479;"2026/1";"West Europe";32;"SACHS";73
479;"2026/1";"Portugal";201;"KAVO PARTS";30
479;"2026/1";"Other";4561;"WESTLAKE";40
479;"2026/1";"Balkan";470;"MAPA";161
479;"2026/1";"Balkan";4561;"WESTLAKE";87
479;"2026/1";"Balkan";4938;"FAST";2
479;"2026/1";"Serbia";327;"BorgWarner";2
479;"2026/1";"Balkan";4561;"WESTLAKE";3
479;"2026/1";"Croatia";101;"FEBI BILSTEIN";2
479;"2026/1";"Balkan";127;"NK";1
479;"2026/1";"Germany";6357;"Stark";1
479;"2026/1";"Romania";4342;"TCMATIC";1
479;"2026/1";"N";4694;"NEXUS";1
479;"2026/1";"Austria";57;"QUINTON HAZELL";2
479;"2026/1";"West Europe";4576;"ASAM AUTOMOTIVE";1
479;"2026/1";"Romania";4376;"AUSTRALIAN CLUTCH";2
479;"2026/1";"Balkan";185;"KAMOKA";23
479;"2026/1";"Nordic";166;"AISIN";8
479;"2026/1";"Other";21;"VALEO";1
479;"2026/1";"West Europe";4559;"MECARM";1
479;"2026/1";"West Europe";204;"Schaeffler INA";1
479;"2026/1";"Germany";260;"SASIC";1
479;"2026/1";"Germany";190;"NATIONAL";3
479;"2026/1";"Other";6;"Schaeffler LuK";4
479;"2026/1";"Other";327;"BorgWarner";1
479;"2026/1";"Nordic";21;"VALEO";173
479;"2026/1";"Nordic";32;"SACHS";170
479;"2026/1";"EEU";166;"AISIN";238
479;"2026/1";"West Europe";6;"Schaeffler LuK";6585
479;"2026/1";"West Europe";4828;"RYMEC";1347
479;"2026/1";"West Europe";21;"VALEO";1440
479;"2026/1";"Nordic";475;"BORG & BECK";21
479;"2026/1";"Portugal";32;"SACHS";5689
479;"2026/1";"Germany";166;"AISIN";71
479;"2026/1";"Portugal";294;"SACHS PERFORMANCE";1
479;"2026/1";"Other";470;"MAPA";36
479;"2026/1";"Other";32;"SACHS";1
479;"2026/1";"Germany";2728;"ORIGINAL Schäferbarthold";22
479;"2026/1";"Slovenia";21;"VALEO";663
479;"2026/1";"Nordic";6;"Schaeffler LuK";24
479;"2026/1";"Balkan";156;"JAPANPARTS";16
479;"2026/1";"Balkan";470;"MAPA";89
479;"2026/1";"Other";6;"Schaeffler LuK";3
479;"2026/1";"Nordic";156;"JAPANPARTS";38
479;"2026/1";"EEU";6;"Schaeffler LuK";6104
479;"2026/1";"West Europe";55;"HERTH+BUSS JAKOPARTS";50
479;"2026/1";"EEU";327;"BorgWarner";5
479;"2026/1";"SEE";201;"KAVO PARTS";1
479;"2026/1";"EEU";350;"BLUE PRINT";10
479;"2026/1";"Balkan";286;"KAWE";46
479;"2026/1";"West Europe";399;"EXEDY";34
479;"2026/1";"West Europe";350;"BLUE PRINT";30
479;"2026/1";"Other";350;"BLUE PRINT";1
479;"2026/1";"Austria";55;"HERTH+BUSS JAKOPARTS";34
479;"2026/1";"Germany";4694;"NEXUS";11
479;"2026/1";"Germany";4391;"EUROREPAR";5
479;"2026/1";"Nordic";327;"BorgWarner";1
479;"2026/1";"West Europe";294;"SACHS PERFORMANCE";1
479;"2026/1";"Portugal";186;"DENCKERMANN";1
479;"2026/1";"SEE";4815;"Borsehung";5
479;"2026/1";"Germany";257;"ASHIKA";6
479;"2026/1";"B";403;"MAXGEAR";2
479;"2026/1";"EEU";350;"BLUE PRINT";5
479;"2026/1";"Switzerland";4828;"RYMEC";18
479;"2026/1";"Other";21;"VALEO";13
479;"2026/1";"Other";4828;"RYMEC";4
479;"2026/1";"SEE";6;"Schaeffler LuK";6
479;"2026/1";"West Europe";2728;"ORIGINAL Schäferbarthold";2
479;"2026/1";"Other";156;"JAPANPARTS";4
479;"2026/1";"EEU";156;"JAPANPARTS";3
479;"2026/1";"Germany";4364;"ACKOJA";13
479;"2026/1";"West Europe";55;"HERTH+BUSS JAKOPARTS";7
479;"2026/1";"Germany";4380;"Omnicraft";1
479;"2026/1";"Other";6;"Schaeffler LuK";5
479;"2026/1";"Other";350;"BLUE PRINT";2
479;"2026/1";"Switzerland";156;"JAPANPARTS";2
479;"2026/1";"Nordic";185;"KAMOKA";2
479;"2026/1";"Slovenia";257;"ASHIKA";6
479;"2026/1";"N";433;"STATIM";2
479;"2026/1";"Balkan";127;"NK";6
479;"2026/1";"Switzerland";294;"SACHS PERFORMANCE";3
479;"2026/1";"Other";21;"VALEO";3
479;"2026/1";"Portugal";399;"EXEDY";3
479;"2026/1";"Germany";4882;"DIPASPORT";1
479;"2026/1";"Balkan";4342;"TCMATIC";5
479;"2026/1";"West Europe";327;"BorgWarner";1
479;"2026/1";"Portugal";57;"QUINTON HAZELL";1
479;"2026/1";"N";190;"NATIONAL";1
479;"2026/1";"Serbia";4938;"FAST";2
479;"2026/1";"Portugal";4358;"CLUTCHNUS";2
479;"2026/1";"West Europe";399;"EXEDY";1
479;"2026/1";"Nordic";190;"NATIONAL";10
479;"2026/1";"Nordic";327;"BorgWarner";2
479;"2026/1";"Germany";6355;"NTY";1
479;"2026/1";"Germany";3809;"KNORR-BREMSE";1
479;"2026/1";"West Europe";4358;"CLUTCHNUS";1
479;"2026/1";"Other";32;"SACHS";1
479;"2026/1";"Other";55;"HERTH+BUSS JAKOPARTS";23
479;"2026/1";"Germany";32;"SACHS";48088
479;"2026/1";"Croatia";6;"Schaeffler LuK";6590
479;"2026/1";"SEE";21;"VALEO";9153
479;"2026/1";"West Europe";327;"BorgWarner";21
479;"2026/1";"West Europe";350;"BLUE PRINT";1031
479;"2026/1";"West Europe";21;"VALEO";2869
479;"2026/1";"ROW";6;"Schaeffler LuK";19
479;"2026/1";"ROW";21;"VALEO";3
479;"2026/1";"Portugal";4561;"WESTLAKE";105
479;"2026/1";"Other";166;"AISIN";51
479;"2026/1";"Nordic";350;"BLUE PRINT";50
479;"2026/1";"West Europe";21;"VALEO";92
479;"2026/1";"Croatia";32;"SACHS";2274
479;"2026/1";"EEU";32;"SACHS";310
479;"2026/1";"Slovenia";6;"Schaeffler LuK";2074
479;"2026/1";"SEE";4828;"RYMEC";6
479;"2026/1";"SEE";166;"AISIN";327
479;"2026/1";"SEE";327;"BorgWarner";10
479;"2026/1";"SEE";399;"EXEDY";140
479;"2026/1";"Other";32;"SACHS";1
479;"2026/1";"Nordic";21;"VALEO";407
479;"2026/1";"Nordic";350;"BLUE PRINT";141
479;"2026/1";"Spain";350;"BLUE PRINT";59
479;"2026/1";"N";166;"AISIN";28
479;"2026/1";"West Europe";32;"SACHS";125
479;"2026/1";"EEU";21;"VALEO";60
479;"2026/1";"Nordic";21;"VALEO";484
479;"2026/1";"Balkan";4828;"RYMEC";1
479;"2026/1";"Serbia";32;"SACHS";2523
479;"2026/1";"West Europe";21;"VALEO";251
479;"2026/1";"Serbia";21;"VALEO";2767
479;"2026/1";"Other";32;"SACHS";28
479;"2026/1";"West Europe";201;"KAVO PARTS";4
479;"2026/1";"SEE";4346;"vika";4
479;"2026/1";"Nordic";2728;"ORIGINAL Schäferbarthold";14
479;"2026/1";"Other";4828;"RYMEC";1
479;"2026/1";"Other";156;"JAPANPARTS";14
479;"2026/1";"EEU";4815;"Borsehung";5
479;"2026/1";"Nordic";156;"JAPANPARTS";21
479;"2026/1";"Nordic";57;"QUINTON HAZELL";1
479;"2026/1";"Germany";481;"JAPKO";1
479;"2026/1";"Other";2789;"NAPA Germany";2
479;"2026/1";"Other";32;"SACHS";3
479;"2026/1";"Slovenia";6984;"Oyodo";1
479;"2026/1";"Spain";156;"JAPANPARTS";1
479;"2026/1";"Spain";4828;"RYMEC";37
479;"2026/1";"Other";6;"Schaeffler LuK";2
479;"2026/1";"West Europe";327;"BorgWarner";8
