GENART;LDATE;LKZ;DLNR;DLNRBEZ;NARTNR;QTY_POS
4921;"2026/2";"Nordic";68;"ZF";"1087298364";44
4921;"2026/2";"Nordic";144;"MEYLE";"1001350118";1
4921;"2026/2";"Germany";144;"MEYLE";"1001350108";170
4921;"2026/2";"Other";101;"FEBI BILSTEIN";"171748";28
4921;"2026/2";"Balkan";144;"MEYLE";"1001350116";10
4921;"2026/2";"Other";144;"MEYLE";"0141351202";8
4921;"2026/2";"Other";144;"MEYLE";"1001350103";2
4921;"2026/2";"Other";144;"MEYLE";"1001350114";16
4921;"2026/2";"Nordic";101;"FEBI BILSTEIN";"176897";1
4921;"2026/2";"SEE";144;"MEYLE";"3001351005";1
4921;"2026/2";"Serbia";144;"MEYLE";"1001350102";4
4921;"2026/2";"Portugal";151;"SWAG";"33110264";7
4921;"2026/2";"Germany";101;"FEBI BILSTEIN";"171752";50
4921;"2026/2";"Germany";101;"FEBI BILSTEIN";"176897";9
4921;"2026/2";"Germany";144;"MEYLE";"0141351600";116
4921;"2026/2";"Germany";144;"MEYLE";"3001351009";6
4921;"2026/2";"Romania";144;"MEYLE";"1001350116SK";3
4921;"2026/2";"Nordic";101;"FEBI BILSTEIN";"171748";2
4921;"2026/2";"West Europe";144;"MEYLE";"0141351410";1
4921;"2026/2";"West Europe";144;"MEYLE";"1001350118";1
4921;"2026/2";"B";101;"FEBI BILSTEIN";"171762";19
4921;"2026/2";"West Europe";144;"MEYLE";"1001350102XK";2
4921;"2026/2";"West Europe";68;"ZF";"1071298039";3
4921;"2026/2";"N";144;"MEYLE";"3001351007SK";6
4921;"2026/2";"B";101;"FEBI BILSTEIN";"171750";1
4921;"2026/2";"Germany";144;"MEYLE";"3001350310XK";5
4921;"2026/2";"EEU";68;"ZF";"1109298031";7
4921;"2026/2";"EEU";101;"FEBI BILSTEIN";"171783";38
4921;"2026/2";"EEU";101;"FEBI BILSTEIN";"176878";10
4921;"2026/2";"EEU";144;"MEYLE";"3001350314";2
4921;"2026/2";"Germany";162;"VAICO";"V202088";29
4921;"2026/2";"B";144;"MEYLE";"1001350116";17
4921;"2026/2";"Germany";144;"MEYLE";"1001350012";25
4921;"2026/2";"Germany";6558;"AIC";"70934SET";10
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"171785";23
4921;"2026/2";"Nordic";101;"FEBI BILSTEIN";"171762";3
4921;"2026/2";"Nordic";144;"MEYLE";"0141351410";1
4921;"2026/2";"Nordic";144;"MEYLE";"1001350210";2
4921;"2026/2";"Germany";144;"MEYLE";"1001350002";12
4921;"2026/2";"Slovenia";68;"ZF";"1087298368";6
4921;"2026/2";"Slovenia";101;"FEBI BILSTEIN";"171776";6
4921;"2026/2";"Romania";68;"ZF";"1071298033";144
4921;"2026/2";"Germany";144;"MEYLE";"3001350403";16
4921;"2026/2";"Austria";68;"ZF";"1087298369";13
4921;"2026/2";"Nordic";162;"VAICO";"V250796XXL";1
4921;"2026/2";"SEE";68;"ZF";"1071298033";7
4921;"2026/2";"Nordic";4342;"TCMATIC";"1051070002";1
4921;"2026/2";"Nordic";68;"ZF";"1071298038";19
4921;"2026/2";"Nordic";101;"FEBI BILSTEIN";"171754";4
4921;"2026/2";"EEU";101;"FEBI BILSTEIN";"171750";3
4921;"2026/2";"Switzerland";101;"FEBI BILSTEIN";"171750";7
4921;"2026/2";"Germany";81;"HENGST FILTER";"KIT822";6
4921;"2026/2";"B";144;"MEYLE";"1001350102";11
4921;"2026/2";"West Europe";68;"ZF";"1111298032";1
4921;"2026/2";"SEE";101;"FEBI BILSTEIN";"171752";3
4921;"2026/2";"Austria";144;"MEYLE";"7141350002";66
4921;"2026/2";"Austria";4342;"TCMATIC";"1051060005";1
4921;"2026/2";"Germany";162;"VAICO";"V103231";117
4921;"2026/2";"EEU";144;"MEYLE";"0141351202";1
4921;"2026/2";"EEU";144;"MEYLE";"1001350012";2
4921;"2026/2";"EEU";144;"MEYLE";"1001350115SK";7
4921;"2026/2";"Austria";68;"ZF";"5961308601";33
4921;"2026/2";"B";144;"MEYLE";"3001350306XK";1
4921;"2026/2";"EEU";4342;"TCMATIC";"1051060005";2
4921;"2026/2";"EEU";101;"FEBI BILSTEIN";"171748";3
4921;"2026/2";"Germany";144;"MEYLE";"1001350106XK";5
4921;"2026/2";"Croatia";68;"ZF";"1091298066";2
4921;"2026/2";"B";4342;"TCMATIC";"1051120001";1
4921;"2026/2";"Slovenia";101;"FEBI BILSTEIN";"188362";14
4921;"2026/2";"West Europe";162;"VAICO";"V105582SP2";1
4921;"2026/2";"Austria";101;"FEBI BILSTEIN";"171769";4
4921;"2026/2";"Germany";144;"MEYLE";"3001350314XK";1
4921;"2026/2";"N";101;"FEBI BILSTEIN";"171783";3
4921;"2026/2";"N";101;"FEBI BILSTEIN";"171785";16
4921;"2026/2";"N";162;"VAICO";"V302254";3
4921;"2026/2";"Switzerland";144;"MEYLE";"3001351005SK";1
4921;"2026/2";"West Europe";68;"ZF";"1068298062";7
4921;"2026/2";"Germany";144;"MEYLE";"3001350305";11
4921;"2026/2";"West Europe";4342;"TCMATIC";"1051090001";1
4921;"2026/2";"N";162;"VAICO";"V302377";10
4921;"2026/2";"EEU";68;"ZF";"1102298018";1
4921;"2026/2";"EEU";403;"MAXGEAR";"261738";12
4921;"2026/2";"Serbia";68;"ZF";"1103298006";21
4921;"2026/2";"Croatia";151;"SWAG";"33107901";6
4921;"2026/2";"EEU";144;"MEYLE";"1001350108";2
4921;"2026/2";"Germany";162;"VAICO";"V520470BEK";15
4921;"2026/2";"West Europe";162;"VAICO";"V105390";1
4921;"2026/2";"Austria";4342;"TCMATIC";"1051020003";2
4921;"2026/2";"Other";68;"ZF";"1068298062";2
4921;"2026/2";"Germany";101;"FEBI BILSTEIN";"176876";1
4921;"2026/2";"Nordic";101;"FEBI BILSTEIN";"171752";4
4921;"2026/2";"West Europe";4342;"TCMATIC";"1051070002";1
4921;"2026/2";"Germany";162;"VAICO";"V202742BEK";32
4921;"2026/2";"EEU";144;"MEYLE";"3001351005";1
4921;"2026/2";"Austria";4342;"TCMATIC";"1051120003";1
4921;"2026/2";"West Europe";144;"MEYLE";"70161350001";1
4921;"2026/2";"Other";101;"FEBI BILSTEIN";"176857";1
4921;"2026/2";"Austria";68;"ZF";"1068298061";6
4921;"2026/2";"Romania";101;"FEBI BILSTEIN";"176896";1
4921;"2026/2";"EEU";144;"MEYLE";"0141350213";3
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"176892";4
4921;"2026/2";"West Europe";4342;"TCMATIC";"1051060012";1
4921;"2026/2";"Nordic";144;"MEYLE";"0141350305";3
4921;"2026/2";"Romania";68;"ZF";"1087298365";410
4921;"2026/2";"Croatia";68;"ZF";"1102298018";2
4921;"2026/2";"Croatia";68;"ZF";"1103298113";6
4921;"2026/2";"Croatia";101;"FEBI BILSTEIN";"176873";5
4921;"2026/2";"Nordic";68;"ZF";"1109298030";2
4921;"2026/2";"Austria";68;"ZF";"1102298019";5
4921;"2026/2";"Nordic";68;"ZF";"5961303474";1
4921;"2026/2";"Slovenia";144;"MEYLE";"1001350114";11
4921;"2026/2";"Nordic";144;"MEYLE";"1001350130";2
4921;"2026/2";"SEE";68;"ZF";"5961308447";1
4921;"2026/2";"B";144;"MEYLE";"0141351201XK";1
4921;"2026/2";"B";162;"VAICO";"V302254";1
4921;"2026/2";"EEU";144;"MEYLE";"1001350102";2
4921;"2026/2";"N";101;"FEBI BILSTEIN";"176892";3
4921;"2026/2";"West Europe";162;"VAICO";"V302377XXL";1
4921;"2026/2";"SEE";68;"ZF";"1091298066";3
4921;"2026/2";"SEE";68;"ZF";"1104298051";1
4921;"2026/2";"West Europe";209;"TRUCKTEC AUTOMOTIVE";"0825065";8
4921;"2026/2";"West Europe";4342;"TCMATIC";"1051110015";1
4921;"2026/2";"B";4342;"TCMATIC";"1051010002";2
4921;"2026/2";"Slovenia";68;"ZF";"1087298369";2
4921;"2026/2";"West Europe";144;"MEYLE";"18141350200";1
4921;"2026/2";"Nordic";162;"VAICO";"V107344BEK";1
4921;"2026/2";"Nordic";4342;"TCMATIC";"1051060021";1
4921;"2026/2";"Spain";144;"MEYLE";"1001350200";2
4921;"2026/2";"Austria";144;"MEYLE";"3001351009SK";5
4921;"2026/2";"Nordic";101;"FEBI BILSTEIN";"171748";1
4921;"2026/2";"SEE";68;"ZF";"5961309176";1
4921;"2026/2";"Nordic";68;"ZF";"1071298033";1
4921;"2026/2";"West Europe";144;"MEYLE";"3001351007XK";3
4921;"2026/2";"West Europe";144;"MEYLE";"3001351005";4
4921;"2026/2";"Nordic";144;"MEYLE";"7141350002";1
4921;"2026/2";"B";144;"MEYLE";"1001350115XK";3
4921;"2026/2";"Austria";144;"MEYLE";"11141350002";7
4921;"2026/2";"EEU";101;"FEBI BILSTEIN";"176859";2
4921;"2026/2";"EEU";144;"MEYLE";"1001350016SK";2
4921;"2026/2";"N";68;"ZF";"1087298362";1
4921;"2026/2";"N";68;"ZF";"1102298020";5
4921;"2026/2";"N";144;"MEYLE";"1001350016";1
4921;"2026/2";"Switzerland";68;"ZF";"5961303275";17
4921;"2026/2";"Slovenia";162;"VAICO";"V302377BEK";2
4921;"2026/2";"Germany";4342;"TCMATIC";"1051120003";2
4921;"2026/2";"Germany";162;"VAICO";"V302258XXL";44
4921;"2026/2";"Nordic";144;"MEYLE";"3001350310";1
4921;"2026/2";"Nordic";144;"MEYLE";"1001350102";1
4921;"2026/2";"Slovenia";162;"VAICO";"V252191";3
4921;"2026/2";"Nordic";101;"FEBI BILSTEIN";"171783";2
4921;"2026/2";"Nordic";4342;"TCMATIC";"1051070005";1
4921;"2026/2";"Germany";162;"VAICO";"V103216BEK";2
4921;"2026/2";"Switzerland";162;"VAICO";"V104991XXL";8
4921;"2026/2";"Nordic";144;"MEYLE";"1001350109";1
4921;"2026/2";"Other";144;"MEYLE";"3001350306";1
4921;"2026/2";"EEU";144;"MEYLE";"2141350100";1
4921;"2026/2";"Austria";68;"ZF";"5961308372";12
4921;"2026/2";"Germany";144;"MEYLE";"0141350200";44
4921;"2026/2";"Germany";144;"MEYLE";"1001350004XK";1
4921;"2026/2";"Croatia";151;"SWAG";"33108306";45
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"171750";13
4921;"2026/2";"Austria";162;"VAICO";"V204670XXL";3
4921;"2026/2";"EEU";144;"MEYLE";"1001350210";1
4921;"2026/2";"Germany";162;"VAICO";"V202089XXL";6
4921;"2026/2";"West Europe";144;"MEYLE";"3001350306";1
4921;"2026/2";"N";68;"ZF";"1068298061";2
4921;"2026/2";"SEE";68;"ZF";"1087298365";1
4921;"2026/2";"Switzerland";101;"FEBI BILSTEIN";"171783";5
4921;"2026/2";"Slovenia";144;"MEYLE";"0141350305";8
4921;"2026/2";"Nordic";144;"MEYLE";"1001350116XK";1
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"171785";5
4921;"2026/2";"Nordic";162;"VAICO";"V302377BEK";1
4921;"2026/2";"Nordic";144;"MEYLE";"1001350106";1
4921;"2026/2";"SEE";101;"FEBI BILSTEIN";"176876";3
4921;"2026/2";"Romania";144;"MEYLE";"0141351410";1
4921;"2026/2";"SEE";144;"MEYLE";"1001350115";1
4921;"2026/2";"EEU";4342;"TCMATIC";"1051010037";3
4921;"2026/2";"West Europe";162;"VAICO";"V204670XXL";1
4921;"2026/2";"Germany";4342;"TCMATIC";"1051070005";2
4921;"2026/2";"Germany";6558;"AIC";"74789SET";16
4921;"2026/2";"EEU";144;"MEYLE";"1001350116XK";1
4921;"2026/2";"EEU";144;"MEYLE";"0141351402";3
4921;"2026/2";"EEU";209;"TRUCKTEC AUTOMOTIVE";"0825064";2
4921;"2026/2";"B";144;"MEYLE";"0141351202XK";1
4921;"2026/2";"Austria";144;"MEYLE";"3001350403";5
4921;"2026/2";"Nordic";101;"FEBI BILSTEIN";"176875";1
4921;"2026/2";"Romania";144;"MEYLE";"1001350115";2
4921;"2026/2";"B";144;"MEYLE";"0141350203";2
4921;"2026/2";"SEE";68;"ZF";"1111298031";4
4921;"2026/2";"N";144;"MEYLE";"0141350305XK";11
4921;"2026/2";"West Europe";144;"MEYLE";"1001350014";2
4921;"2026/2";"West Europe";144;"MEYLE";"1001350118SK";1
4921;"2026/2";"West Europe";144;"MEYLE";"0141350211";1
4921;"2026/2";"West Europe";144;"MEYLE";"1001350115";4
4921;"2026/2";"West Europe";144;"MEYLE";"11141350002";3
4921;"2026/2";"Other";144;"MEYLE";"1001350210";1
4921;"2026/2";"EEU";4342;"TCMATIC";"1051080004";1
4921;"2026/2";"Nordic";4342;"TCMATIC";"1051060011";1
4921;"2026/2";"Germany";68;"ZF";"1090298127";4
4921;"2026/2";"Germany";144;"MEYLE";"1001350118SK";2
4921;"2026/2";"Nordic";68;"ZF";"1060298070";1
4921;"2026/2";"Austria";4342;"TCMATIC";"1051080011";1
4921;"2026/2";"N";68;"ZF";"1060298070";1
4921;"2026/2";"EEU";144;"MEYLE";"3001350403";1
4921;"2026/2";"West Europe";162;"VAICO";"V302257";1
4921;"2026/2";"EEU";101;"FEBI BILSTEIN";"171772";1
4921;"2026/2";"Germany";6558;"AIC";"74769SET";22
4921;"2026/2";"Spain";101;"FEBI BILSTEIN";"171748";1
4921;"2026/2";"EEU";68;"ZF";"5961308601";1
4921;"2026/2";"Switzerland";144;"MEYLE";"0141350214";8
4921;"2026/2";"Romania";4342;"TCMATIC";"1051070001";1
4921;"2026/2";"Serbia";101;"FEBI BILSTEIN";"171762";4
4921;"2026/2";"EEU";101;"FEBI BILSTEIN";"171785";1
4921;"2026/2";"Nordic";144;"MEYLE";"1001350014XK";1
4921;"2026/2";"Germany";162;"VAICO";"V202084";5
4921;"2026/2";"Serbia";68;"ZF";"1090298126";7
4921;"2026/2";"Austria";68;"ZF";"5961306996";7
4921;"2026/2";"West Europe";68;"ZF";"1087298368";2
4921;"2026/2";"Nordic";101;"FEBI BILSTEIN";"176878";1
4921;"2026/2";"Nordic";144;"MEYLE";"3001350310";1
4921;"2026/2";"Nordic";4342;"TCMATIC";"1051081012";2
4921;"2026/2";"Germany";144;"MEYLE";"3001350002";11
4921;"2026/2";"Balkan";144;"MEYLE";"7141350002";1
4921;"2026/2";"Nordic";68;"ZF";"1091298066";1
4921;"2026/2";"Nordic";68;"ZF";"5961303275";1
4921;"2026/2";"Nordic";144;"MEYLE";"0141350211";1
4921;"2026/2";"Germany";6558;"AIC";"74772SET";9
4921;"2026/2";"Germany";6558;"AIC";"74779SET";52
4921;"2026/2";"Switzerland";68;"ZF";"5961306996";2
4921;"2026/2";"Switzerland";68;"ZF";"5961308375";8
4921;"2026/2";"Switzerland";6558;"AIC";"73975SET";3
4921;"2026/2";"Switzerland";6558;"AIC";"74773SET";11
4921;"2026/2";"Switzerland";6558;"AIC";"74783SET";16
4921;"2026/2";"Switzerland";6558;"AIC";"74794SET";4
4921;"2026/2";"Portugal";101;"FEBI BILSTEIN";"171767";5
4921;"2026/2";"Portugal";144;"MEYLE";"0141350305XK";1
4921;"2026/2";"Portugal";144;"MEYLE";"1001350102";1
4921;"2026/2";"Portugal";101;"FEBI BILSTEIN";"171752";43
4921;"2026/2";"Germany";162;"VAICO";"V302253SP";5
4921;"2026/2";"N";144;"MEYLE";"1001350107";2
4921;"2026/2";"Austria";162;"VAICO";"V103223";51
4921;"2026/2";"Austria";162;"VAICO";"V202084XXL";1
4921;"2026/2";"Austria";162;"VAICO";"V303957";3
4921;"2026/2";"Serbia";151;"SWAG";"33107900";23
4921;"2026/2";"Other";101;"FEBI BILSTEIN";"176878";10
4921;"2026/2";"Other";101;"FEBI BILSTEIN";"176892";7
4921;"2026/2";"West Europe";144;"MEYLE";"0141350211";1
4921;"2026/2";"Croatia";151;"SWAG";"33108048";8
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"176857";12
4921;"2026/2";"Portugal";4342;"TCMATIC";"1051011019";2
4921;"2026/2";"Switzerland";68;"ZF";"1068298062";12
4921;"2026/2";"Switzerland";68;"ZF";"1087298360";11
4921;"2026/2";"Switzerland";144;"MEYLE";"0141351201XK";4
4921;"2026/2";"B";162;"VAICO";"V105582SP2";2
4921;"2026/2";"Austria";162;"VAICO";"V302253";7
4921;"2026/2";"N";144;"MEYLE";"0141351700SK";1
4921;"2026/2";"Germany";162;"VAICO";"V103227";1
4921;"2026/2";"Serbia";68;"ZF";"1111298031";4
4921;"2026/2";"N";144;"MEYLE";"1001350102SK";3
4921;"2026/2";"N";144;"MEYLE";"0141351201XK";1
4921;"2026/2";"N";144;"MEYLE";"1001350103";32
4921;"2026/2";"Switzerland";162;"VAICO";"V103223";4
4921;"2026/2";"Switzerland";6558;"AIC";"70033SET";20
4921;"2026/2";"Balkan";101;"FEBI BILSTEIN";"171748";5
4921;"2026/2";"Romania";162;"VAICO";"V302258BEK";1
4921;"2026/2";"Austria";162;"VAICO";"V303696XXL";1
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"188324";2
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"188328";1
4921;"2026/2";"West Europe";68;"ZF";"1104298051";1
4921;"2026/2";"Austria";162;"VAICO";"V103847";1
4921;"2026/2";"Portugal";101;"FEBI BILSTEIN";"176877";12
4921;"2026/2";"N";162;"VAICO";"V302254BEK";3
4921;"2026/2";"Switzerland";162;"VAICO";"V320194";1
4921;"2026/2";"Slovenia";68;"ZF";"5961308375";2
4921;"2026/2";"Balkan";68;"ZF";"1087298365";66
4921;"2026/2";"Portugal";4342;"TCMATIC";"1051010019";2
4921;"2026/2";"Other";6558;"AIC";"70317SET";1
4921;"2026/2";"Romania";68;"ZF";"5961308371";2
4921;"2026/2";"West Europe";68;"ZF";"1087298365";5
4921;"2026/2";"West Europe";144;"MEYLE";"1001350103";4
4921;"2026/2";"Slovenia";101;"FEBI BILSTEIN";"176860";2
4921;"2026/2";"Spain";4342;"TCMATIC";"1051020003";1
4921;"2026/2";"Spain";4342;"TCMATIC";"1051080012";1
4921;"2026/2";"Spain";4342;"TCMATIC";"1051081012";2
4921;"2026/2";"Balkan";144;"MEYLE";"0141350211";6
4921;"2026/2";"Germany";144;"MEYLE";"1001350100SK";5
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"171750";3
4921;"2026/2";"West Europe";144;"MEYLE";"1001350114";2
4921;"2026/2";"Germany";6558;"AIC";"74782SET";1
4921;"2026/2";"Switzerland";162;"VAICO";"V103025";1
4921;"2026/2";"Switzerland";144;"MEYLE";"3001350306";1
4921;"2026/2";"Austria";144;"MEYLE";"2141350100SK";1
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"171754";4
4921;"2026/2";"Portugal";101;"FEBI BILSTEIN";"176891";3
4921;"2026/2";"Portugal";4342;"TCMATIC";"1051050001";3
4921;"2026/2";"Portugal";144;"MEYLE";"0141350201";2
4921;"2026/2";"Croatia";6558;"AIC";"73980SET";2
4921;"2026/2";"Croatia";6558;"AIC";"74794SET";3
4921;"2026/2";"Switzerland";144;"MEYLE";"1001350118";3
4921;"2026/2";"Switzerland";144;"MEYLE";"1001350013";1
4921;"2026/2";"Switzerland";144;"MEYLE";"1001350122XK";1
4921;"2026/2";"Switzerland";6558;"AIC";"74784SET";3
4921;"2026/2";"Switzerland";68;"ZF";"1068298084";1
4921;"2026/2";"Germany";162;"VAICO";"V202091";2
4921;"2026/2";"Serbia";68;"ZF";"1087298362";1
4921;"2026/2";"Romania";68;"ZF";"1071298039";6
4921;"2026/2";"Portugal";101;"FEBI BILSTEIN";"188328";1
4921;"2026/2";"Balkan";68;"ZF";"1103298113";10
4921;"2026/2";"Austria";144;"MEYLE";"3001351004SK";1
4921;"2026/2";"Balkan";68;"ZF";"1109298030";7
4921;"2026/2";"N";68;"ZF";"5961308372";4
4921;"2026/2";"Croatia";162;"VAICO";"V202090";1
4921;"2026/2";"Croatia";162;"VAICO";"V302256";1
4921;"2026/2";"West Europe";144;"MEYLE";"1001350102";1
4921;"2026/2";"Portugal";162;"VAICO";"V103220BEK";1
4921;"2026/2";"Romania";68;"ZF";"1109298030";9
4921;"2026/2";"B";144;"MEYLE";"4141350001SK";2
4921;"2026/2";"Austria";144;"MEYLE";"1001350013";4
4921;"2026/2";"Germany";162;"VAICO";"V330897";2
4921;"2026/2";"Portugal";4342;"TCMATIC";"1051110012";1
4921;"2026/2";"Croatia";68;"ZF";"5961304069";3
4921;"2026/2";"Croatia";144;"MEYLE";"1001350001";2
4921;"2026/2";"Slovenia";6558;"AIC";"73963SET";3
4921;"2026/2";"B";101;"FEBI BILSTEIN";"171769";2
4921;"2026/2";"Switzerland";68;"ZF";"5961308372";5
4921;"2026/2";"Switzerland";144;"MEYLE";"1001350012";1
4921;"2026/2";"N";162;"VAICO";"V250796XXL";1
4921;"2026/2";"Slovenia";162;"VAICO";"V104991";1
4921;"2026/2";"Croatia";144;"MEYLE";"0141350211SK";1
4921;"2026/2";"N";144;"MEYLE";"1001350112SK";1
4921;"2026/2";"N";144;"MEYLE";"3001351007XK";2
4921;"2026/2";"N";162;"VAICO";"V104991SP";3
4921;"2026/2";"Slovenia";6558;"AIC";"73977SET";1
4921;"2026/2";"Romania";68;"ZF";"1091298067";2
4921;"2026/2";"Romania";68;"ZF";"1103298112";15
4921;"2026/2";"Germany";4342;"TCMATIC";"1051022003";1
4921;"2026/2";"Other";144;"MEYLE";"1001350200";1
4921;"2026/2";"N";101;"FEBI BILSTEIN";"176894";1
4921;"2026/2";"Balkan";101;"FEBI BILSTEIN";"176856";2
4921;"2026/2";"Croatia";6558;"AIC";"73962SET";1
4921;"2026/2";"B";162;"VAICO";"V103223";1
4921;"2026/2";"Slovenia";162;"VAICO";"V105541";1
4921;"2026/2";"Croatia";68;"ZF";"5961308372";3
4921;"2026/2";"N";144;"MEYLE";"2141350100";3
4921;"2026/2";"N";162;"VAICO";"V302257BEK";4
4921;"2026/2";"West Europe";101;"FEBI BILSTEIN";"176897";1
4921;"2026/2";"N";162;"VAICO";"V302258";1
4921;"2026/2";"Switzerland";162;"VAICO";"V302256XXL";1
4921;"2026/2";"Switzerland";144;"MEYLE";"2141350100SK";1
4921;"2026/2";"Slovenia";144;"MEYLE";"0141351402XK";2
4921;"2026/2";"Switzerland";144;"MEYLE";"0141351700SK";1
4921;"2026/2";"Portugal";4342;"TCMATIC";"1051010080";1
4921;"2026/2";"Germany";162;"VAICO";"V103226XXL";3
4921;"2026/2";"Serbia";68;"ZF";"5961306996";1
4921;"2026/2";"Austria";162;"VAICO";"V105582SP2";3
4921;"2026/2";"Spain";144;"MEYLE";"3001351005SK";1
4921;"2026/2";"Austria";162;"VAICO";"V105546";3
4921;"2026/2";"Spain";144;"MEYLE";"4141350001";1
4921;"2026/2";"B";101;"FEBI BILSTEIN";"171774";2
4921;"2026/2";"Other";68;"ZF";"1091298067";1
4921;"2026/2";"Switzerland";101;"FEBI BILSTEIN";"171748";2
4921;"2026/2";"Serbia";68;"ZF";"1087298360";1
4921;"2026/2";"West Europe";4342;"TCMATIC";"1051110018";1
4921;"2026/2";"West Europe";68;"ZF";"1102298020";1
4921;"2026/2";"Germany";162;"VAICO";"V450269";7
4921;"2026/2";"Switzerland";162;"VAICO";"V107674";1
4921;"2026/2";"Switzerland";6558;"AIC";"74768SET";1
4921;"2026/2";"N";144;"MEYLE";"1001350014XK";1
4921;"2026/2";"West Europe";4342;"TCMATIC";"1051010002";1
4921;"2026/2";"N";144;"MEYLE";"3001351004SK";1
4921;"2026/2";"Switzerland";6558;"AIC";"74788SET";1
4921;"2026/2";"Austria";162;"VAICO";"V103218";1
4921;"2026/2";"Austria";162;"VAICO";"V103231XXL";1
4921;"2026/2";"West Europe";144;"MEYLE";"1001350115XK";1
4921;"2026/2";"West Europe";144;"MEYLE";"1001350116";1
4921;"2026/2";"West Europe";144;"MEYLE";"5141351401";1
4921;"2026/2";"Switzerland";6558;"AIC";"70676SET";1
4921;"2026/2";"Germany";144;"MEYLE";"1001350016XK";5
4921;"2026/2";"N";68;"ZF";"5961308602";2
4921;"2026/2";"Balkan";162;"VAICO";"V105582SP1";1
4921;"2026/2";"Romania";162;"VAICO";"V103223";5
4921;"2026/2";"Romania";162;"VAICO";"V202090";1
4921;"2026/2";"Romania";162;"VAICO";"V520470";2
4921;"2026/2";"Germany";68;"ZF";"1068298054";6
