NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"010754";4;4;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"0110002475";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"0110003202";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"0110004681";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"0110004826";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"0110005382";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"0110292";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"011215000";5;5;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"0112404";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0112505503";6;6;0;0;2;2;0;100;0;0;1;0;479;"Kupplungssatz"
"011407";25;12;0;13;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0116692";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0118311";2;2;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"0119558";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0121000";7;6;0;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"012141165D";10;10;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"012141165E";343;324;0;19;42;6;0;14,29;1;0;1;0;479;"Kupplungssatz"
"012141741";1070;1042;1;27;203;1;0;0,49;0;0;0;0;479;"Kupplungssatz"
"0127252";16;14;2;0;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"0127935";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"013228400";5;5;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"013240929";6;2;0;4;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"0132504803";33;30;0;3;3;1;0;33,33;1;0;1;0;479;"Kupplungssatz"
"01400923";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014200600";13;13;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"0142505103";21;21;0;0;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"014600012500";6;6;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014600013600";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014600029900";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014622114560";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014622347000";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014623315109";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014623341309";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014624322919";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014624325419";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014625309700";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014832231";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014837075";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014837396";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014837397";4;4;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014837438";3;1;2;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"014837606";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0151145";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0151915";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0152423";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0152503301";4;4;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"0152503701";4;4;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"0154284";4;4;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"015676";3;3;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"0157174";3;3;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"0157175";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0158697";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"016200109";13;13;0;0;3;3;0;100;0;0;0;1;479;"Kupplungssatz"
"0164378";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0164398";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0164410";7;3;0;4;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0164413";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0164416";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0164465";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0164469";3;2;1;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"016608";5;5;0;0;4;4;0;100;0;0;0;0;479;"Kupplungssatz"
"0170003464";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0170004747";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0170005173";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0172503801";15;15;0;0;2;2;1;100;1;0;1;0;479;"Kupplungssatz"
"0175320";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"017723";8;8;0;0;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"017764";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0182505101";33;31;0;2;3;3;0;100;0;0;1;0;479;"Kupplungssatz"
"0182507701";23;23;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0182508903";4;3;0;1;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0182509401";28;27;0;1;4;4;1;100;0;0;1;0;479;"Kupplungssatz"
"0182509601";19;18;0;1;2;2;1;100;0;0;1;0;479;"Kupplungssatz"
"01904760";1;1;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"01908553";2;2;0;0;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"019097";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"019118";17;17;0;0;4;2;0;50;0;0;0;0;479;"Kupplungssatz"
"019200009";14;13;0;1;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"0192502201";24;19;0;5;2;2;1;100;1;0;1;0;479;"Kupplungssatz"
"0192502901";49;49;0;0;5;5;0;100;1;0;1;0;479;"Kupplungssatz"
"0192503001";22;22;0;0;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"0192503101";65;64;0;1;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0192503901";8;8;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"0192505601";10;10;0;0;2;2;1;100;0;0;1;0;479;"Kupplungssatz"
"0192505801";75;75;0;0;7;7;4;100;0;0;1;0;479;"Kupplungssatz"
"0192505901";52;48;0;4;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"0192506201";5;4;0;1;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"0192506901";24;23;0;1;3;3;0;100;1;0;1;0;479;"Kupplungssatz"
"0192508601";8;8;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"019526";14;13;1;0;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"01988540";7;7;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"01E141165D";248;233;0;15;30;10;0;33,33;1;0;1;0;479;"Kupplungssatz"
"020141165G";1170;1145;0;25;358;4;0;1,12;0;0;1;0;479;"Kupplungssatz"
"0202501201";92;89;0;3;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0202502901";89;89;0;0;9;9;2;100;1;0;1;0;479;"Kupplungssatz"
"0202504401";6;6;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"0202507401";75;75;0;0;10;10;1;100;1;0;1;0;479;"Kupplungssatz"
"0202507901";12;12;0;0;2;2;2;100;1;0;1;0;479;"Kupplungssatz"
"021105264C";153;85;12;56;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"021141025F";78;78;0;0;7;6;0;85,71;1;0;1;0;479;"Kupplungssatz"
"021141031C";13;13;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"021141031E";10;10;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"021198141";10;10;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"021198141AX";45;38;0;7;10;10;7;100;1;0;1;0;479;"Kupplungssatz"
"021198141X";268;261;2;5;69;67;30;97,10;0;0;1;0;479;"Kupplungssatz"
"0212500701";17;11;0;6;1;1;0;100;0;0;1;0;479;"Kupplungssatz"
"0212501301";14;12;0;2;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0212501401";41;39;0;2;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0212501601";26;26;0;0;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"0212502801";16;16;0;0;1;1;0;100;0;0;1;0;479;"Kupplungssatz"
"0212503801";12;12;0;0;2;2;2;100;0;0;1;0;479;"Kupplungssatz"
"0212507401";28;27;0;1;3;3;3;100;1;0;1;0;479;"Kupplungssatz"
"0212507701";27;24;0;3;4;4;2;100;1;0;1;0;479;"Kupplungssatz"
"0212508901";7;6;0;1;1;1;0;100;0;0;1;0;479;"Kupplungssatz"
"0212509101";52;52;0;0;7;7;7;100;1;0;1;0;479;"Kupplungssatz"
"0212509901";1;1;0;0;1;1;0;100;0;0;1;0;479;"Kupplungssatz"
"02125099010212509901";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"022141015B";97;89;0;8;14;14;2;100;1;0;1;0;479;"Kupplungssatz"
"022141015R";80;78;0;2;6;6;0;100;1;0;1;0;479;"Kupplungssatz"
"022141015S";5407;5181;7;219;669;664;23;99,25;1;0;1;0;479;"Kupplungssatz"
"022141015SX";500;484;0;16;29;29;3;100;1;0;1;0;479;"Kupplungssatz"
"022141015T";50;48;0;2;6;6;1;100;0;0;1;0;479;"Kupplungssatz"
"022141016";38;37;0;1;6;6;0;100;1;0;1;0;479;"Kupplungssatz"
"022141031S";262;259;0;3;16;16;0;100;0;0;0;0;479;"Kupplungssatz"
"0222500501";31;30;0;1;3;3;1;100;1;0;1;0;479;"Kupplungssatz"
"0222500701";70;66;0;4;5;5;0;100;1;0;1;0;479;"Kupplungssatz"
"0222507501";34;33;0;1;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"023141031K";40;38;0;2;8;4;0;50;1;0;1;0;479;"Kupplungssatz"
"0232500001";16;16;0;0;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"0232500201";350;344;0;6;51;51;6;100;1;0;1;0;479;"Kupplungssatz"
"0232501301";12;10;0;2;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"0232502901";22;19;0;3;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"0232505601";37;35;0;2;3;3;0;100;1;0;1;0;479;"Kupplungssatz"
"0232505701";8;8;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0232506601";3;2;0;1;1;1;0;100;0;0;1;0;479;"Kupplungssatz"
"0232507301";24;10;0;14;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"0232509601";15;13;0;2;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0242502501";4;3;0;1;2;2;2;100;0;0;1;0;479;"Kupplungssatz"
"0242507201";63;60;0;3;5;5;1;100;1;0;1;0;479;"Kupplungssatz"
"0242507501";5;4;0;1;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"0242507601";17;15;0;2;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0242508401";39;39;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"0243000950019";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"0243000950098";4;3;1;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"0243000970142";2;2;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"024620308600";2;2;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"024620308700";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"024620332400";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"024620335400";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"024620344500";4;4;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"024622344609";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"024622348700";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"024623354800";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"024623356000";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"024624347634";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0252502201";1;1;0;0;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"0252502301";47;42;0;5;6;6;3;100;0;0;1;0;479;"Kupplungssatz"
"0252505501";15;14;0;1;1;1;1;100;0;0;1;0;479;"Kupplungssatz"
"0252507001";41;36;1;4;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0252508301";26;23;0;3;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"0252509601";55;52;0;3;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"025600001600";4;4;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"025600019700";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"025600029500";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"025600037100";15;12;3;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"025600040600";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"0262500501";52;52;0;0;14;13;3;92,86;1;0;1;0;479;"Kupplungssatz"
"0262500701";37;32;0;5;6;6;1;100;1;0;1;0;479;"Kupplungssatz"
"0262501401";19;17;0;2;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"0262501801";40;39;0;1;5;5;4;100;1;0;1;0;479;"Kupplungssatz"
"027141025";23;23;0;0;4;4;0;100;0;0;1;0;479;"Kupplungssatz"
"027141025NX";65;56;0;9;3;3;0;100;1;0;0;0;479;"Kupplungssatz"
"027141025T";97;91;0;6;7;7;0;100;1;0;1;0;479;"Kupplungssatz"
"027141026C";9;9;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"027141031J";15;15;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"027141032C";11;11;0;0;2;1;0;50;1;0;1;0;479;"Kupplungssatz"
"027141033S";61;60;0;1;7;4;0;57,14;1;0;1;0;479;"Kupplungssatz"
"027141033T";20;19;0;1;2;1;0;50;1;0;1;0;479;"Kupplungssatz"
"027198141AX";50;45;0;5;9;9;4;100;0;0;1;0;479;"Kupplungssatz"
"027198141BX";12;12;0;0;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"027198141CX";19;18;0;1;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"027198141X";128;123;0;5;19;19;12;100;1;0;1;0;479;"Kupplungssatz"
"0272501701";1;1;0;0;1;1;0;100;0;0;1;0;479;"Kupplungssatz"
"028105264G";25;25;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"028105266A";311;290;0;21;16;8;0;50;0;0;1;0;479;"Kupplungssatz"
"028141025F";30;29;0;1;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"028141025M";13;13;0;0;1;1;0;100;1;0;1;0;479;"Kupplungssatz"
"028141025P";98;94;0;4;5;5;0;100;1;0;1;0;479;"Kupplungssatz"
