GENART;LDATE;LKZ;DLNR;DLNRBEZ;QTY_POS
479;"2026/2";"Other";421;"COMLINE";24
479;"2026/2";"West Europe";156;"JAPANPARTS";1
479;"2026/2";"Balkan";481;"JAPKO";21
479;"2026/2";"West Europe";350;"BLUE PRINT";203
479;"2026/2";"Croatia";248;"NIPPARTS";2
479;"2026/2";"Austria";127;"NK";4
479;"2026/2";"Serbia";4561;"WESTLAKE";5
479;"2026/2";"Balkan";248;"NIPPARTS";3
479;"2026/2";"Germany";433;"STATIM";1
479;"2026/2";"Germany";6359;"IAP QUALITY PARTS";2
479;"2026/2";"N";4376;"AUSTRALIAN CLUTCH";1
479;"2026/2";"Romania";101;"FEBI BILSTEIN";8
479;"2026/2";"Nordic";190;"NATIONAL";9
479;"2026/2";"Germany";190;"NATIONAL";7
479;"2026/2";"West Europe";6355;"NTY";2
479;"2026/2";"Nordic";399;"EXEDY";11
479;"2026/2";"Balkan";201;"KAVO PARTS";2
479;"2026/2";"West Europe";204;"Schaeffler INA";2
479;"2026/2";"West Europe";4815;"Borsehung";1
479;"2026/2";"West Europe";248;"NIPPARTS";7
479;"2026/2";"Germany";4675;"STARLINE";7
479;"2026/2";"West Europe";475;"BORG & BECK";1
479;"2026/2";"Serbia";475;"BORG & BECK";1
479;"2026/2";"SEE";6;"Schaeffler LuK";6640
479;"2026/2";"SEE";21;"VALEO";1222
479;"2026/2";"Germany";6;"Schaeffler LuK";84187
479;"2026/2";"EEU";32;"SACHS";5803
479;"2026/2";"Portugal";6;"Schaeffler LuK";12334
479;"2026/2";"West Europe";21;"VALEO";2933
479;"2026/2";"Germany";21;"VALEO";11929
479;"2026/2";"Austria";4828;"RYMEC";109
479;"2026/2";"EEU";6;"Schaeffler LuK";242
479;"2026/2";"SEE";201;"KAVO PARTS";2
479;"2026/2";"Germany";4559;"MECARM";2
479;"2026/2";"West Europe";21;"VALEO";76
479;"2026/2";"West Europe";350;"BLUE PRINT";22
479;"2026/2";"ROW";6;"Schaeffler LuK";3583
479;"2026/2";"Switzerland";32;"SACHS";2062
479;"2026/2";"Other";21;"VALEO";10
479;"2026/2";"SEE";166;"AISIN";66
479;"2026/2";"SEE";350;"BLUE PRINT";34
479;"2026/2";"Romania";32;"SACHS";4247
479;"2026/2";"Portugal";4561;"WESTLAKE";184
479;"2026/2";"Spain";350;"BLUE PRINT";75
479;"2026/2";"B";403;"MAXGEAR";1
479;"2026/2";"Nordic";201;"KAVO PARTS";12
479;"2026/2";"Germany";4376;"AUSTRALIAN CLUTCH";5
479;"2026/2";"Portugal";475;"BORG & BECK";135
479;"2026/2";"Nordic";4828;"RYMEC";144
479;"2026/2";"West Europe";32;"SACHS";549
479;"2026/2";"Other";6;"Schaeffler LuK";1
479;"2026/2";"Other";4828;"RYMEC";27
479;"2026/2";"Other";6;"Schaeffler LuK";12
479;"2026/2";"West Europe";4675;"STARLINE";133
479;"2026/2";"Portugal";55;"HERTH+BUSS JAKOPARTS";9
479;"2026/2";"SEE";3809;"KNORR-BREMSE";2
479;"2026/2";"Slovenia";433;"STATIM";3
479;"2026/2";"Nordic";5436;"S-TEC";4
479;"2026/2";"West Europe";166;"AISIN";42
479;"2026/2";"West Europe";6984;"Oyodo";3
479;"2026/2";"EEU";156;"JAPANPARTS";4
479;"2026/2";"SEE";156;"JAPANPARTS";1
479;"2026/2";"ROW";6;"Schaeffler LuK";10
479;"2026/2";"Nordic";6355;"NTY";1
479;"2026/2";"Other";201;"KAVO PARTS";1
479;"2026/2";"Balkan";4564;"MOTAQUIP";1
479;"2026/2";"Other";4828;"RYMEC";7
479;"2026/2";"Switzerland";156;"JAPANPARTS";4
479;"2026/2";"ROW";4828;"RYMEC";32
479;"2026/2";"Germany";260;"SASIC";3
479;"2026/2";"Other";2728;"ORIGINAL Schäferbarthold";11
479;"2026/2";"West Europe";161;"TRW";1
479;"2026/2";"Germany";161;"TRW";5
479;"2026/2";"Other";201;"KAVO PARTS";1
479;"2026/2";"West Europe";2728;"ORIGINAL Schäferbarthold";4
479;"2026/2";"Croatia";4342;"TCMATIC";1
479;"2026/2";"Nordic";2728;"ORIGINAL Schäferbarthold";4
479;"2026/2";"Slovenia";257;"ASHIKA";4
479;"2026/2";"Nordic";166;"AISIN";1
479;"2026/2";"ROW";156;"JAPANPARTS";3
479;"2026/2";"Austria";190;"NATIONAL";1
479;"2026/2";"Other";4828;"RYMEC";1
479;"2026/2";"Slovenia";166;"AISIN";3
479;"2026/2";"Balkan";421;"COMLINE";24
479;"2026/2";"West Europe";4694;"NEXUS";2
479;"2026/2";"West Europe";4869;"RED-LINE";18
479;"2026/2";"Other";6;"Schaeffler LuK";8
479;"2026/2";"Other";4559;"MECARM";3
479;"2026/2";"Other";166;"AISIN";1
479;"2026/2";"Balkan";127;"NK";11
479;"2026/2";"Serbia";399;"EXEDY";2
479;"2026/2";"Slovenia";185;"KAMOKA";2
479;"2026/2";"Austria";4869;"RED-LINE";1
479;"2026/2";"Spain";166;"AISIN";1
479;"2026/2";"Other";185;"KAMOKA";1
479;"2026/2";"Romania";257;"ASHIKA";7
479;"2026/2";"Nordic";190;"NATIONAL";63
479;"2026/2";"N";403;"MAXGEAR";1
479;"2026/2";"Other";32;"SACHS";2
479;"2026/2";"Other";6;"Schaeffler LuK";5
479;"2026/2";"Other";6;"Schaeffler LuK";1
479;"2026/2";"Germany";4882;"DIPASPORT";1
479;"2026/2";"West Europe";6;"Schaeffler LuK";350
479;"2026/2";"Slovenia";156;"JAPANPARTS";101
479;"2026/2";"N";4828;"RYMEC";997
479;"2026/2";"EEU";21;"VALEO";73
479;"2026/2";"Nordic";32;"SACHS";305
479;"2026/2";"Croatia";32;"SACHS";3590
479;"2026/2";"Nordic";350;"BLUE PRINT";161
479;"2026/2";"ROW";21;"VALEO";1320
479;"2026/2";"Germany";286;"KAWE";5
479;"2026/2";"Romania";166;"AISIN";14
479;"2026/2";"Romania";350;"BLUE PRINT";676
479;"2026/2";"Austria";156;"JAPANPARTS";65
479;"2026/2";"ROW";32;"SACHS";750
479;"2026/2";"EEU";156;"JAPANPARTS";245
479;"2026/2";"Balkan";6;"Schaeffler LuK";1351
479;"2026/2";"Balkan";21;"VALEO";419
479;"2026/2";"N";350;"BLUE PRINT";335
479;"2026/2";"SEE";6;"Schaeffler LuK";103
479;"2026/2";"Slovenia";32;"SACHS";930
479;"2026/2";"SEE";32;"SACHS";5890
479;"2026/2";"Austria";433;"STATIM";3
479;"2026/2";"Serbia";32;"SACHS";4221
479;"2026/2";"Romania";4828;"RYMEC";90
479;"2026/2";"West Europe";201;"KAVO PARTS";60
479;"2026/2";"Germany";166;"AISIN";86
479;"2026/2";"Nordic";101;"FEBI BILSTEIN";1
479;"2026/2";"Other";32;"SACHS";3
479;"2026/2";"EEU";350;"BLUE PRINT";23
479;"2026/2";"Other";4828;"RYMEC";7
479;"2026/2";"Balkan";350;"BLUE PRINT";71
479;"2026/2";"B";201;"KAVO PARTS";36
479;"2026/2";"EEU";201;"KAVO PARTS";23
479;"2026/2";"Balkan";156;"JAPANPARTS";19
479;"2026/2";"Slovenia";4828;"RYMEC";10
479;"2026/2";"Slovenia";286;"KAWE";1
479;"2026/2";"ROW";4559;"MECARM";1
479;"2026/2";"SEE";156;"JAPANPARTS";7
479;"2026/2";"SEE";4694;"NEXUS";1
479;"2026/2";"West Europe";399;"EXEDY";45
479;"2026/2";"EEU";21;"VALEO";17
479;"2026/2";"EEU";166;"AISIN";2
479;"2026/2";"West Europe";166;"AISIN";3
479;"2026/2";"Switzerland";4828;"RYMEC";20
479;"2026/2";"Other";4828;"RYMEC";4
479;"2026/2";"Spain";4828;"RYMEC";7
479;"2026/2";"SEE";21;"VALEO";17
479;"2026/2";"West Europe";257;"ASHIKA";14
479;"2026/2";"Germany";3191;"Augustin Group";2
479;"2026/2";"Other";166;"AISIN";5
479;"2026/2";"Other";350;"BLUE PRINT";6
479;"2026/2";"Switzerland";166;"AISIN";173
479;"2026/2";"Other";257;"ASHIKA";3
479;"2026/2";"Austria";201;"KAVO PARTS";3
479;"2026/2";"B";2728;"ORIGINAL Schäferbarthold";2
479;"2026/2";"SEE";201;"KAVO PARTS";7
479;"2026/2";"SEE";4561;"WESTLAKE";2
479;"2026/2";"Other";156;"JAPANPARTS";3
479;"2026/2";"Other";399;"EXEDY";1
479;"2026/2";"Other";399;"EXEDY";1
479;"2026/2";"Other";350;"BLUE PRINT";1
479;"2026/2";"SEE";21;"VALEO";11
479;"2026/2";"Other";21;"VALEO";9
479;"2026/2";"Other";350;"BLUE PRINT";1
479;"2026/2";"Slovenia";2235;"TQ";1
479;"2026/2";"Other";32;"SACHS";2
479;"2026/2";"ROW";440;"NPS";1
479;"2026/2";"West Europe";260;"SASIC";1
479;"2026/2";"Portugal";4828;"RYMEC";236
479;"2026/2";"Germany";294;"SACHS PERFORMANCE";29
479;"2026/2";"Serbia";481;"JAPKO";170
479;"2026/2";"Other";470;"MAPA";9
479;"2026/2";"Balkan";127;"NK";2
479;"2026/2";"Croatia";286;"KAWE";6
479;"2026/2";"Slovenia";4675;"STARLINE";6
479;"2026/2";"Croatia";190;"NATIONAL";2
479;"2026/2";"Portugal";7770;"NipoKM";1
479;"2026/2";"Serbia";301;"TOPRAN";1
479;"2026/2";"N";6359;"IAP QUALITY PARTS";1
479;"2026/2";"Portugal";4559;"MECARM";1
479;"2026/2";"Portugal";399;"EXEDY";2
479;"2026/2";"Other";4938;"FAST";4
479;"2026/2";"Portugal";403;"MAXGEAR";1
479;"2026/2";"Slovenia";5251;"HART";1
479;"2026/2";"Portugal";4598;"3RG";1
479;"2026/2";"Germany";248;"NIPPARTS";2
479;"2026/2";"Germany";4346;"vika";1
479;"2026/2";"West Europe";433;"STATIM";4
479;"2026/2";"Balkan";185;"KAMOKA";1
479;"2026/2";"Germany";5436;"S-TEC";9
479;"2026/2";"Other";55;"HERTH+BUSS JAKOPARTS";1
479;"2026/2";"Austria";177;"BTS Turbo";1
479;"2026/2";"Germany";4869;"RED-LINE";1
479;"2026/2";"SEE";166;"AISIN";467
479;"2026/2";"Austria";21;"VALEO";1303
479;"2026/2";"Nordic";166;"AISIN";51
479;"2026/2";"West Europe";32;"SACHS";142
479;"2026/2";"Germany";4364;"ACKOJA";16
479;"2026/2";"EEU";166;"AISIN";278
479;"2026/2";"Other";21;"VALEO";643
479;"2026/2";"Nordic";21;"VALEO";205
479;"2026/2";"EEU";32;"SACHS";85
479;"2026/2";"SEE";21;"VALEO";8166
479;"2026/2";"Other";6;"Schaeffler LuK";315
479;"2026/2";"West Europe";156;"JAPANPARTS";191
479;"2026/2";"Nordic";4828;"RYMEC";84
479;"2026/2";"Romania";6;"Schaeffler LuK";10255
479;"2026/2";"West Europe";55;"HERTH+BUSS JAKOPARTS";15
479;"2026/2";"B";166;"AISIN";29
479;"2026/2";"Nordic";21;"VALEO";17
479;"2026/2";"EEU";350;"BLUE PRINT";17
479;"2026/2";"Balkan";166;"AISIN";9
479;"2026/2";"Germany";185;"KAMOKA";15
479;"2026/2";"Other";32;"SACHS";67
479;"2026/2";"ROW";350;"BLUE PRINT";9
479;"2026/2";"Other";32;"SACHS";2
479;"2026/2";"West Europe";350;"BLUE PRINT";679
479;"2026/2";"Other";55;"HERTH+BUSS JAKOPARTS";3
479;"2026/2";"Other";32;"SACHS";12
479;"2026/2";"Other";6;"Schaeffler LuK";11
479;"2026/2";"Germany";4938;"FAST";2
479;"2026/2";"SEE";5251;"HART";2
479;"2026/2";"Slovenia";4342;"TCMATIC";2
479;"2026/2";"Germany";4694;"NEXUS";15
479;"2026/2";"Balkan";4828;"RYMEC";4
479;"2026/2";"Other";260;"SASIC";1
479;"2026/2";"Other";21;"VALEO";2
479;"2026/2";"Other";350;"BLUE PRINT";1
479;"2026/2";"West Europe";4828;"RYMEC";1
479;"2026/2";"West Europe";201;"KAVO PARTS";1
479;"2026/2";"Nordic";32;"SACHS";1
479;"2026/2";"Nordic";201;"KAVO PARTS";1
479;"2026/2";"Other";481;"JAPKO";13
479;"2026/2";"Balkan";4561;"WESTLAKE";160
479;"2026/2";"SEE";55;"HERTH+BUSS JAKOPARTS";7
479;"2026/2";"Germany";1471;"Pika Autoteile";4
479;"2026/2";"N";4501;"LUCAS";1
479;"2026/2";"Slovenia";481;"JAPKO";10
479;"2026/2";"Spain";4773;"MDR";2
479;"2026/2";"Other";21;"VALEO";2
479;"2026/2";"West Europe";399;"EXEDY";1
479;"2026/2";"N";355;"DT Spare Parts";1
479;"2026/2";"Other";399;"EXEDY";1
479;"2026/2";"Slovenia";190;"NATIONAL";1
479;"2026/2";"Nordic";399;"EXEDY";2
479;"2026/2";"Germany";4358;"CLUTCHNUS";2
479;"2026/2";"Nordic";166;"AISIN";36
479;"2026/2";"Germany";5349;"BOGAP";1
479;"2026/2";"Other";55;"HERTH+BUSS JAKOPARTS";1
479;"2026/2";"SEE";257;"ASHIKA";2
479;"2026/2";"West Europe";4342;"TCMATIC";3
479;"2026/2";"West Europe";166;"AISIN";1
479;"2026/2";"Other";6;"Schaeffler LuK";1
479;"2026/2";"West Europe";6;"Schaeffler LuK";7103
479;"2026/2";"SEE";32;"SACHS";2584
479;"2026/2";"EEU";21;"VALEO";64
479;"2026/2";"Slovenia";350;"BLUE PRINT";81
479;"2026/2";"Croatia";156;"JAPANPARTS";325
479;"2026/2";"Croatia";399;"EXEDY";7
479;"2026/2";"Germany";127;"NK";238
479;"2026/2";"Germany";400;"RAICAM";2
479;"2026/2";"West Europe";21;"VALEO";1444
479;"2026/2";"Nordic";32;"SACHS";257
479;"2026/2";"Nordic";350;"BLUE PRINT";89
479;"2026/2";"B";4828;"RYMEC";900
479;"2026/2";"West Europe";55;"HERTH+BUSS JAKOPARTS";70
479;"2026/2";"N";201;"KAVO PARTS";63
479;"2026/2";"Croatia";166;"AISIN";25
479;"2026/2";"ROW";166;"AISIN";22
479;"2026/2";"Slovenia";21;"VALEO";1079
479;"2026/2";"SEE";4828;"RYMEC";10
479;"2026/2";"B";350;"BLUE PRINT";638
479;"2026/2";"Nordic";156;"JAPANPARTS";20
479;"2026/2";"Croatia";4828;"RYMEC";108
479;"2026/2";"Portugal";350;"BLUE PRINT";747
479;"2026/2";"Nordic";55;"HERTH+BUSS JAKOPARTS";8
479;"2026/2";"Other";32;"SACHS";2
479;"2026/2";"Other";6;"Schaeffler LuK";31
479;"2026/2";"SEE";6;"Schaeffler LuK";23
479;"2026/2";"Germany";257;"ASHIKA";9
479;"2026/2";"Serbia";470;"MAPA";91
479;"2026/2";"Nordic";21;"VALEO";8
479;"2026/2";"Austria";6984;"Oyodo";5
479;"2026/2";"EEU";166;"AISIN";6
479;"2026/2";"Germany";6473;"NAPA";1
479;"2026/2";"Other";6;"Schaeffler LuK";1
479;"2026/2";"Germany";162;"VAICO";5
479;"2026/2";"SEE";257;"ASHIKA";8
479;"2026/2";"Other";4828;"RYMEC";4
479;"2026/2";"Other";6;"Schaeffler LuK";1
479;"2026/2";"Other";6;"Schaeffler LuK";2
479;"2026/2";"Other";21;"VALEO";3
479;"2026/2";"Other";32;"SACHS";1
479;"2026/2";"Other";32;"SACHS";1
479;"2026/2";"Other";21;"VALEO";1
479;"2026/2";"Balkan";257;"ASHIKA";12
479;"2026/2";"SEE";4828;"RYMEC";1
479;"2026/2";"Slovenia";4346;"vika";1
479;"2026/2";"Croatia";481;"JAPKO";146
479;"2026/2";"Croatia";260;"SASIC";6
479;"2026/2";"West Europe";201;"KAVO PARTS";2
479;"2026/2";"B";127;"NK";30
479;"2026/2";"Balkan";481;"JAPKO";34
479;"2026/2";"Portugal";156;"JAPANPARTS";5
479;"2026/2";"Serbia";4559;"MECARM";3
479;"2026/2";"Germany";603;"MEC-DIESEL";3
479;"2026/2";"Germany";355;"DT Spare Parts";8
479;"2026/2";"Nordic";475;"BORG & BECK";3
479;"2026/2";"Austria";475;"BORG & BECK";1
479;"2026/2";"Nordic";257;"ASHIKA";9
479;"2026/2";"N";204;"Schaeffler INA";4
479;"2026/2";"SEE";355;"DT Spare Parts";1
479;"2026/2";"Balkan";433;"STATIM";2
479;"2026/2";"SEE";161;"TRW";1
479;"2026/2";"Nordic";156;"JAPANPARTS";8
479;"2026/2";"Other";6;"Schaeffler LuK";1
479;"2026/2";"West Europe";4882;"DIPASPORT";4
479;"2026/2";"Germany";4561;"WESTLAKE";1
479;"2026/2";"Other";4567;"EATON";1
479;"2026/2";"Balkan";190;"NATIONAL";2
479;"2026/2";"Other";21;"VALEO";5
479;"2026/2";"SEE";6;"Schaeffler LuK";8424
479;"2026/2";"Slovenia";6;"Schaeffler LuK";3028
479;"2026/2";"Germany";403;"MAXGEAR";3
479;"2026/2";"West Europe";32;"SACHS";2070
479;"2026/2";"West Europe";156;"JAPANPARTS";112
479;"2026/2";"N";156;"JAPANPARTS";224
479;"2026/2";"N";6;"Schaeffler LuK";3738
479;"2026/2";"B";6;"Schaeffler LuK";3976
479;"2026/2";"EEU";32;"SACHS";370
479;"2026/2";"Austria";350;"BLUE PRINT";215
479;"2026/2";"Nordic";6;"Schaeffler LuK";1218
479;"2026/2";"SEE";399;"EXEDY";221
479;"2026/2";"Croatia";21;"VALEO";3347
479;"2026/2";"Croatia";350;"BLUE PRINT";270
479;"2026/2";"Germany";2789;"NAPA Germany";517
479;"2026/2";"West Europe";32;"SACHS";113
479;"2026/2";"West Europe";32;"SACHS";2571
479;"2026/2";"West Europe";4828;"RYMEC";184
479;"2026/2";"Other";6;"Schaeffler LuK";1845
479;"2026/2";"Balkan";32;"SACHS";495
479;"2026/2";"Serbia";6;"Schaeffler LuK";11683
479;"2026/2";"Slovenia";55;"HERTH+BUSS JAKOPARTS";6
479;"2026/2";"Other";32;"SACHS";10
479;"2026/2";"Balkan";6;"Schaeffler LuK";5636
479;"2026/2";"Nordic";201;"KAVO PARTS";12
479;"2026/2";"Switzerland";350;"BLUE PRINT";28
479;"2026/2";"Austria";257;"ASHIKA";3
479;"2026/2";"Nordic";350;"BLUE PRINT";25
479;"2026/2";"Nordic";21;"VALEO";224
479;"2026/2";"B";156;"JAPANPARTS";213
479;"2026/2";"Germany";481;"JAPKO";8
479;"2026/2";"Other";4828;"RYMEC";1
479;"2026/2";"Other";6;"Schaeffler LuK";1
479;"2026/2";"Germany";2728;"ORIGINAL Schäferbarthold";35
479;"2026/2";"B";55;"HERTH+BUSS JAKOPARTS";58
479;"2026/2";"Other";21;"VALEO";2
479;"2026/2";"EEU";156;"JAPANPARTS";32
479;"2026/2";"Nordic";6;"Schaeffler LuK";884
479;"2026/2";"Other";166;"AISIN";11
479;"2026/2";"EEU";55;"HERTH+BUSS JAKOPARTS";9
479;"2026/2";"Germany";6984;"Oyodo";6
479;"2026/2";"EEU";161;"TRW";50
479;"2026/2";"Germany";4342;"TCMATIC";8
479;"2026/2";"Nordic";6;"Schaeffler LuK";9
479;"2026/2";"Nordic";4828;"RYMEC";2
479;"2026/2";"Other";161;"TRW";1
479;"2026/2";"Other";6;"Schaeffler LuK";2
479;"2026/2";"Other";156;"JAPANPARTS";8
479;"2026/2";"SEE";32;"SACHS";20
479;"2026/2";"SEE";185;"KAMOKA";1
479;"2026/2";"West Europe";2728;"ORIGINAL Schäferbarthold";1
479;"2026/2";"SEE";470;"MAPA";62
479;"2026/2";"EEU";403;"MAXGEAR";1
479;"2026/2";"Austria";166;"AISIN";11
479;"2026/2";"Croatia";294;"SACHS PERFORMANCE";2
479;"2026/2";"Balkan";166;"AISIN";25
479;"2026/2";"Slovenia";4871;"COFLE";1
479;"2026/2";"Nordic";55;"HERTH+BUSS JAKOPARTS";10
479;"2026/2";"SEE";440;"NPS";2
479;"2026/2";"Other";166;"AISIN";1
479;"2026/2";"Other";6;"Schaeffler LuK";1
