GENART;LDATE;LKZ;DLNR;DLNRBEZ;QTY_POS
1561;"2026/2";"West Europe";263;"SEIM";1
1561;"2026/2";"N";6484;"FREY";1
1561;"2026/2";"Germany";4546;"KRAFT AUTOMOTIVE";1
1561;"2026/2";"Germany";4657;"ABAKUS";15
1561;"2026/2";"Germany";21;"VALEO";10450
1561;"2026/2";"EEU";95;"MAGNETI MARELLI";360
1561;"2026/2";"Germany";162;"VAICO";768
1561;"2026/2";"Croatia";36;"VAN WEZEL";866
1561;"2026/2";"Croatia";355;"DT Spare Parts";14
1561;"2026/2";"Croatia";4389;"MAX";1313
1561;"2026/2";"West Europe";21;"VALEO";8
1561;"2026/2";"West Europe";4585;"DOGA";817
1561;"2026/2";"B";94;"METZGER AUTOTEILE";37
1561;"2026/2";"West Europe";94;"METZGER AUTOTEILE";53
1561;"2026/2";"Balkan";6558;"AIC";3
1561;"2026/2";"Nordic";4849;"Ac Rolcar";11
1561;"2026/2";"B";101;"FEBI BILSTEIN";94
1561;"2026/2";"Nordic";4849;"Ac Rolcar";56
1561;"2026/2";"Slovenia";36;"VAN WEZEL";184
1561;"2026/2";"Slovenia";95;"MAGNETI MARELLI";190
1561;"2026/2";"Switzerland";36;"VAN WEZEL";509
1561;"2026/2";"West Europe";5343;"YSPARTS";2
1561;"2026/2";"Switzerland";4585;"DOGA";22
1561;"2026/2";"Other";4849;"Ac Rolcar";2
1561;"2026/2";"Nordic";94;"METZGER AUTOTEILE";38
1561;"2026/2";"Austria";4389;"MAX";48
1561;"2026/2";"West Europe";101;"FEBI BILSTEIN";26
1561;"2026/2";"B";4719;"LIFT-TEK";3
1561;"2026/2";"EEU";301;"TOPRAN";8
1561;"2026/2";"West Europe";4719;"LIFT-TEK";6
1561;"2026/2";"EEU";36;"VAN WEZEL";7
1561;"2026/2";"EEU";4389;"MAX";17
1561;"2026/2";"EEU";4657;"ABAKUS";2
1561;"2026/2";"EEU";301;"TOPRAN";2
1561;"2026/2";"Portugal";4664;"Metalcaucho";1
1561;"2026/2";"SEE";4849;"Ac Rolcar";6
1561;"2026/2";"EEU";21;"VALEO";5
1561;"2026/2";"Croatia";4555;"BLIC";11
1561;"2026/2";"Balkan";6558;"AIC";95
1561;"2026/2";"Spain";355;"DT Spare Parts";2
1561;"2026/2";"Nordic";340;"PRASCO";3
1561;"2026/2";"Nordic";21;"VALEO";1
1561;"2026/2";"EEU";4585;"DOGA";4
1561;"2026/2";"Other";36;"VAN WEZEL";31
1561;"2026/2";"SEE";4849;"Ac Rolcar";1
1561;"2026/2";"West Europe";403;"MAXGEAR";2
1561;"2026/2";"Switzerland";162;"VAICO";23
1561;"2026/2";"Other";658;"POLCAR";1
1561;"2026/2";"Slovenia";4555;"BLIC";4
1561;"2026/2";"Other";403;"MAXGEAR";1
1561;"2026/2";"Other";4585;"DOGA";1
1561;"2026/2";"Serbia";36;"VAN WEZEL";28
1561;"2026/2";"Balkan";4849;"Ac Rolcar";6
1561;"2026/2";"Portugal";21;"VALEO";29
1561;"2026/2";"Serbia";4719;"LIFT-TEK";19
1561;"2026/2";"Serbia";435;"EQUAL QUALITY";4
1561;"2026/2";"West Europe";263;"SEIM";9
1561;"2026/2";"West Europe";4555;"BLIC";3
1561;"2026/2";"B";263;"SEIM";17
1561;"2026/2";"Portugal";101;"FEBI BILSTEIN";117
1561;"2026/2";"Spain";4522;"KSH EUROPE";11
1561;"2026/2";"Other";6558;"AIC";9
1561;"2026/2";"SEE";209;"TRUCKTEC AUTOMOTIVE";2
1561;"2026/2";"Other";78;"KLOKKERHOLM";1
1561;"2026/2";"Other";101;"FEBI BILSTEIN";3
1561;"2026/2";"Balkan";234;"ERA";1
1561;"2026/2";"SEE";355;"DT Spare Parts";1
1561;"2026/2";"Balkan";263;"SEIM";4
1561;"2026/2";"Austria";4391;"EUROREPAR";1
1561;"2026/2";"Balkan";4721;"MIRAGLIO";1
1561;"2026/2";"Germany";4721;"MIRAGLIO";4
1561;"2026/2";"Portugal";350;"BLUE PRINT";1
1561;"2026/2";"Germany";355;"DT Spare Parts";35
1561;"2026/2";"Balkan";94;"METZGER AUTOTEILE";15
1561;"2026/2";"Austria";926;"Augustin Group FCA";1
1561;"2026/2";"Other";6355;"NTY";1
1561;"2026/2";"Nordic";35;"LEMFÖRDER";3
1561;"2026/2";"Balkan";323;"AUTOMEGA";1
1561;"2026/2";"Nordic";21;"VALEO";109
1561;"2026/2";"Other";36;"VAN WEZEL";3
1561;"2026/2";"SEE";4657;"ABAKUS";1
1561;"2026/2";"West Europe";603;"MEC-DIESEL";1
1561;"2026/2";"SEE";36;"VAN WEZEL";1
1561;"2026/2";"Spain";6995;"Professional Parts";1
1561;"2026/2";"Nordic";162;"VAICO";1
1561;"2026/2";"Nordic";36;"VAN WEZEL";1
1561;"2026/2";"Nordic";36;"VAN WEZEL";2
1561;"2026/2";"SEE";36;"VAN WEZEL";139
1561;"2026/2";"West Europe";4849;"Ac Rolcar";168
1561;"2026/2";"SEE";4720;"PMM";2123
1561;"2026/2";"EEU";403;"MAXGEAR";1888
1561;"2026/2";"Croatia";21;"VALEO";298
1561;"2026/2";"Germany";4202;"BINDER";10
1561;"2026/2";"Croatia";403;"MAXGEAR";181
1561;"2026/2";"Croatia";4585;"DOGA";294
1561;"2026/2";"West Europe";36;"VAN WEZEL";70
1561;"2026/2";"Nordic";78;"KLOKKERHOLM";43
1561;"2026/2";"N";101;"FEBI BILSTEIN";30
1561;"2026/2";"Austria";5343;"YSPARTS";2
1561;"2026/2";"B";403;"MAXGEAR";396
1561;"2026/2";"B";4585;"DOGA";220
1561;"2026/2";"Austria";301;"TOPRAN";22
1561;"2026/2";"West Europe";101;"FEBI BILSTEIN";115
1561;"2026/2";"Austria";95;"MAGNETI MARELLI";284
1561;"2026/2";"N";268;"JP GROUP";2
1561;"2026/2";"Nordic";101;"FEBI BILSTEIN";26
1561;"2026/2";"Balkan";403;"MAXGEAR";14
1561;"2026/2";"Austria";21;"VALEO";417
1561;"2026/2";"Austria";78;"KLOKKERHOLM";65
1561;"2026/2";"Austria";94;"METZGER AUTOTEILE";154
1561;"2026/2";"Other";4849;"Ac Rolcar";3
1561;"2026/2";"SEE";4623;"SAMPA";26
1561;"2026/2";"EEU";36;"VAN WEZEL";1
1561;"2026/2";"West Europe";6355;"NTY";30
1561;"2026/2";"EEU";162;"VAICO";3
1561;"2026/2";"EEU";403;"MAXGEAR";88
1561;"2026/2";"EEU";4849;"Ac Rolcar";12
1561;"2026/2";"Germany";234;"ERA";24
1561;"2026/2";"Germany";6358;"RIDEX";4
1561;"2026/2";"Nordic";101;"FEBI BILSTEIN";21
1561;"2026/2";"Balkan";403;"MAXGEAR";1
1561;"2026/2";"SEE";6558;"AIC";18
1561;"2026/2";"West Europe";21;"VALEO";59
1561;"2026/2";"Other";403;"MAXGEAR";14
1561;"2026/2";"SEE";4585;"DOGA";6
1561;"2026/2";"Germany";263;"SEIM";25
1561;"2026/2";"SEE";405;"CAUTEX";1
1561;"2026/2";"Slovenia";4657;"ABAKUS";3
1561;"2026/2";"Other";403;"MAXGEAR";12
1561;"2026/2";"Other";4849;"Ac Rolcar";3
1561;"2026/2";"Croatia";4720;"PMM";10
1561;"2026/2";"West Europe";4585;"DOGA";6
1561;"2026/2";"Nordic";6558;"AIC";2
1561;"2026/2";"Other";101;"FEBI BILSTEIN";1
1561;"2026/2";"Slovenia";6355;"NTY";9
1561;"2026/2";"Nordic";94;"METZGER AUTOTEILE";4
1561;"2026/2";"Balkan";268;"JP GROUP";7
1561;"2026/2";"SEE";4585;"DOGA";2
1561;"2026/2";"Croatia";78;"KLOKKERHOLM";71
1561;"2026/2";"Other";4849;"Ac Rolcar";1
1561;"2026/2";"Nordic";21;"VALEO";1
1561;"2026/2";"Nordic";4603;"ELECTRIC LIFE";1
1561;"2026/2";"EEU";4969;"ESEN SKV";1
1561;"2026/2";"Other";4585;"DOGA";1
1561;"2026/2";"Romania";21;"VALEO";76
1561;"2026/2";"Balkan";21;"VALEO";11
1561;"2026/2";"Balkan";4719;"LIFT-TEK";3
1561;"2026/2";"Croatia";162;"VAICO";2
1561;"2026/2";"Croatia";4202;"BINDER";4
1561;"2026/2";"West Europe";4938;"FAST";5
1561;"2026/2";"Other";21;"VALEO";7
1561;"2026/2";"West Europe";6558;"AIC";10
1561;"2026/2";"N";4603;"ELECTRIC LIFE";1
1561;"2026/2";"West Europe";4849;"Ac Rolcar";1
1561;"2026/2";"Slovenia";4353;"DPA";1
1561;"2026/2";"Other";263;"SEIM";2
1561;"2026/2";"Serbia";4721;"MIRAGLIO";4
1561;"2026/2";"Balkan";95;"MAGNETI MARELLI";1
1561;"2026/2";"Balkan";101;"FEBI BILSTEIN";1
1561;"2026/2";"Other";162;"VAICO";1
1561;"2026/2";"Nordic";21;"VALEO";18
1561;"2026/2";"Balkan";186;"DENCKERMANN";3
1561;"2026/2";"Spain";78;"KLOKKERHOLM";8
1561;"2026/2";"N";4394;"opzional";2
1561;"2026/2";"Nordic";36;"VAN WEZEL";17
1561;"2026/2";"Austria";3720;"AutoTechteile";1
1561;"2026/2";"EEU";234;"ERA";1
1561;"2026/2";"EEU";4495;"AUGER";1
1561;"2026/2";"N";350;"BLUE PRINT";2
1561;"2026/2";"Germany";654;"COS.PEL";2
1561;"2026/2";"Nordic";78;"KLOKKERHOLM";1
1561;"2026/2";"Other";36;"VAN WEZEL";1
1561;"2026/2";"SEE";101;"FEBI BILSTEIN";66
1561;"2026/2";"Balkan";301;"TOPRAN";41
1561;"2026/2";"West Europe";403;"MAXGEAR";304
1561;"2026/2";"Croatia";4849;"Ac Rolcar";201
1561;"2026/2";"N";4849;"Ac Rolcar";79
1561;"2026/2";"Austria";36;"VAN WEZEL";1411
1561;"2026/2";"Other";4849;"Ac Rolcar";15
1561;"2026/2";"Portugal";4719;"LIFT-TEK";1160
1561;"2026/2";"Slovenia";4389;"MAX";459
1561;"2026/2";"Slovenia";4721;"MIRAGLIO";3
1561;"2026/2";"Austria";101;"FEBI BILSTEIN";202
1561;"2026/2";"Other";403;"MAXGEAR";7
1561;"2026/2";"Croatia";301;"TOPRAN";128
1561;"2026/2";"Germany";63;"PE Automotive";18
1561;"2026/2";"SEE";21;"VALEO";23
1561;"2026/2";"EEU";4585;"DOGA";28
1561;"2026/2";"Germany";2728;"ORIGINAL Schäferbarthold";4
1561;"2026/2";"Nordic";95;"MAGNETI MARELLI";42
1561;"2026/2";"Nordic";301;"TOPRAN";12
1561;"2026/2";"Austria";186;"DENCKERMANN";6
1561;"2026/2";"Nordic";268;"JP GROUP";1
1561;"2026/2";"SEE";403;"MAXGEAR";14
1561;"2026/2";"Nordic";263;"SEIM";2
1561;"2026/2";"Slovenia";186;"DENCKERMANN";9
1561;"2026/2";"B";6558;"AIC";1
1561;"2026/2";"Slovenia";94;"METZGER AUTOTEILE";86
1561;"2026/2";"West Europe";4657;"ABAKUS";7
1561;"2026/2";"West Europe";101;"FEBI BILSTEIN";21
1561;"2026/2";"Nordic";6355;"NTY";11
1561;"2026/2";"EEU";101;"FEBI BILSTEIN";5
1561;"2026/2";"EEU";4849;"Ac Rolcar";12
1561;"2026/2";"EEU";101;"FEBI BILSTEIN";3
1561;"2026/2";"SEE";403;"MAXGEAR";1
1561;"2026/2";"SEE";4364;"ACKOJA";1
1561;"2026/2";"Portugal";94;"METZGER AUTOTEILE";3
1561;"2026/2";"Serbia";6558;"AIC";22
1561;"2026/2";"Germany";4720;"PMM";2
1561;"2026/2";"Balkan";4555;"BLIC";2
1561;"2026/2";"ROW";4664;"Metalcaucho";1
1561;"2026/2";"N";94;"METZGER AUTOTEILE";51
1561;"2026/2";"Germany";6942;"ENERGY";1
1561;"2026/2";"Other";403;"MAXGEAR";1
1561;"2026/2";"Other";403;"MAXGEAR";1
1561;"2026/2";"Nordic";301;"TOPRAN";2
1561;"2026/2";"Portugal";403;"MAXGEAR";1
1561;"2026/2";"Portugal";4603;"ELECTRIC LIFE";766
1561;"2026/2";"SEE";162;"VAICO";3
1561;"2026/2";"Austria";263;"SEIM";1
1561;"2026/2";"Croatia";94;"METZGER AUTOTEILE";62
1561;"2026/2";"Croatia";253;"DIEDERICHS";4
1561;"2026/2";"Serbia";4969;"ESEN SKV";1
1561;"2026/2";"Serbia";4849;"Ac Rolcar";237
1561;"2026/2";"Balkan";4394;"opzional";2
1561;"2026/2";"West Europe";263;"SEIM";12
1561;"2026/2";"West Europe";4849;"Ac Rolcar";115
1561;"2026/2";"Switzerland";234;"ERA";3
1561;"2026/2";"Other";355;"DT Spare Parts";2
1561;"2026/2";"Romania";78;"KLOKKERHOLM";12
1561;"2026/2";"Balkan";4202;"BINDER";2
1561;"2026/2";"Balkan";4719;"LIFT-TEK";2
1561;"2026/2";"Other";6558;"AIC";1
1561;"2026/2";"Slovenia";234;"ERA";6
1561;"2026/2";"Romania";355;"DT Spare Parts";4
1561;"2026/2";"Slovenia";4391;"EUROREPAR";1
1561;"2026/2";"West Europe";101;"FEBI BILSTEIN";1
1561;"2026/2";"Austria";4683;"OSSCA";1
1561;"2026/2";"Balkan";185;"KAMOKA";126
1561;"2026/2";"SEE";162;"VAICO";1
1561;"2026/2";"Austria";4394;"opzional";3
1561;"2026/2";"N";4344;"ELTA AUTOMOTIVE";1
1561;"2026/2";"West Europe";4364;"ACKOJA";1
1561;"2026/2";"Other";21;"VALEO";1
1561;"2026/2";"West Europe";36;"VAN WEZEL";1
1561;"2026/2";"Germany";95;"MAGNETI MARELLI";1368
1561;"2026/2";"Germany";36;"VAN WEZEL";22000
1561;"2026/2";"Austria";4603;"ELECTRIC LIFE";50
1561;"2026/2";"Croatia";95;"MAGNETI MARELLI";260
1561;"2026/2";"Croatia";4721;"MIRAGLIO";22
1561;"2026/2";"Germany";6558;"AIC";1081
1561;"2026/2";"West Europe";4969;"ESEN SKV";56
1561;"2026/2";"EEU";4849;"Ac Rolcar";345
1561;"2026/2";"West Europe";403;"MAXGEAR";1314
1561;"2026/2";"N";21;"VALEO";244
1561;"2026/2";"Slovenia";4585;"DOGA";34
1561;"2026/2";"Nordic";95;"MAGNETI MARELLI";3
1561;"2026/2";"Austria";4938;"FAST";16
1561;"2026/2";"West Europe";95;"MAGNETI MARELLI";129
1561;"2026/2";"Other";403;"MAXGEAR";5
1561;"2026/2";"Germany";4969;"ESEN SKV";48
1561;"2026/2";"Switzerland";21;"VALEO";1231
1561;"2026/2";"Balkan";36;"VAN WEZEL";1034
1561;"2026/2";"Germany";340;"PRASCO";20
1561;"2026/2";"EEU";4585;"DOGA";25
1561;"2026/2";"Nordic";101;"FEBI BILSTEIN";11
1561;"2026/2";"EEU";95;"MAGNETI MARELLI";28
1561;"2026/2";"Other";403;"MAXGEAR";5
1561;"2026/2";"Austria";4202;"BINDER";658
1561;"2026/2";"Slovenia";403;"MAXGEAR";29
1561;"2026/2";"Romania";4849;"Ac Rolcar";175
1561;"2026/2";"Nordic";185;"KAMOKA";4
1561;"2026/2";"Austria";4657;"ABAKUS";12
1561;"2026/2";"Germany";35;"LEMFÖRDER";177
1561;"2026/2";"EEU";4969;"ESEN SKV";1
1561;"2026/2";"EEU";6558;"AIC";4
1561;"2026/2";"Nordic";94;"METZGER AUTOTEILE";5
1561;"2026/2";"Nordic";21;"VALEO";3
1561;"2026/2";"EEU";209;"TRUCKTEC AUTOMOTIVE";2
1561;"2026/2";"Portugal";4938;"FAST";8
1561;"2026/2";"West Europe";162;"VAICO";3
1561;"2026/2";"Spain";4849;"Ac Rolcar";2
1561;"2026/2";"Switzerland";4364;"ACKOJA";12
1561;"2026/2";"ROW";4849;"Ac Rolcar";1
1561;"2026/2";"West Europe";268;"JP GROUP";1
1561;"2026/2";"Spain";94;"METZGER AUTOTEILE";3
1561;"2026/2";"Other";4389;"MAX";2
1561;"2026/2";"Nordic";151;"SWAG";1
1561;"2026/2";"Other";36;"VAN WEZEL";2
1561;"2026/2";"Other";101;"FEBI BILSTEIN";1
1561;"2026/2";"N";4969;"ESEN SKV";1
1561;"2026/2";"Serbia";403;"MAXGEAR";5
1561;"2026/2";"Portugal";4834;"FARE SA";1
1561;"2026/2";"Nordic";403;"MAXGEAR";2
1561;"2026/2";"Switzerland";263;"SEIM";22
1561;"2026/2";"Portugal";4585;"DOGA";2775
1561;"2026/2";"Croatia";234;"ERA";57
1561;"2026/2";"Serbia";95;"MAGNETI MARELLI";30
1561;"2026/2";"Portugal";78;"KLOKKERHOLM";1
1561;"2026/2";"West Europe";4546;"KRAFT AUTOMOTIVE";1
1561;"2026/2";"Other";4202;"BINDER";3
1561;"2026/2";"Switzerland";35;"LEMFÖRDER";10
1561;"2026/2";"Slovenia";4202;"BINDER";10
1561;"2026/2";"N";263;"SEIM";4
1561;"2026/2";"Germany";268;"JP GROUP";1
1561;"2026/2";"Serbia";4938;"FAST";3
1561;"2026/2";"Austria";63;"PE Automotive";1
1561;"2026/2";"Spain";234;"ERA";1
1561;"2026/2";"Slovenia";4603;"ELECTRIC LIFE";2
1561;"2026/2";"Balkan";4938;"FAST";2
1561;"2026/2";"West Europe";6558;"AIC";4
1561;"2026/2";"Romania";4495;"AUGER";1
1561;"2026/2";"Nordic";35;"LEMFÖRDER";1
1561;"2026/2";"Other";185;"KAMOKA";1
1561;"2026/2";"Other";6558;"AIC";1
1561;"2026/2";"SEE";36;"VAN WEZEL";1
1561;"2026/2";"Germany";484;"CASCO";6
1561;"2026/2";"West Europe";4721;"MIRAGLIO";66
1561;"2026/2";"SEE";355;"DT Spare Parts";8
1561;"2026/2";"SEE";4391;"EUROREPAR";1
1561;"2026/2";"SEE";4353;"DPA";126
1561;"2026/2";"Nordic";95;"MAGNETI MARELLI";35
1561;"2026/2";"Austria";4849;"Ac Rolcar";99
1561;"2026/2";"Nordic";403;"MAXGEAR";105
1561;"2026/2";"B";95;"MAGNETI MARELLI";114
1561;"2026/2";"West Europe";4849;"Ac Rolcar";218
1561;"2026/2";"West Europe";209;"TRUCKTEC AUTOMOTIVE";6
1561;"2026/2";"Nordic";4969;"ESEN SKV";5
1561;"2026/2";"SEE";6355;"NTY";1
1561;"2026/2";"B";301;"TOPRAN";10
1561;"2026/2";"Germany";6355;"NTY";12
1561;"2026/2";"Nordic";403;"MAXGEAR";14
1561;"2026/2";"Croatia";4603;"ELECTRIC LIFE";3
1561;"2026/2";"Nordic";403;"MAXGEAR";115
1561;"2026/2";"Germany";658;"POLCAR";1
1561;"2026/2";"Switzerland";403;"MAXGEAR";17
1561;"2026/2";"Nordic";403;"MAXGEAR";11
1561;"2026/2";"Nordic";4849;"Ac Rolcar";19
1561;"2026/2";"N";185;"KAMOKA";1
1561;"2026/2";"Slovenia";21;"VALEO";64
1561;"2026/2";"Serbia";101;"FEBI BILSTEIN";8
1561;"2026/2";"Romania";101;"FEBI BILSTEIN";55
1561;"2026/2";"Spain";4719;"LIFT-TEK";12
1561;"2026/2";"West Europe";185;"KAMOKA";12
1561;"2026/2";"Slovenia";4969;"ESEN SKV";21
1561;"2026/2";"SEE";185;"KAMOKA";2
1561;"2026/2";"Germany";4391;"EUROREPAR";3
1561;"2026/2";"Nordic";403;"MAXGEAR";4
1561;"2026/2";"SEE";263;"SEIM";1
1561;"2026/2";"Croatia";4623;"SAMPA";2
1561;"2026/2";"EEU";4623;"SAMPA";1
1561;"2026/2";"Germany";405;"CAUTEX";1
1561;"2026/2";"Slovenia";301;"TOPRAN";9
1561;"2026/2";"Germany";4719;"LIFT-TEK";50
1561;"2026/2";"Nordic";4657;"ABAKUS";2
1561;"2026/2";"Other";4585;"DOGA";2
1561;"2026/2";"Other";4585;"DOGA";1
1561;"2026/2";"Nordic";4603;"ELECTRIC LIFE";1
1561;"2026/2";"Other";4585;"DOGA";2
1561;"2026/2";"EEU";36;"VAN WEZEL";1
1561;"2026/2";"B";209;"TRUCKTEC AUTOMOTIVE";1
1561;"2026/2";"Switzerland";4719;"LIFT-TEK";65
1561;"2026/2";"ROW";4585;"DOGA";1
1561;"2026/2";"EEU";186;"DENCKERMANN";1
1561;"2026/2";"Croatia";35;"LEMFÖRDER";4
1561;"2026/2";"Other";4849;"Ac Rolcar";3
1561;"2026/2";"Other";4353;"DPA";12
1561;"2026/2";"Other";301;"TOPRAN";128
1561;"2026/2";"Balkan";4585;"DOGA";13
1561;"2026/2";"Croatia";263;"SEIM";27
1561;"2026/2";"Serbia";263;"SEIM";26
1561;"2026/2";"Portugal";162;"VAICO";8
1561;"2026/2";"Portugal";301;"TOPRAN";4
1561;"2026/2";"Austria";340;"PRASCO";7
1561;"2026/2";"Other";95;"MAGNETI MARELLI";2
1561;"2026/2";"Other";36;"VAN WEZEL";1
1561;"2026/2";"West Europe";4202;"BINDER";5
1561;"2026/2";"West Europe";78;"KLOKKERHOLM";1
1561;"2026/2";"Serbia";4202;"BINDER";9
1561;"2026/2";"SEE";4495;"AUGER";1
1561;"2026/2";"B";35;"LEMFÖRDER";1
1561;"2026/2";"West Europe";4555;"BLIC";2
1561;"2026/2";"ROW";94;"METZGER AUTOTEILE";1
1561;"2026/2";"Croatia";268;"JP GROUP";1
1561;"2026/2";"Germany";4389;"MAX";2
1561;"2026/2";"Romania";35;"LEMFÖRDER";1
1561;"2026/2";"Romania";6558;"AIC";10
1561;"2026/2";"Spain";6355;"NTY";9
1561;"2026/2";"Nordic";78;"KLOKKERHOLM";76
1561;"2026/2";"SEE";4657;"ABAKUS";5
1561;"2026/2";"Austria";3191;"Augustin Group";2
1561;"2026/2";"Nordic";94;"METZGER AUTOTEILE";6
1561;"2026/2";"N";6412;"SONTIAN";1
1561;"2026/2";"Other";36;"VAN WEZEL";9
1561;"2026/2";"SEE";301;"TOPRAN";232
1561;"2026/2";"Germany";403;"MAXGEAR";1444
1561;"2026/2";"Germany";185;"KAMOKA";17
1561;"2026/2";"Croatia";6558;"AIC";197
1561;"2026/2";"Germany";4585;"DOGA";663
1561;"2026/2";"West Europe";94;"METZGER AUTOTEILE";41
1561;"2026/2";"Nordic";340;"PRASCO";17
1561;"2026/2";"Germany";101;"FEBI BILSTEIN";698
1561;"2026/2";"Germany";301;"TOPRAN";64
1561;"2026/2";"N";403;"MAXGEAR";283
1561;"2026/2";"B";4849;"Ac Rolcar";144
1561;"2026/2";"West Europe";4603;"ELECTRIC LIFE";46
1561;"2026/2";"EEU";21;"VALEO";8
1561;"2026/2";"EEU";4585;"DOGA";344
1561;"2026/2";"Nordic";95;"MAGNETI MARELLI";29
1561;"2026/2";"West Europe";301;"TOPRAN";12
1561;"2026/2";"Austria";185;"KAMOKA";10
1561;"2026/2";"Nordic";101;"FEBI BILSTEIN";4
1561;"2026/2";"Nordic";4849;"Ac Rolcar";57
1561;"2026/2";"West Europe";403;"MAXGEAR";8
1561;"2026/2";"Other";4849;"Ac Rolcar";1
1561;"2026/2";"West Europe";35;"LEMFÖRDER";9
1561;"2026/2";"Balkan";4389;"MAX";3
1561;"2026/2";"SEE";340;"PRASCO";11
1561;"2026/2";"Romania";95;"MAGNETI MARELLI";489
1561;"2026/2";"EEU";403;"MAXGEAR";39
1561;"2026/2";"Switzerland";101;"FEBI BILSTEIN";106
1561;"2026/2";"EEU";95;"MAGNETI MARELLI";7
1561;"2026/2";"Other";101;"FEBI BILSTEIN";3
1561;"2026/2";"West Europe";4719;"LIFT-TEK";12
1561;"2026/2";"Nordic";301;"TOPRAN";2
1561;"2026/2";"Nordic";4585;"DOGA";40
1561;"2026/2";"Romania";4585;"DOGA";24
