GENART;LDATE;LKZ;DLNR;DLNRBEZ;QTY_POS
1561;"2026/1";"Germany";301;"TOPRAN";56
1561;"2026/1";"Germany";4657;"ABAKUS";12
1561;"2026/1";"West Europe";4719;"LIFT-TEK";14
1561;"2026/1";"Romania";403;"MAXGEAR";254
1561;"2026/1";"N";403;"MAXGEAR";269
1561;"2026/1";"N";101;"FEBI BILSTEIN";51
1561;"2026/1";"Nordic";4603;"ELECTRIC LIFE";7
1561;"2026/1";"Croatia";36;"VAN WEZEL";363
1561;"2026/1";"EEU";4849;"Ac Rolcar";338
1561;"2026/1";"Slovenia";101;"FEBI BILSTEIN";16
1561;"2026/1";"Austria";4849;"Ac Rolcar";83
1561;"2026/1";"SEE";21;"VALEO";35
1561;"2026/1";"Nordic";4849;"Ac Rolcar";1
1561;"2026/1";"Nordic";95;"MAGNETI MARELLI";15
1561;"2026/1";"B";94;"METZGER AUTOTEILE";38
1561;"2026/1";"Germany";4603;"ELECTRIC LIFE";15
1561;"2026/1";"Switzerland";4585;"DOGA";13
1561;"2026/1";"Austria";4721;"MIRAGLIO";16
1561;"2026/1";"Balkan";301;"TOPRAN";310
1561;"2026/1";"Croatia";101;"FEBI BILSTEIN";26
1561;"2026/1";"Croatia";4585;"DOGA";129
1561;"2026/1";"Nordic";21;"VALEO";14
1561;"2026/1";"Nordic";36;"VAN WEZEL";6
1561;"2026/1";"Nordic";4585;"DOGA";7
1561;"2026/1";"Slovenia";6355;"NTY";5
1561;"2026/1";"Nordic";95;"MAGNETI MARELLI";5
1561;"2026/1";"Other";6558;"AIC";19
1561;"2026/1";"Slovenia";4585;"DOGA";10
1561;"2026/1";"Serbia";101;"FEBI BILSTEIN";5
1561;"2026/1";"Other";4849;"Ac Rolcar";2
1561;"2026/1";"N";36;"VAN WEZEL";246
1561;"2026/1";"Other";185;"KAMOKA";4
1561;"2026/1";"Croatia";4969;"ESEN SKV";3
1561;"2026/1";"Nordic";2728;"ORIGINAL Schäferbarthold";1
1561;"2026/1";"EEU";4585;"DOGA";2
1561;"2026/1";"Slovenia";4721;"MIRAGLIO";4
1561;"2026/1";"Germany";35;"LEMFÖRDER";35
1561;"2026/1";"Nordic";2728;"ORIGINAL Schäferbarthold";6
1561;"2026/1";"West Europe";4938;"FAST";1
1561;"2026/1";"Slovenia";162;"VAICO";1
1561;"2026/1";"Slovenia";4603;"ELECTRIC LIFE";1
1561;"2026/1";"Nordic";78;"KLOKKERHOLM";33
1561;"2026/1";"Slovenia";4353;"DPA";1
1561;"2026/1";"West Europe";6558;"AIC";2
1561;"2026/1";"Portugal";4585;"DOGA";2718
1561;"2026/1";"Portugal";301;"TOPRAN";3
1561;"2026/1";"SEE";4495;"AUGER";5
1561;"2026/1";"Serbia";186;"DENCKERMANN";18
1561;"2026/1";"Austria";263;"SEIM";2
1561;"2026/1";"Other";101;"FEBI BILSTEIN";2
1561;"2026/1";"Germany";405;"CAUTEX";2
1561;"2026/1";"Other";263;"SEIM";4
1561;"2026/1";"N";6995;"Professional Parts";2
1561;"2026/1";"West Europe";4849;"Ac Rolcar";3
1561;"2026/1";"Croatia";6355;"NTY";1
1561;"2026/1";"Balkan";4938;"FAST";5
1561;"2026/1";"West Europe";101;"FEBI BILSTEIN";1
1561;"2026/1";"Portugal";151;"SWAG";1
1561;"2026/1";"Balkan";253;"DIEDERICHS";1
1561;"2026/1";"Nordic";6558;"AIC";3
1561;"2026/1";"Spain";36;"VAN WEZEL";1
1561;"2026/1";"Austria";253;"DIEDERICHS";1
1561;"2026/1";"Germany";5275;"A.Z. Meisterteile";1
1561;"2026/1";"Other";6558;"AIC";5
1561;"2026/1";"Austria";1471;"Pika Autoteile";1
1561;"2026/1";"EEU";301;"TOPRAN";9
1561;"2026/1";"Spain";35;"LEMFÖRDER";1011
1561;"2026/1";"Austria";94;"METZGER AUTOTEILE";96
1561;"2026/1";"Croatia";6558;"AIC";158
1561;"2026/1";"ROW";301;"TOPRAN";1
1561;"2026/1";"West Europe";4585;"DOGA";454
1561;"2026/1";"Germany";340;"PRASCO";26
1561;"2026/1";"Germany";350;"BLUE PRINT";3
1561;"2026/1";"Germany";4555;"BLIC";20
1561;"2026/1";"EEU";403;"MAXGEAR";61
1561;"2026/1";"Slovenia";21;"VALEO";37
1561;"2026/1";"Germany";4969;"ESEN SKV";29
1561;"2026/1";"Germany";6558;"AIC";965
1561;"2026/1";"Nordic";4849;"Ac Rolcar";6
1561;"2026/1";"Germany";6355;"NTY";12
1561;"2026/1";"SEE";301;"TOPRAN";159
1561;"2026/1";"SEE";21;"VALEO";20
1561;"2026/1";"West Europe";4719;"LIFT-TEK";5
1561;"2026/1";"Austria";4389;"MAX";30
1561;"2026/1";"Nordic";21;"VALEO";3
1561;"2026/1";"Balkan";4389;"MAX";1
1561;"2026/1";"Switzerland";4849;"Ac Rolcar";10
1561;"2026/1";"Slovenia";6558;"AIC";26
1561;"2026/1";"Slovenia";4849;"Ac Rolcar";15
1561;"2026/1";"Other";4585;"DOGA";2
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";11
1561;"2026/1";"Nordic";101;"FEBI BILSTEIN";3
1561;"2026/1";"Germany";4495;"AUGER";2
1561;"2026/1";"Nordic";4585;"DOGA";4
1561;"2026/1";"N";4389;"MAX";2
1561;"2026/1";"SEE";403;"MAXGEAR";6
1561;"2026/1";"Other";101;"FEBI BILSTEIN";1
1561;"2026/1";"Nordic";209;"TRUCKTEC AUTOMOTIVE";1
1561;"2026/1";"West Europe";4585;"DOGA";5
1561;"2026/1";"Portugal";4965;"JUMASA";2
1561;"2026/1";"Switzerland";94;"METZGER AUTOTEILE";9
1561;"2026/1";"Spain";21;"VALEO";7
1561;"2026/1";"Romania";78;"KLOKKERHOLM";30
1561;"2026/1";"Serbia";4585;"DOGA";67
1561;"2026/1";"Croatia";4938;"FAST";1
1561;"2026/1";"Croatia";4719;"LIFT-TEK";9
1561;"2026/1";"Other";21;"VALEO";4
1561;"2026/1";"N";6558;"AIC";10
1561;"2026/1";"Serbia";4721;"MIRAGLIO";3
1561;"2026/1";"Germany";4721;"MIRAGLIO";7
1561;"2026/1";"Serbia";162;"VAICO";1
1561;"2026/1";"Serbia";263;"SEIM";9
1561;"2026/1";"N";4719;"LIFT-TEK";2
1561;"2026/1";"Switzerland";234;"ERA";1
1561;"2026/1";"Slovenia";186;"DENCKERMANN";2
1561;"2026/1";"Spain";6355;"NTY";12
1561;"2026/1";"Romania";6558;"AIC";3
1561;"2026/1";"Other";185;"KAMOKA";4
1561;"2026/1";"SEE";301;"TOPRAN";1
1561;"2026/1";"West Europe";4720;"PMM";2
1561;"2026/1";"Germany";21;"VALEO";9846
1561;"2026/1";"Other";101;"FEBI BILSTEIN";95
1561;"2026/1";"Austria";78;"KLOKKERHOLM";30
1561;"2026/1";"Croatia";21;"VALEO";145
1561;"2026/1";"West Europe";403;"MAXGEAR";165
1561;"2026/1";"Romania";95;"MAGNETI MARELLI";502
1561;"2026/1";"Other";4849;"Ac Rolcar";23
1561;"2026/1";"Other";4720;"PMM";39
1561;"2026/1";"West Europe";6355;"NTY";11
1561;"2026/1";"SEE";94;"METZGER AUTOTEILE";12
1561;"2026/1";"Other";4389;"MAX";91
1561;"2026/1";"Germany";5349;"BOGAP";3
1561;"2026/1";"West Europe";301;"TOPRAN";5
1561;"2026/1";"Nordic";95;"MAGNETI MARELLI";19
1561;"2026/1";"EEU";21;"VALEO";20
1561;"2026/1";"Portugal";4603;"ELECTRIC LIFE";1466
1561;"2026/1";"Balkan";95;"MAGNETI MARELLI";1
1561;"2026/1";"Nordic";185;"KAMOKA";2
1561;"2026/1";"Nordic";4969;"ESEN SKV";5
1561;"2026/1";"West Europe";340;"PRASCO";6
1561;"2026/1";"West Europe";403;"MAXGEAR";3
1561;"2026/1";"West Europe";5343;"YSPARTS";2
1561;"2026/1";"SEE";340;"PRASCO";12
1561;"2026/1";"ROW";4344;"ELTA AUTOMOTIVE";1
1561;"2026/1";"Germany";4364;"ACKOJA";24
1561;"2026/1";"Austria";4353;"DPA";1
1561;"2026/1";"Other";4585;"DOGA";1
1561;"2026/1";"Slovenia";3191;"Augustin Group";1
1561;"2026/1";"Switzerland";35;"LEMFÖRDER";4
1561;"2026/1";"Romania";162;"VAICO";14
1561;"2026/1";"Romania";340;"PRASCO";143
1561;"2026/1";"Slovenia";4202;"BINDER";8
1561;"2026/1";"Germany";4353;"DPA";1
1561;"2026/1";"Serbia";21;"VALEO";14
1561;"2026/1";"Serbia";234;"ERA";51
1561;"2026/1";"West Europe";95;"MAGNETI MARELLI";4
1561;"2026/1";"Serbia";435;"EQUAL QUALITY";1
1561;"2026/1";"B";4721;"MIRAGLIO";1
1561;"2026/1";"Slovenia";234;"ERA";3
1561;"2026/1";"West Europe";6558;"AIC";16
1561;"2026/1";"Serbia";4938;"FAST";3
1561;"2026/1";"Spain";4720;"PMM";1
1561;"2026/1";"Portugal";4664;"Metalcaucho";2
1561;"2026/1";"N";4603;"ELECTRIC LIFE";1
1561;"2026/1";"Austria";35;"LEMFÖRDER";3
1561;"2026/1";"SEE";94;"METZGER AUTOTEILE";1
1561;"2026/1";"SEE";35;"LEMFÖRDER";2
1561;"2026/1";"Other";4719;"LIFT-TEK";2
1561;"2026/1";"Serbia";4555;"BLIC";4
1561;"2026/1";"SEE";6355;"NTY";1
1561;"2026/1";"Balkan";185;"KAMOKA";112
1561;"2026/1";"Balkan";4969;"ESEN SKV";6
1561;"2026/1";"Balkan";186;"DENCKERMANN";3
1561;"2026/1";"Nordic";4585;"DOGA";1
1561;"2026/1";"Nordic";94;"METZGER AUTOTEILE";4
1561;"2026/1";"N";78;"KLOKKERHOLM";2
1561;"2026/1";"EEU";403;"MAXGEAR";1827
1561;"2026/1";"Other";403;"MAXGEAR";593
1561;"2026/1";"Austria";21;"VALEO";299
1561;"2026/1";"Portugal";35;"LEMFÖRDER";1904
1561;"2026/1";"West Europe";4849;"Ac Rolcar";135
1561;"2026/1";"Serbia";6558;"AIC";23
1561;"2026/1";"Germany";95;"MAGNETI MARELLI";1165
1561;"2026/1";"Germany";234;"ERA";17
1561;"2026/1";"Germany";268;"JP GROUP";2
1561;"2026/1";"Romania";101;"FEBI BILSTEIN";53
1561;"2026/1";"Slovenia";36;"VAN WEZEL";106
1561;"2026/1";"Slovenia";78;"KLOKKERHOLM";91
1561;"2026/1";"SEE";4849;"Ac Rolcar";10
1561;"2026/1";"Other";94;"METZGER AUTOTEILE";15
1561;"2026/1";"West Europe";94;"METZGER AUTOTEILE";33
1561;"2026/1";"West Europe";4721;"MIRAGLIO";36
1561;"2026/1";"Slovenia";403;"MAXGEAR";23
1561;"2026/1";"EEU";4849;"Ac Rolcar";12
1561;"2026/1";"N";263;"SEIM";7
1561;"2026/1";"EEU";4849;"Ac Rolcar";4
1561;"2026/1";"EEU";403;"MAXGEAR";30
1561;"2026/1";"West Europe";101;"FEBI BILSTEIN";24
1561;"2026/1";"Spain";4719;"LIFT-TEK";16
1561;"2026/1";"Croatia";95;"MAGNETI MARELLI";122
1561;"2026/1";"West Europe";4585;"DOGA";5
1561;"2026/1";"Balkan";6558;"AIC";1
1561;"2026/1";"Austria";186;"DENCKERMANN";4
1561;"2026/1";"Switzerland";36;"VAN WEZEL";363
1561;"2026/1";"Germany";185;"KAMOKA";12
1561;"2026/1";"Balkan";6355;"NTY";15
1561;"2026/1";"Germany";4719;"LIFT-TEK";49
1561;"2026/1";"Nordic";340;"PRASCO";4
1561;"2026/1";"Nordic";94;"METZGER AUTOTEILE";2
1561;"2026/1";"West Europe";101;"FEBI BILSTEIN";13
1561;"2026/1";"EEU";4389;"MAX";13
1561;"2026/1";"Switzerland";6558;"AIC";73
1561;"2026/1";"Switzerland";403;"MAXGEAR";16
1561;"2026/1";"SEE";95;"MAGNETI MARELLI";42
1561;"2026/1";"Serbia";95;"MAGNETI MARELLI";12
1561;"2026/1";"Nordic";403;"MAXGEAR";25
1561;"2026/1";"Austria";6355;"NTY";4
1561;"2026/1";"EEU";4353;"DPA";2
1561;"2026/1";"B";36;"VAN WEZEL";75
1561;"2026/1";"Croatia";355;"DT Spare Parts";6
1561;"2026/1";"Balkan";268;"JP GROUP";13
1561;"2026/1";"B";209;"TRUCKTEC AUTOMOTIVE";1
1561;"2026/1";"Romania";301;"TOPRAN";10
1561;"2026/1";"Nordic";4353;"DPA";1
1561;"2026/1";"Other";403;"MAXGEAR";1
1561;"2026/1";"West Europe";4849;"Ac Rolcar";243
1561;"2026/1";"Romania";21;"VALEO";64
1561;"2026/1";"Portugal";162;"VAICO";21
1561;"2026/1";"Balkan";101;"FEBI BILSTEIN";4
1561;"2026/1";"Balkan";234;"ERA";2
1561;"2026/1";"Other";234;"ERA";30
1561;"2026/1";"Other";234;"ERA";6
1561;"2026/1";"Other";4202;"BINDER";1
1561;"2026/1";"Other";36;"VAN WEZEL";4
1561;"2026/1";"Portugal";95;"MAGNETI MARELLI";7
1561;"2026/1";"Slovenia";4657;"ABAKUS";1
1561;"2026/1";"Other";263;"SEIM";5
1561;"2026/1";"Other";340;"PRASCO";2
1561;"2026/1";"Croatia";4202;"BINDER";3
1561;"2026/1";"Romania";36;"VAN WEZEL";5
1561;"2026/1";"Romania";6355;"NTY";1
1561;"2026/1";"West Europe";94;"METZGER AUTOTEILE";4
1561;"2026/1";"Spain";78;"KLOKKERHOLM";12
1561;"2026/1";"Spain";4969;"ESEN SKV";10
1561;"2026/1";"Other";21;"VALEO";2
1561;"2026/1";"Other";21;"VALEO";1
1561;"2026/1";"Croatia";63;"PE Automotive";4
1561;"2026/1";"Romania";4495;"AUGER";1
1561;"2026/1";"EEU";355;"DT Spare Parts";1
1561;"2026/1";"West Europe";4719;"LIFT-TEK";2
1561;"2026/1";"Balkan";4664;"Metalcaucho";1
1561;"2026/1";"SEE";101;"FEBI BILSTEIN";262
1561;"2026/1";"Germany";94;"METZGER AUTOTEILE";1883
1561;"2026/1";"Germany";101;"FEBI BILSTEIN";556
1561;"2026/1";"Austria";4202;"BINDER";434
1561;"2026/1";"West Europe";95;"MAGNETI MARELLI";117
1561;"2026/1";"Other";4849;"Ac Rolcar";131
1561;"2026/1";"Germany";186;"DENCKERMANN";3
1561;"2026/1";"Germany";253;"DIEDERICHS";12
1561;"2026/1";"Germany";4585;"DOGA";406
1561;"2026/1";"Nordic";403;"MAXGEAR";70
1561;"2026/1";"Slovenia";4389;"MAX";335
1561;"2026/1";"N";95;"MAGNETI MARELLI";97
1561;"2026/1";"N";4585;"DOGA";130
1561;"2026/1";"N";4849;"Ac Rolcar";99
1561;"2026/1";"Germany";4938;"FAST";7
1561;"2026/1";"West Europe";4603;"ELECTRIC LIFE";62
1561;"2026/1";"B";101;"FEBI BILSTEIN";81
1561;"2026/1";"Germany";138;"JOHNS";4
1561;"2026/1";"Other";301;"TOPRAN";33
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";10
1561;"2026/1";"Nordic";403;"MAXGEAR";1
1561;"2026/1";"Nordic";4849;"Ac Rolcar";32
1561;"2026/1";"EEU";4585;"DOGA";10
1561;"2026/1";"Spain";403;"MAXGEAR";7
1561;"2026/1";"West Europe";35;"LEMFÖRDER";3
1561;"2026/1";"EEU";4585;"DOGA";202
1561;"2026/1";"West Europe";36;"VAN WEZEL";59
1561;"2026/1";"West Europe";403;"MAXGEAR";3
1561;"2026/1";"Nordic";301;"TOPRAN";9
1561;"2026/1";"West Europe";21;"VALEO";14
1561;"2026/1";"Nordic";94;"METZGER AUTOTEILE";4
1561;"2026/1";"Switzerland";95;"MAGNETI MARELLI";36
1561;"2026/1";"Slovenia";95;"MAGNETI MARELLI";89
1561;"2026/1";"Nordic";101;"FEBI BILSTEIN";4
1561;"2026/1";"EEU";4849;"Ac Rolcar";4
1561;"2026/1";"EEU";6558;"AIC";4
1561;"2026/1";"Other";403;"MAXGEAR";2
1561;"2026/1";"Balkan";4389;"MAX";24
1561;"2026/1";"Nordic";101;"FEBI BILSTEIN";2
1561;"2026/1";"West Europe";35;"LEMFÖRDER";2
1561;"2026/1";"West Europe";209;"TRUCKTEC AUTOMOTIVE";3
1561;"2026/1";"Switzerland";162;"VAICO";19
1561;"2026/1";"Slovenia";4938;"FAST";2
1561;"2026/1";"Nordic";6558;"AIC";2
1561;"2026/1";"Other";6558;"AIC";1
1561;"2026/1";"Balkan";403;"MAXGEAR";4
1561;"2026/1";"Spain";4849;"Ac Rolcar";1
1561;"2026/1";"EEU";101;"FEBI BILSTEIN";1
1561;"2026/1";"West Europe";403;"MAXGEAR";2
1561;"2026/1";"EEU";101;"FEBI BILSTEIN";2
1561;"2026/1";"Croatia";4603;"ELECTRIC LIFE";3
1561;"2026/1";"N";94;"METZGER AUTOTEILE";37
1561;"2026/1";"Portugal";21;"VALEO";63
1561;"2026/1";"SEE";63;"PE Automotive";5
1561;"2026/1";"Portugal";4720;"PMM";7
1561;"2026/1";"Other";94;"METZGER AUTOTEILE";12
1561;"2026/1";"Serbia";4849;"Ac Rolcar";117
1561;"2026/1";"Other";95;"MAGNETI MARELLI";2
1561;"2026/1";"Serbia";4202;"BINDER";1
1561;"2026/1";"Serbia";4344;"ELTA AUTOMOTIVE";1
1561;"2026/1";"B";4555;"BLIC";3
1561;"2026/1";"Spain";4603;"ELECTRIC LIFE";26
1561;"2026/1";"Germany";4389;"MAX";1
1561;"2026/1";"Balkan";4585;"DOGA";3
1561;"2026/1";"West Europe";4202;"BINDER";5
1561;"2026/1";"Balkan";4849;"Ac Rolcar";4
1561;"2026/1";"Other";4353;"DPA";10
1561;"2026/1";"Balkan";94;"METZGER AUTOTEILE";8
1561;"2026/1";"Romania";355;"DT Spare Parts";2
1561;"2026/1";"Portugal";350;"BLUE PRINT";1
1561;"2026/1";"Other";36;"VAN WEZEL";6
1561;"2026/1";"Serbia";4719;"LIFT-TEK";1
1561;"2026/1";"N";35;"LEMFÖRDER";3
1561;"2026/1";"SEE";162;"VAICO";2
1561;"2026/1";"Romania";234;"ERA";1
1561;"2026/1";"Nordic";21;"VALEO";23
1561;"2026/1";"Germany";3316;"mobilverde";1
1561;"2026/1";"West Europe";263;"SEIM";2
1561;"2026/1";"Austria";234;"ERA";3
1561;"2026/1";"West Europe";350;"BLUE PRINT";1
1561;"2026/1";"Germany";36;"VAN WEZEL";19122
1561;"2026/1";"Austria";36;"VAN WEZEL";905
1561;"2026/1";"Austria";95;"MAGNETI MARELLI";172
1561;"2026/1";"Austria";185;"KAMOKA";14
1561;"2026/1";"Austria";4603;"ELECTRIC LIFE";27
1561;"2026/1";"Other";4585;"DOGA";121
1561;"2026/1";"Nordic";95;"MAGNETI MARELLI";45
1561;"2026/1";"Nordic";403;"MAXGEAR";120
1561;"2026/1";"Austria";4938;"FAST";4
1561;"2026/1";"Germany";78;"KLOKKERHOLM";23
1561;"2026/1";"Romania";4849;"Ac Rolcar";116
1561;"2026/1";"West Europe";21;"VALEO";17
1561;"2026/1";"West Europe";101;"FEBI BILSTEIN";98
1561;"2026/1";"Other";36;"VAN WEZEL";99
1561;"2026/1";"SEE";4585;"DOGA";10
1561;"2026/1";"Croatia";4657;"ABAKUS";1
1561;"2026/1";"West Europe";36;"VAN WEZEL";90
1561;"2026/1";"West Europe";36;"VAN WEZEL";99
1561;"2026/1";"EEU";403;"MAXGEAR";9
1561;"2026/1";"Other";101;"FEBI BILSTEIN";3
1561;"2026/1";"West Europe";185;"KAMOKA";13
1561;"2026/1";"Austria";4585;"DOGA";68
1561;"2026/1";"Balkan";6558;"AIC";29
1561;"2026/1";"SEE";101;"FEBI BILSTEIN";38
1561;"2026/1";"Germany";4202;"BINDER";9
1561;"2026/1";"N";209;"TRUCKTEC AUTOMOTIVE";1
1561;"2026/1";"SEE";6558;"AIC";21
1561;"2026/1";"Nordic";403;"MAXGEAR";16
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";14
1561;"2026/1";"Nordic";403;"MAXGEAR";1
1561;"2026/1";"West Europe";4849;"Ac Rolcar";127
1561;"2026/1";"West Europe";94;"METZGER AUTOTEILE";16
1561;"2026/1";"Slovenia";185;"KAMOKA";2
1561;"2026/1";"Slovenia";355;"DT Spare Parts";1
1561;"2026/1";"SEE";4623;"SAMPA";14
1561;"2026/1";"Other";6558;"AIC";10
1561;"2026/1";"EEU";21;"VALEO";2
1561;"2026/1";"Austria";4657;"ABAKUS";4
1561;"2026/1";"Other";36;"VAN WEZEL";22
1561;"2026/1";"Croatia";4720;"PMM";3
1561;"2026/1";"B";4719;"LIFT-TEK";3
1561;"2026/1";"Other";4970;"TRICLO";2
1561;"2026/1";"Nordic";4849;"Ac Rolcar";3
1561;"2026/1";"Other";95;"MAGNETI MARELLI";2
1561;"2026/1";"West Europe";263;"SEIM";15
1561;"2026/1";"Other";162;"VAICO";9
1561;"2026/1";"Austria";5343;"YSPARTS";1
1561;"2026/1";"Spain";4585;"DOGA";4
1561;"2026/1";"Germany";4344;"ELTA AUTOMOTIVE";4
1561;"2026/1";"Other";403;"MAXGEAR";1
1561;"2026/1";"Nordic";403;"MAXGEAR";1
1561;"2026/1";"Germany";5258;"SRLine";1
1561;"2026/1";"Croatia";78;"KLOKKERHOLM";27
1561;"2026/1";"EEU";162;"VAICO";1
1561;"2026/1";"Serbia";301;"TOPRAN";94
1561;"2026/1";"Austria";340;"PRASCO";7
1561;"2026/1";"Balkan";323;"AUTOMEGA";1
1561;"2026/1";"Other";21;"VALEO";1
1561;"2026/1";"Austria";4627;"WAI";2
1561;"2026/1";"West Europe";78;"KLOKKERHOLM";2
1561;"2026/1";"Balkan";4555;"BLIC";1
1561;"2026/1";"Switzerland";4202;"BINDER";2
1561;"2026/1";"N";355;"DT Spare Parts";1
1561;"2026/1";"Other";4202;"BINDER";2
1561;"2026/1";"Germany";63;"PE Automotive";6
1561;"2026/1";"Balkan";162;"VAICO";1
1561;"2026/1";"Balkan";4849;"Ac Rolcar";1
1561;"2026/1";"Germany";654;"COS.PEL";4
1561;"2026/1";"Balkan";4657;"ABAKUS";5
1561;"2026/1";"N";234;"ERA";1
1561;"2026/1";"SEE";6558;"AIC";1
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";366
1561;"2026/1";"EEU";101;"FEBI BILSTEIN";255
1561;"2026/1";"Nordic";21;"VALEO";11
1561;"2026/1";"Austria";301;"TOPRAN";23
1561;"2026/1";"West Europe";403;"MAXGEAR";911
1561;"2026/1";"West Europe";4849;"Ac Rolcar";218
1561;"2026/1";"Nordic";4585;"DOGA";23
1561;"2026/1";"Nordic";4849;"Ac Rolcar";41
1561;"2026/1";"Germany";403;"MAXGEAR";1144
1561;"2026/1";"Nordic";101;"FEBI BILSTEIN";8
1561;"2026/1";"EEU";4585;"DOGA";15
1561;"2026/1";"Romania";4585;"DOGA";17
1561;"2026/1";"Croatia";4849;"Ac Rolcar";130
1561;"2026/1";"B";403;"MAXGEAR";319
1561;"2026/1";"EEU";101;"FEBI BILSTEIN";31
1561;"2026/1";"SEE";36;"VAN WEZEL";63
1561;"2026/1";"Austria";403;"MAXGEAR";147
1561;"2026/1";"West Europe";21;"VALEO";69
1561;"2026/1";"B";4849;"Ac Rolcar";139
