GENART;LDATE;LKZ;DLNR;DLNRBEZ;NARTNR;QTY_POS
1561;"2026/1";"Germany";36;"VAN WEZEL";"0325261";249
1561;"2026/1";"West Europe";403;"MAXGEAR";"500794";1
1561;"2026/1";"West Europe";4849;"Ac Rolcar";"015591";7
1561;"2026/1";"SEE";101;"FEBI BILSTEIN";"175585";22
1561;"2026/1";"SEE";4720;"PMM";"BI18174R";6
1561;"2026/1";"SEE";4720;"PMM";"BI76062L";10
1561;"2026/1";"Other";4849;"Ac Rolcar";"017286";2
1561;"2026/1";"Germany";94;"METZGER AUTOTEILE";"2160323";23
1561;"2026/1";"Germany";95;"MAGNETI MARELLI";"350103163800";5
1561;"2026/1";"Germany";101;"FEBI BILSTEIN";"175462";4
1561;"2026/1";"Germany";162;"VAICO";"V106326";1
1561;"2026/1";"Germany";186;"DENCKERMANN";"L000046";1
1561;"2026/1";"Germany";234;"ERA";"490695";1
1561;"2026/1";"Germany";253;"DIEDERICHS";"2214120";1
1561;"2026/1";"Germany";301;"TOPRAN";"111700";1
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTDN67RB";4
1561;"2026/1";"Germany";403;"MAXGEAR";"280219";13
1561;"2026/1";"SEE";4720;"PMM";"BI22374R";7
1561;"2026/1";"Nordic";4849;"Ac Rolcar";"018101";1
1561;"2026/1";"Romania";95;"MAGNETI MARELLI";"350103122700";6
1561;"2026/1";"Romania";4585;"DOGA";"100301";1
1561;"2026/1";"Germany";36;"VAN WEZEL";"4081261";5
1561;"2026/1";"West Europe";95;"MAGNETI MARELLI";"350103158100";5
1561;"2026/1";"West Europe";101;"FEBI BILSTEIN";"177827";2
1561;"2026/1";"West Europe";403;"MAXGEAR";"280272";5
1561;"2026/1";"West Europe";403;"MAXGEAR";"500213";6
1561;"2026/1";"West Europe";403;"MAXGEAR";"500275";1
1561;"2026/1";"West Europe";403;"MAXGEAR";"500282";17
1561;"2026/1";"West Europe";403;"MAXGEAR";"500306";1
1561;"2026/1";"West Europe";403;"MAXGEAR";"500445";12
1561;"2026/1";"West Europe";403;"MAXGEAR";"500801";3
1561;"2026/1";"Slovenia";4389;"MAX";"WCT104R";2
1561;"2026/1";"West Europe";4849;"Ac Rolcar";"013513";1
1561;"2026/1";"Other";95;"MAGNETI MARELLI";"350103170024";4
1561;"2026/1";"Other";101;"FEBI BILSTEIN";"175443";15
1561;"2026/1";"Other";403;"MAXGEAR";"500127";3
1561;"2026/1";"Other";403;"MAXGEAR";"500785";2
1561;"2026/1";"Other";4585;"DOGA";"100853";3
1561;"2026/1";"Other";4585;"DOGA";"101043";2
1561;"2026/1";"Germany";403;"MAXGEAR";"500204";11
1561;"2026/1";"Germany";403;"MAXGEAR";"500485";1
1561;"2026/1";"Germany";403;"MAXGEAR";"500796";5
1561;"2026/1";"Germany";4585;"DOGA";"100074";1
1561;"2026/1";"Germany";4585;"DOGA";"101389";3
1561;"2026/1";"Germany";36;"VAN WEZEL";"8207261";43
1561;"2026/1";"Germany";36;"VAN WEZEL";"1873261";43
1561;"2026/1";"Germany";36;"VAN WEZEL";"0330262";42
1561;"2026/1";"Germany";36;"VAN WEZEL";"3750267";20
1561;"2026/1";"Germany";95;"MAGNETI MARELLI";"350103803000";4
1561;"2026/1";"Germany";403;"MAXGEAR";"500291";3
1561;"2026/1";"Germany";4938;"FAST";"FT91957";1
1561;"2026/1";"Germany";94;"METZGER AUTOTEILE";"2160309";18
1561;"2026/1";"EEU";101;"FEBI BILSTEIN";"175798";1
1561;"2026/1";"SEE";4720;"PMM";"BI22316L";7
1561;"2026/1";"Germany";94;"METZGER AUTOTEILE";"2160549";5
1561;"2026/1";"Romania";4585;"DOGA";"100275";1
1561;"2026/1";"B";101;"FEBI BILSTEIN";"177828";5
1561;"2026/1";"Germany";95;"MAGNETI MARELLI";"350103130000";1
1561;"2026/1";"Romania";403;"MAXGEAR";"500121";1
1561;"2026/1";"Romania";403;"MAXGEAR";"500131";2
1561;"2026/1";"Romania";403;"MAXGEAR";"500828";1
1561;"2026/1";"Romania";4849;"Ac Rolcar";"013800";1
1561;"2026/1";"Romania";4849;"Ac Rolcar";"014846";1
1561;"2026/1";"Romania";4849;"Ac Rolcar";"017287";8
1561;"2026/1";"West Europe";36;"VAN WEZEL";"1624228";6
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";"350103170143";1
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";"350103849000";5
1561;"2026/1";"EEU";403;"MAXGEAR";"280273";15
1561;"2026/1";"EEU";403;"MAXGEAR";"280326";16
1561;"2026/1";"EEU";403;"MAXGEAR";"500307";14
1561;"2026/1";"SEE";101;"FEBI BILSTEIN";"19748";8
1561;"2026/1";"SEE";4720;"PMM";"BI11192L";12
1561;"2026/1";"SEE";4720;"PMM";"BI16134L";17
1561;"2026/1";"SEE";4720;"PMM";"BI24374L";2
1561;"2026/1";"SEE";4720;"PMM";"BI54214R";4
1561;"2026/1";"SEE";4720;"PMM";"BI60304L";11
1561;"2026/1";"Slovenia";403;"MAXGEAR";"500308";1
1561;"2026/1";"Germany";36;"VAN WEZEL";"0903265";12
1561;"2026/1";"West Europe";403;"MAXGEAR";"500289";3
1561;"2026/1";"West Europe";4585;"DOGA";"101550";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60803060";9
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60803470";2
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60804750";5
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60806500";5
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60808650";9
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60812230";6
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60815120";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60818610";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"63806100";1
1561;"2026/1";"B";95;"MAGNETI MARELLI";"350103731000";3
1561;"2026/1";"B";403;"MAXGEAR";"500373";2
1561;"2026/1";"B";403;"MAXGEAR";"500791";5
1561;"2026/1";"B";4585;"DOGA";"101023";1
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTAD703L";32
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTAD720R";5
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTBM24L";3
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTDN91R";1
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTLR12L";2
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTLR15L";2
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTME702L";3
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTME717L";1
1561;"2026/1";"Germany";403;"MAXGEAR";"500199";3
1561;"2026/1";"Other";403;"MAXGEAR";"500291";2
1561;"2026/1";"Austria";36;"VAN WEZEL";"0646267";1
1561;"2026/1";"Austria";36;"VAN WEZEL";"1624262";6
1561;"2026/1";"Nordic";95;"MAGNETI MARELLI";"350103855000";1
1561;"2026/1";"Germany";21;"VALEO";"850596";290
1561;"2026/1";"West Europe";101;"FEBI BILSTEIN";"27345";1
1561;"2026/1";"Germany";21;"VALEO";"851108";12
1561;"2026/1";"Germany";403;"MAXGEAR";"500822";5
1561;"2026/1";"N";403;"MAXGEAR";"500409";2
1561;"2026/1";"Austria";95;"MAGNETI MARELLI";"350103132600";1
1561;"2026/1";"Austria";95;"MAGNETI MARELLI";"350103163300";1
1561;"2026/1";"Austria";4603;"ELECTRIC LIFE";"ZRVK734R";1
1561;"2026/1";"Austria";4603;"ELECTRIC LIFE";"ZRZA134L";1
1561;"2026/1";"Austria";4585;"DOGA";"101389";3
1561;"2026/1";"Austria";4849;"Ac Rolcar";"014661";1
1561;"2026/1";"Germany";36;"VAN WEZEL";"4068264";18
1561;"2026/1";"Austria";36;"VAN WEZEL";"0325261";15
1561;"2026/1";"Germany";94;"METZGER AUTOTEILE";"2160408";2
1561;"2026/1";"West Europe";403;"MAXGEAR";"500860";2
1561;"2026/1";"Slovenia";21;"VALEO";"850494";2
1561;"2026/1";"Austria";4603;"ELECTRIC LIFE";"ZRZA702L";1
1561;"2026/1";"Spain";4719;"LIFT-TEK";"LTME706L";1
1561;"2026/1";"SEE";36;"VAN WEZEL";"5886261";1
1561;"2026/1";"Germany";36;"VAN WEZEL";"1805261";107
1561;"2026/1";"West Europe";4721;"MIRAGLIO";"30967";1
1561;"2026/1";"Nordic";403;"MAXGEAR";"500471";1
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTRN712L";7
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTST14RB";2
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTST702L";3
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTVK39LB";2
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTVK702L";4
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTVK710R";10
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTVKO79RC";2
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTZA715L";1
1561;"2026/1";"Nordic";95;"MAGNETI MARELLI";"350103163300";1
1561;"2026/1";"Nordic";4585;"DOGA";"100002";1
1561;"2026/1";"SEE";101;"FEBI BILSTEIN";"176488";1
1561;"2026/1";"B";403;"MAXGEAR";"280219";4
1561;"2026/1";"N";403;"MAXGEAR";"500308";1
1561;"2026/1";"SEE";101;"FEBI BILSTEIN";"176629";7
1561;"2026/1";"SEE";4720;"PMM";"BI90674R";9
1561;"2026/1";"EEU";403;"MAXGEAR";"500215";7
1561;"2026/1";"EEU";403;"MAXGEAR";"500394";1
1561;"2026/1";"EEU";403;"MAXGEAR";"500477";21
1561;"2026/1";"EEU";403;"MAXGEAR";"500779";1
1561;"2026/1";"Germany";403;"MAXGEAR";"500407";4
1561;"2026/1";"Germany";403;"MAXGEAR";"500817";12
1561;"2026/1";"Germany";4969;"ESEN SKV";"01SKV261";1
1561;"2026/1";"Other";101;"FEBI BILSTEIN";"175796";2
1561;"2026/1";"Other";4849;"Ac Rolcar";"015590";1
1561;"2026/1";"Germany";403;"MAXGEAR";"500373";3
1561;"2026/1";"Germany";403;"MAXGEAR";"500403";4
1561;"2026/1";"Germany";403;"MAXGEAR";"500421";5
1561;"2026/1";"Germany";403;"MAXGEAR";"500792";2
1561;"2026/1";"Germany";101;"FEBI BILSTEIN";"179305";36
1561;"2026/1";"Germany";403;"MAXGEAR";"280218";7
1561;"2026/1";"Germany";4202;"BINDER";"31562111";2
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";"350103170024";10
1561;"2026/1";"SEE";4720;"PMM";"BI62184R";2
1561;"2026/1";"SEE";4720;"PMM";"BI76112L";1
1561;"2026/1";"Germany";21;"VALEO";"850914";46
1561;"2026/1";"Germany";36;"VAN WEZEL";"5817261";22
1561;"2026/1";"Germany";36;"VAN WEZEL";"5886262";32
1561;"2026/1";"Austria";95;"MAGNETI MARELLI";"350103784000";2
1561;"2026/1";"Austria";4849;"Ac Rolcar";"011515";3
1561;"2026/1";"Austria";4849;"Ac Rolcar";"017926";2
1561;"2026/1";"West Europe";4603;"ELECTRIC LIFE";"ZRCT42L";2
1561;"2026/1";"West Europe";4603;"ELECTRIC LIFE";"ZRFT85L";6
1561;"2026/1";"B";403;"MAXGEAR";"500793";8
1561;"2026/1";"B";403;"MAXGEAR";"500848";1
1561;"2026/1";"Germany";36;"VAN WEZEL";"2740263";5
1561;"2026/1";"Germany";36;"VAN WEZEL";"5863262";60
1561;"2026/1";"Germany";101;"FEBI BILSTEIN";"179344";3
1561;"2026/1";"Austria";4849;"Ac Rolcar";"A14537";1
1561;"2026/1";"SEE";101;"FEBI BILSTEIN";"176302";11
1561;"2026/1";"EEU";403;"MAXGEAR";"500283";1
1561;"2026/1";"Germany";36;"VAN WEZEL";"0633261";40
1561;"2026/1";"Germany";36;"VAN WEZEL";"5849262";4
1561;"2026/1";"Germany";36;"VAN WEZEL";"7617261";95
1561;"2026/1";"Nordic";403;"MAXGEAR";"500807";1
1561;"2026/1";"Nordic";4849;"Ac Rolcar";"011705";1
1561;"2026/1";"West Europe";101;"FEBI BILSTEIN";"179350";1
1561;"2026/1";"West Europe";403;"MAXGEAR";"500426";6
1561;"2026/1";"West Europe";4585;"DOGA";"103260";1
1561;"2026/1";"West Europe";4849;"Ac Rolcar";"018283";1
1561;"2026/1";"Germany";4849;"Ac Rolcar";"014765";2
1561;"2026/1";"Germany";4603;"ELECTRIC LIFE";"ZROPO93RC";1
1561;"2026/1";"SEE";36;"VAN WEZEL";"5856267";1
1561;"2026/1";"West Europe";94;"METZGER AUTOTEILE";"2160346";1
1561;"2026/1";"Other";403;"MAXGEAR";"500410";1
1561;"2026/1";"Other";4585;"DOGA";"102313";1
1561;"2026/1";"Other";4585;"DOGA";"102314";1
1561;"2026/1";"Germany";21;"VALEO";"851012";8
1561;"2026/1";"Germany";94;"METZGER AUTOTEILE";"2160125";4
1561;"2026/1";"Germany";21;"VALEO";"850760";32
1561;"2026/1";"Germany";36;"VAN WEZEL";"7625262";82
1561;"2026/1";"N";95;"MAGNETI MARELLI";"350103163600";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60800910";3
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60802170";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60807220";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60809750";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60815300";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60816730";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"63630010";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"63820290";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"64800180";1
1561;"2026/1";"West Europe";4849;"Ac Rolcar";"011510";3
1561;"2026/1";"Germany";36;"VAN WEZEL";"1612261";4
1561;"2026/1";"Germany";403;"MAXGEAR";"500119";6
1561;"2026/1";"Germany";4585;"DOGA";"100073";2
1561;"2026/1";"Germany";4849;"Ac Rolcar";"014589";1
1561;"2026/1";"Germany";4849;"Ac Rolcar";"017508";1
1561;"2026/1";"Croatia";95;"MAGNETI MARELLI";"350103718000";1
1561;"2026/1";"Croatia";95;"MAGNETI MARELLI";"350103911000";3
1561;"2026/1";"Croatia";4389;"MAX";"WCT117R";9
1561;"2026/1";"Croatia";4389;"MAX";"WSK101L";23
1561;"2026/1";"Croatia";6558;"AIC";"53734";3
1561;"2026/1";"SEE";4720;"PMM";"BI19024L";3
1561;"2026/1";"Germany";36;"VAN WEZEL";"1898261";71
1561;"2026/1";"Germany";36;"VAN WEZEL";"3799264";20
1561;"2026/1";"SEE";301;"TOPRAN";"107387";7
1561;"2026/1";"SEE";301;"TOPRAN";"110454";4
1561;"2026/1";"Germany";101;"FEBI BILSTEIN";"177106";5
1561;"2026/1";"SEE";301;"TOPRAN";"108670";11
1561;"2026/1";"EEU";403;"MAXGEAR";"280327";15
1561;"2026/1";"EEU";403;"MAXGEAR";"500244";4
1561;"2026/1";"EEU";403;"MAXGEAR";"500304";6
1561;"2026/1";"EEU";403;"MAXGEAR";"500361";2
1561;"2026/1";"EEU";403;"MAXGEAR";"500375";4
1561;"2026/1";"EEU";403;"MAXGEAR";"500856";2
1561;"2026/1";"EEU";4849;"Ac Rolcar";"017287";13
1561;"2026/1";"EEU";4849;"Ac Rolcar";"018101";18
1561;"2026/1";"Croatia";101;"FEBI BILSTEIN";"176632";2
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60808870";6
1561;"2026/1";"Spain";35;"LEMFÖRDER";"60809010";1
1561;"2026/1";"Spain";35;"LEMFÖRDER";"64813770";2
1561;"2026/1";"Nordic";21;"VALEO";"851740";1
1561;"2026/1";"Nordic";94;"METZGER AUTOTEILE";"2160111";1
1561;"2026/1";"Nordic";340;"PRASCO";"TY242W024";1
1561;"2026/1";"Nordic";95;"MAGNETI MARELLI";"350103109600";1
1561;"2026/1";"Austria";4603;"ELECTRIC LIFE";"ZRBM708L";1
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTBM703L";13
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTFR721L";7
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTFT725R";2
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTVK727R";5
1561;"2026/1";"Croatia";6558;"AIC";"52222";1
1561;"2026/1";"B";403;"MAXGEAR";"500469";1
1561;"2026/1";"B";4849;"Ac Rolcar";"015108";1
1561;"2026/1";"B";95;"MAGNETI MARELLI";"350103170240";2
1561;"2026/1";"B";4849;"Ac Rolcar";"014847";1
1561;"2026/1";"Germany";94;"METZGER AUTOTEILE";"2160461";5
1561;"2026/1";"Germany";301;"TOPRAN";"111275";2
1561;"2026/1";"N";95;"MAGNETI MARELLI";"350103160300";2
1561;"2026/1";"N";95;"MAGNETI MARELLI";"350103170185";1
1561;"2026/1";"N";403;"MAXGEAR";"280272";3
1561;"2026/1";"EEU";403;"MAXGEAR";"500438";4
1561;"2026/1";"B";403;"MAXGEAR";"500313";2
1561;"2026/1";"B";4585;"DOGA";"101031";1
1561;"2026/1";"Germany";101;"FEBI BILSTEIN";"175608";10
1561;"2026/1";"B";4585;"DOGA";"101555";3
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";"350103170026";1
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";"350103170104";1
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";"350103170208";1
1561;"2026/1";"EEU";101;"FEBI BILSTEIN";"175665";9
1561;"2026/1";"EEU";403;"MAXGEAR";"280243";25
1561;"2026/1";"EEU";403;"MAXGEAR";"500462";13
1561;"2026/1";"EEU";4585;"DOGA";"101685";1
1561;"2026/1";"EEU";4849;"Ac Rolcar";"014847";4
1561;"2026/1";"Portugal";35;"LEMFÖRDER";"60804700";5
1561;"2026/1";"Portugal";35;"LEMFÖRDER";"60804750";30
1561;"2026/1";"Croatia";403;"MAXGEAR";"500325";2
1561;"2026/1";"Slovenia";4389;"MAX";"WPG127R";5
1561;"2026/1";"Other";4849;"Ac Rolcar";"015153";2
1561;"2026/1";"Germany";21;"VALEO";"850927";101
1561;"2026/1";"Germany";36;"VAN WEZEL";"7636262";58
1561;"2026/1";"Germany";6558;"AIC";"74839";1
1561;"2026/1";"West Europe";403;"MAXGEAR";"500214";1
1561;"2026/1";"Germany";36;"VAN WEZEL";"1709261";89
1561;"2026/1";"Germany";94;"METZGER AUTOTEILE";"2160377";15
1561;"2026/1";"Germany";36;"VAN WEZEL";"5803261";4
1561;"2026/1";"Switzerland";21;"VALEO";"850036";6
1561;"2026/1";"Switzerland";21;"VALEO";"850580";6
1561;"2026/1";"West Europe";95;"MAGNETI MARELLI";"350103170113";1
1561;"2026/1";"West Europe";95;"MAGNETI MARELLI";"350103170180";1
1561;"2026/1";"West Europe";95;"MAGNETI MARELLI";"350103824000";1
1561;"2026/1";"West Europe";101;"FEBI BILSTEIN";"177828";4
1561;"2026/1";"West Europe";101;"FEBI BILSTEIN";"179305";13
1561;"2026/1";"West Europe";403;"MAXGEAR";"280229";8
1561;"2026/1";"West Europe";403;"MAXGEAR";"280230";6
1561;"2026/1";"West Europe";403;"MAXGEAR";"500206";1
1561;"2026/1";"West Europe";403;"MAXGEAR";"500293";1
1561;"2026/1";"Croatia";301;"TOPRAN";"111712";1
1561;"2026/1";"Austria";36;"VAN WEZEL";"5892262";15
1561;"2026/1";"Austria";94;"METZGER AUTOTEILE";"2160016";1
1561;"2026/1";"SEE";21;"VALEO";"850927";12
1561;"2026/1";"Germany";21;"VALEO";"851004";17
1561;"2026/1";"West Europe";36;"VAN WEZEL";"3799263";2
1561;"2026/1";"Portugal";4603;"ELECTRIC LIFE";"ZRFTO132RC";2
1561;"2026/1";"Germany";162;"VAICO";"V103054";1
1561;"2026/1";"Germany";36;"VAN WEZEL";"3750265";22
1561;"2026/1";"Germany";36;"VAN WEZEL";"4324265";5
1561;"2026/1";"Germany";36;"VAN WEZEL";"4328263";6
1561;"2026/1";"Germany";21;"VALEO";"851049";13
1561;"2026/1";"Germany";95;"MAGNETI MARELLI";"350103318000";1
1561;"2026/1";"Germany";403;"MAXGEAR";"500131";4
1561;"2026/1";"Germany";95;"MAGNETI MARELLI";"350103126300";3
1561;"2026/1";"Slovenia";4389;"MAX";"WRN131L";3
1561;"2026/1";"SEE";4720;"PMM";"BI19024R";5
1561;"2026/1";"SEE";4720;"PMM";"BI22324R";6
1561;"2026/1";"Germany";101;"FEBI BILSTEIN";"177112";1
1561;"2026/1";"Austria";4585;"DOGA";"101156";1
1561;"2026/1";"Slovenia";4389;"MAX";"WFT139L";2
1561;"2026/1";"Slovenia";4389;"MAX";"WSK110L";7
1561;"2026/1";"Portugal";35;"LEMFÖRDER";"60803160";28
1561;"2026/1";"Croatia";36;"VAN WEZEL";"4035263";2
1561;"2026/1";"Croatia";4389;"MAX";"WAR132L";1
1561;"2026/1";"Nordic";403;"MAXGEAR";"500850";1
1561;"2026/1";"Germany";101;"FEBI BILSTEIN";"175445";4
1561;"2026/1";"Germany";4585;"DOGA";"101256";2
1561;"2026/1";"Other";4585;"DOGA";"100678";2
1561;"2026/1";"Spain";35;"LEMFÖRDER";"65803960";1
1561;"2026/1";"EEU";403;"MAXGEAR";"500835";5
1561;"2026/1";"EEU";4585;"DOGA";"101024";1
1561;"2026/1";"EEU";4585;"DOGA";"101380";1
1561;"2026/1";"B";21;"VALEO";"851706";2
1561;"2026/1";"EEU";4849;"Ac Rolcar";"012509";2
1561;"2026/1";"Switzerland";95;"MAGNETI MARELLI";"350103170233";2
1561;"2026/1";"Germany";36;"VAN WEZEL";"0342261";39
1561;"2026/1";"Germany";403;"MAXGEAR";"500282";5
1561;"2026/1";"West Europe";36;"VAN WEZEL";"0332261";2
1561;"2026/1";"West Europe";36;"VAN WEZEL";"7622266";1
1561;"2026/1";"Portugal";4719;"LIFT-TEK";"LTFR713L";4
1561;"2026/1";"N";403;"MAXGEAR";"500819";3
1561;"2026/1";"Other";36;"VAN WEZEL";"5894262";1
1561;"2026/1";"Nordic";4849;"Ac Rolcar";"017437";1
1561;"2026/1";"B";403;"MAXGEAR";"500795";3
1561;"2026/1";"Switzerland";21;"VALEO";"850181";7
1561;"2026/1";"Switzerland";6558;"AIC";"51827";5
1561;"2026/1";"EEU";21;"VALEO";"851116";1
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";"350103131600";1
1561;"2026/1";"EEU";95;"MAGNETI MARELLI";"350103153400";2
1561;"2026/1";"EEU";403;"MAXGEAR";"280145";2
1561;"2026/1";"Switzerland";4585;"DOGA";"100697";1
1561;"2026/1";"Switzerland";95;"MAGNETI MARELLI";"350103170095";1
1561;"2026/1";"Croatia";4389;"MAX";"WSK130PL";13
1561;"2026/1";"Other";95;"MAGNETI MARELLI";"350103170102";1
1561;"2026/1";"West Europe";4849;"Ac Rolcar";"014462";1
1561;"2026/1";"Austria";95;"MAGNETI MARELLI";"350103170038";1
1561;"2026/1";"Germany";4585;"DOGA";"101199";3
1561;"2026/1";"Germany";4585;"DOGA";"102435";3
1561;"2026/1";"Germany";4849;"Ac Rolcar";"014653";1
1561;"2026/1";"EEU";101;"FEBI BILSTEIN";"176629";2
1561;"2026/1";"West Europe";36;"VAN WEZEL";"5836262";2
1561;"2026/1";"SEE";4353;"DPA";"88370721702";2
1561;"2026/1";"SEE";4353;"DPA";"88371817402";2
1561;"2026/1";"N";403;"MAXGEAR";"500477";1
1561;"2026/1";"N";4585;"DOGA";"100306";2
1561;"2026/1";"N";4585;"DOGA";"100516";1
1561;"2026/1";"N";95;"MAGNETI MARELLI";"350103170024";1
1561;"2026/1";"N";4585;"DOGA";"100132";3
1561;"2026/1";"N";4849;"Ac Rolcar";"018356";2
1561;"2026/1";"SEE";4720;"PMM";"BI60236L";2
1561;"2026/1";"Nordic";403;"MAXGEAR";"500210";1
1561;"2026/1";"Nordic";94;"METZGER AUTOTEILE";"2160244";1
1561;"2026/1";"B";403;"MAXGEAR";"500211";2
1561;"2026/1";"B";4849;"Ac Rolcar";"015520";1
1561;"2026/1";"B";4849;"Ac Rolcar";"017995";1
1561;"2026/1";"Slovenia";4389;"MAX";"WVW189L";3
1561;"2026/1";"Slovenia";4969;"ESEN SKV";"00SKV521";4
1561;"2026/1";"Germany";94;"METZGER AUTOTEILE";"2160241";1
1561;"2026/1";"N";95;"MAGNETI MARELLI";"350103170022";1
1561;"2026/1";"N";95;"MAGNETI MARELLI";"350103170025";3
1561;"2026/1";"Other";4849;"Ac Rolcar";"011514";1
1561;"2026/1";"Germany";21;"VALEO";"851200";23
1561;"2026/1";"Germany";95;"MAGNETI MARELLI";"350103170169";2
1561;"2026/1";"Germany";4849;"Ac Rolcar";"013916";1
1561;"2026/1";"EEU";4585;"DOGA";"100847";3
