NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"00SKV186";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"00SKV201";13;11;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"00SKV512";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"00SKV613";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"00SKV631";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"00SKV762";1;1;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"00SKV831";3;2;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"010139";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"010147";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"010158";10;8;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"010159";21;21;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"010160";16;16;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"010161";17;16;0;1;5;1;0;20;0;0;0;1;1561;"Fensterheber"
"01046700A";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"01049200A";2;2;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"010502";20;20;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"010504";11;10;0;1;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"010505";11;11;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"010506";18;17;0;1;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"010507";24;24;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"011425";5;3;1;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"011510";11;10;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"011511";37;37;0;0;8;7;0;87,50;0;0;0;1;1561;"Fensterheber"
"011513";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"011514";13;13;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"011515";76;74;0;2;17;17;0;100;0;0;0;1;1561;"Fensterheber"
"011516";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"011704";12;11;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"011705";19;18;0;1;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"011754";23;23;0;0;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"011755";17;17;0;0;10;2;0;20;0;0;0;1;1561;"Fensterheber"
"011807";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"011816";11;11;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"011817";19;19;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"012003";7;7;0;0;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"012415";3;3;0;0;3;1;0;33,33;0;0;0;1;1561;"Fensterheber"
"012434";25;25;0;0;4;2;0;50;0;0;0;1;1561;"Fensterheber"
"012435";12;12;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"012436";10;10;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"012442";11;11;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"012444";30;28;1;1;3;1;0;33,33;0;0;0;1;1561;"Fensterheber"
"012445";14;14;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"012449";6;5;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"012466";10;10;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"012467";5;5;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"012474";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"012475";11;11;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"012479";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"012480";11;9;1;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"012484";11;11;0;0;3;1;0;33,33;0;0;0;1;1561;"Fensterheber"
"012490";9;9;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"012491";16;16;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"012494";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"012507";15;14;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"012508";46;46;0;0;18;3;0;16,67;0;0;0;1;1561;"Fensterheber"
"012509";5;4;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"012510";29;29;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"012514";17;16;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"012524";5;5;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"012525";8;7;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"012529";15;14;0;1;4;2;0;50;0;0;0;1;1561;"Fensterheber"
"012607";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013001";14;13;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013003";3;2;1;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013020";15;15;0;0;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"013021";7;6;0;1;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"013022";12;12;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"013029";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013040";20;17;0;3;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"013044";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013064";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013503";6;6;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"013514";8;8;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013517";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013530";11;11;0;0;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"013534";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013535";9;7;0;2;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"013541";11;10;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013543";5;5;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"013544";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013548";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013549";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013558";16;13;0;3;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"013586";10;10;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013800";18;18;0;0;4;1;0;25;0;0;0;1;1561;"Fensterheber"
"013801";13;13;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"013809";28;28;0;0;18;2;0;11,11;0;0;0;1;1561;"Fensterheber"
"013818";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013826";8;7;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"013835";7;7;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013846";14;14;0;0;5;4;0;80;0;0;0;1;1561;"Fensterheber"
"013847";9;9;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"013899";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013901";10;8;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013912";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013916";4;4;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"013917";8;8;0;0;4;1;0;25;0;0;0;1;1561;"Fensterheber"
"013918";12;12;0;0;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"013919";10;10;0;0;4;3;0;75;0;0;0;1;1561;"Fensterheber"
"013920";42;40;0;2;12;1;0;8,33;0;0;0;1;1561;"Fensterheber"
"013921";11;11;0;0;8;2;0;25;0;0;0;1;1561;"Fensterheber"
"013922";13;11;0;2;5;1;0;20;0;0;0;1;1561;"Fensterheber"
"013923";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013925";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013932";8;8;0;0;6;6;0;100;0;0;0;1;1561;"Fensterheber"
"013933";6;5;0;1;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"013990";7;7;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013992";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"013993";6;5;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014030";15;15;0;0;7;2;0;28,57;0;0;0;1;1561;"Fensterheber"
"014031";5;4;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014091";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014092";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014093";6;6;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014096";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014135";24;24;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014144";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014145";10;10;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"014162";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014164";7;6;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014194";10;10;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014195";10;10;0;0;7;7;0;100;0;0;0;1;1561;"Fensterheber"
"014463";5;3;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014478";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014489";6;5;1;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014524";9;7;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014525";11;11;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"014545";3;3;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"014546";8;8;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014547";6;5;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014556";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014557";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014591";14;14;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014596";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014597";4;4;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014634";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014635";5;5;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014636";8;8;0;0;9;2;0;22,22;0;0;0;1;1561;"Fensterheber"
"014637";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014644";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014645";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014649";1;1;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014650";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014652";16;16;0;0;6;5;0;83,33;0;0;0;1;1561;"Fensterheber"
"014653";5;5;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014658";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014663";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014667";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014669";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014671";3;2;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014674";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014690";17;11;0;6;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"0147261";20;20;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"0147262";12;12;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"014758";8;8;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"014759";8;8;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014764";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014766";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014832";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014834";9;9;0;0;7;7;0;100;0;0;0;1;1561;"Fensterheber"
"014835";16;16;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"014836";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014837";10;10;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"014840";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014847";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014849";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014852";12;9;0;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014856";8;8;0;0;4;1;0;25;0;0;0;1;1561;"Fensterheber"
"014858";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014867";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014870";14;13;0;1;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"014871";17;17;0;0;3;1;0;33,33;0;0;0;1;1561;"Fensterheber"
"014874";14;14;0;0;3;1;0;33,33;0;0;0;1;1561;"Fensterheber"
"0148777";1;1;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"014888";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014889";7;7;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014894";7;7;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014895";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014915";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014927";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"014930";57;57;0;0;22;5;0;22,73;0;0;0;1;1561;"Fensterheber"
"014931";16;16;0;0;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"014933";14;14;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"014942";12;9;0;3;7;1;0;14,29;0;0;0;1;1561;"Fensterheber"
"015029OR";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015036";8;5;1;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015051";32;32;0;0;8;4;0;50;0;0;0;1;1561;"Fensterheber"
"015052";34;31;0;3;7;7;0;100;0;0;0;1;1561;"Fensterheber"
"015108";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015110";8;8;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"015111";7;4;3;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"015114";9;9;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"015116";6;6;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"015118";10;10;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"015119";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015136";7;6;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015142";33;31;0;2;8;8;0;100;0;0;0;1;1561;"Fensterheber"
"015143";18;18;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"015144";12;11;0;1;6;6;0;100;0;0;0;1;1561;"Fensterheber"
"015145";7;6;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"015153";20;17;0;3;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"015167";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015178";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015181";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"0153099";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015502";10;10;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"015512";11;11;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"015513";18;14;0;4;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"015520";10;10;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"015521";24;23;0;1;6;6;0;100;0;0;0;1;1561;"Fensterheber"
"015525";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015532";10;10;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"015545";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"015590";22;21;0;1;12;11;0;91,67;0;0;0;1;1561;"Fensterheber"
"015591";35;34;0;1;11;11;0;100;0;0;0;1;1561;"Fensterheber"
"0160261";15;15;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"0160262";6;4;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"0160263";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"0160264";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"0160265";4;2;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"016422";5;3;1;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"016423";4;4;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"016907";4;3;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"016993";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017041";5;4;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017069";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017070";6;5;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"017137";6;6;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"017207";3;3;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"017237";5;5;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"017255";7;3;0;4;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"0172578";1;1;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"0172631";1;1;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"0172673";1;1;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"017274";4;3;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"0172780";1;1;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"017286";11;11;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"017287";12;11;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017319";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017436";4;3;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"017486";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017509";15;14;0;1;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"017544";14;14;0;0;5;2;0;40;0;0;0;1;1561;"Fensterheber"
"0175757";2;2;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"017594";5;5;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"017600";6;5;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017635";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017655";58;55;0;3;5;3;0;60;0;0;0;1;1561;"Fensterheber"
"017669";15;15;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"0176694849";2;2;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"017695";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017696";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017699";15;14;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017715";9;9;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"0177261";24;23;0;1;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"017742";11;11;0;0;4;1;0;25;0;0;0;1;1561;"Fensterheber"
"017821";4;3;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017837";7;7;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017898";17;17;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"017927";31;29;0;2;6;2;0;33,33;0;0;0;1;1561;"Fensterheber"
"017935";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017995";6;6;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"017997";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"017999";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018009";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018030";10;10;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"018052OR";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018069";5;4;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"018088";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018100";20;20;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"018101";21;21;0;0;10;10;0;100;0;0;0;1;1561;"Fensterheber"
"018102";7;7;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"018103";14;14;0;0;6;6;0;100;0;0;0;1;1561;"Fensterheber"
"018135";16;16;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"018136";9;8;0;1;2;2;0;100;0;0;0;0;1561;"Fensterheber"
"018196";3;3;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"018197";5;5;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"018258";10;10;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018272";11;10;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018286";15;15;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"018300";38;38;0;0;9;7;0;77,78;0;0;0;1;1561;"Fensterheber"
"018301";16;16;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"018304";38;38;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018308";19;19;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018356";25;22;0;3;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"018357";29;29;0;0;6;6;0;100;0;0;0;1;1561;"Fensterheber"
"018407";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018414";7;7;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"018415";5;5;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"018419";5;5;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"018525OR";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018552";14;14;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"018712";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV072";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV172";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV331";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV381";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV384";5;4;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV391";3;2;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV522";2;1;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV621";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV861";7;6;0;1;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV901";3;1;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"01SKV921";12;11;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"02023600A";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"021351";13;13;0;0;4;2;0;50;0;0;0;1;1561;"Fensterheber"
"022100";9;8;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"0253069";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"0253079";8;8;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"0256261";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"0302261";23;23;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"0302262";4;3;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
